ts_s,frame,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.712667,30,0.000000,0.000000,0.000000,0.010680,-0.006082,-0.000866
0.734755,31,0.000000,0.000000,0.000000,0.009337,-0.005427,0.003395
0.757018,32,0.000000,0.000000,0.000000,0.012892,-0.004119,0.002984
0.779573,33,0.000000,0.000000,0.000000,0.018547,-0.001821,0.000443
0.801420,34,0.000000,0.000000,0.000000,0.022038,-0.000755,0.003806
0.823472,35,0.000000,0.000000,0.000000,0.017448,-0.005260,0.006180
0.846237,36,0.000000,0.000000,0.000000,0.015889,-0.007147,0.003563
0.868871,37,0.000000,0.000000,0.000000,0.018297,-0.011073,-0.007993
0.890315,38,0.000000,0.000000,0.000000,0.020377,-0.011408,-0.009277
0.913400,39,0.000000,0.000000,0.000000,0.021801,-0.006659,-0.015836
0.934563,40,0.000000,0.000000,0.000000,0.029587,0.000964,-0.024678
0.957372,41,0.000000,0.000000,0.000000,0.034258,0.017765,-0.016978
0.979808,42,0.000000,0.000000,0.000000,0.030130,0.031446,-0.008484
1.001369,43,0.000000,0.000000,0.000000,0.024937,0.031857,0.000987
1.023725,44,0.000000,0.000000,0.000000,0.024248,0.027596,0.007714
1.048177,45,0.000000,0.000000,0.000000,0.022720,0.016943,0.003883
1.067791,46,0.000000,0.000000,0.000000,0.020919,0.006945,-0.001276
1.090108,47,0.000000,0.000000,0.000000,0.020675,-0.002718,-0.003893
1.112874,48,0.000000,0.000000,0.000000,0.021984,-0.007968,-0.003539
1.134857,49,0.000000,0.000000,0.000000,0.017641,-0.009931,-0.006105
1.157036,50,0.000000,0.000000,0.000000,0.013628,-0.003951,-0.005125
1.179551,51,0.000000,0.000000,0.000000,0.010676,0.001376,-0.003927
1.201714,52,0.000000,0.000000,0.000000,0.009200,0.004328,0.000578
1.223648,53,0.000000,0.000000,0.000000,0.009038,0.006048,0.001643
1.246559,54,0.000000,0.000000,0.000000,0.013217,0.006702,0.001400
1.268740,55,0.000000,0.000000,0.000000,0.012396,0.004572,-0.002861
1.290784,56,0.000000,0.000000,0.000000,0.008494,0.004815,-0.007943
1.313142,57,0.000000,0.000000,0.000000,0.006282,0.003019,-0.010728
1.335236,58,0.000000,0.000000,0.000000,0.007757,0.001543,-0.010561
1.357852,59,0.000000,0.000000,0.000000,0.010265,0.003095,-0.006224
1.379740,60,0.000000,0.000000,0.000000,0.013328,0.002441,-0.008731
1.401745,61,0.000000,0.000000,0.000000,0.016002,0.003993,-0.004638
1.424367,62,0.000000,0.000000,0.000000,0.015540,0.003095,-0.007666
1.446688,63,0.000000,0.000000,0.000000,0.014115,0.003506,-0.004303
1.468813,64,0.000000,0.000000,0.000000,0.011741,0.003095,-0.003901
1.490838,65,0.000000,0.000000,0.000000,0.009528,0.001786,-0.008842
1.513194,66,0.000000,0.000000,0.000000,0.006825,0.003506,-0.006057
1.535500,67,0.000000,0.000000,0.000000,0.008411,0.002197,-0.010728
1.557950,68,0.000000,0.000000,0.000000,0.008411,0.000553,-0.013732
1.580029,69,0.000000,0.000000,0.000000,0.002101,0.000888,-0.009663
1.602464,70,0.000000,0.000000,0.000000,-0.002242,0.001786,-0.013513
1.624896,71,0.000000,0.000000,0.000000,-0.004044,0.002851,-0.022279
1.646697,72,0.000000,0.000000,0.000000,-0.002109,0.005879,-0.009774
1.669666,73,0.000000,0.000000,0.000000,0.001463,0.005803,0.003171
1.796495,74,0.000000,0.000000,0.000000,-0.007436,-0.001655,-0.004447
1.854933,75,0.000000,0.000000,0.000000,0.002528,-0.000757,0.010578
1.878419,76,0.000000,0.000000,0.000000,0.001086,-0.001000,-0.001794
1.900111,77,0.000000,0.000000,0.000000,0.001548,0.001617,0.001158
1.919574,78,0.000000,0.000000,0.000000,-0.000500,-0.000513,0.006728
1.942618,79,0.000000,0.000000,0.000000,0.004004,-0.000179,0.007961
1.965024,80,0.000000,0.000000,0.000000,0.011461,-0.000346,0.009432
1.987537,81,0.000000,0.000000,0.000000,0.014413,-0.003055,0.008483
2.010328,82,0.000000,0.000000,0.000000,0.016051,-0.005429,0.004390
2.033013,83,0.000000,0.000000,0.000000,0.017609,-0.005429,0.006840
2.055595,84,0.000000,0.000000,0.000000,0.015345,-0.003953,0.001027
2.078021,85,0.000000,0.000000,0.000000,0.010639,0.000064,0.003041
2.100453,86,0.000000,0.000000,0.000000,0.006250,0.004569,0.001403
2.122835,87,0.000000,0.000000,0.000000,0.006905,0.009484,0.001236
2.145390,88,0.000000,0.000000,0.000000,0.009330,0.010960,0.005497
2.167573,89,0.000000,0.000000,0.000000,0.009330,0.010960,0.009925
2.189892,90,0.000000,0.000000,0.000000,0.009086,0.005390,0.007140
2.212462,91,0.000000,0.000000,0.000000,0.010152,0.000551,0.008616
2.234533,92,0.000000,0.000000,0.000000,0.012693,-0.006252,0.007661
2.256895,93,0.000000,0.000000,0.000000,0.012526,-0.012476,0.004465
2.279171,94,0.000000,0.000000,0.000000,0.006301,-0.012720,0.005043
2.301834,95,0.000000,0.000000,0.000000,0.004415,-0.009692,0.006561
2.323536,96,0.000000,0.000000,0.000000,0.004774,-0.005431,0.001646
2.346007,97,0.000000,0.000000,0.000000,0.004987,0.002193,0.000748
2.367782,98,0.000000,0.000000,0.000000,0.004659,0.007763,0.002878
2.390158,99,0.000000,0.000000,0.000000,0.003760,0.009072,0.004923
2.412598,100,0.000000,0.000000,0.000000,-0.001566,0.007519,0.006618
2.434572,101,0.000000,0.000000,0.000000,-0.006927,0.004323,0.015627
2.456921,102,0.000000,0.000000,0.000000,-0.012086,-0.005021,0.010468
2.479185,103,0.000000,0.000000,0.000000,-0.017083,-0.011656,0.007029
2.501230,104,0.000000,0.000000,0.000000,-0.020005,-0.016739,0.005462
2.523451,105,0.000000,0.000000,0.000000,-0.014240,-0.017150,-0.006709
2.546004,106,0.000000,0.000000,0.000000,-0.007194,-0.011823,-0.009661
2.568148,107,0.000000,0.000000,0.000000,-0.011155,0.000305,0.001946
2.590208,108,0.000000,0.000000,0.000000,-0.018235,0.007762,0.013630
2.612739,109,0.000000,0.000000,0.000000,-0.017414,0.010957,0.012321
2.634635,110,0.000000,0.000000,0.000000,-0.017414,0.010957,0.012732
2.656900,111,0.000000,0.000000,0.000000,-0.021020,0.004809,0.011667
2.679148,112,0.000000,0.000000,0.000000,-0.023151,-0.003546,0.008060
2.701719,113,0.000000,0.000000,0.000000,-0.025282,-0.007320,0.008304
2.723468,114,0.000000,0.000000,0.000000,-0.019921,-0.013712,0.002844
2.745861,115,0.000000,0.000000,0.000000,-0.013453,-0.015675,-0.000022
2.768265,116,0.000000,0.000000,0.000000,-0.016239,-0.015021,0.001292
2.790316,117,0.000000,0.000000,0.000000,-0.018092,-0.011247,-0.007397
2.812755,118,0.000000,0.000000,0.000000,-0.015602,-0.003547,-0.012724
2.834814,119,0.000000,0.000000,0.000000,-0.010225,0.004154,-0.008051
2.856972,120,0.000000,0.000000,0.000000,-0.001870,0.009480,-0.001416
2.879299,121,0.000000,0.000000,0.000000,0.002281,0.012432,0.002601
2.901536,122,0.000000,0.000000,0.000000,0.004168,0.011777,0.002357
2.923674,123,0.000000,0.000000,0.000000,0.005343,0.008902,-0.002448
2.946313,124,0.000000,0.000000,0.000000,0.005586,0.000713,-0.000074
2.968201,125,0.000000,0.000000,0.000000,0.003756,-0.002482,0.002635
2.990343,126,0.000000,0.000000,0.000000,0.005424,-0.004202,0.001235
3.012738,127,0.000000,0.000000,0.000000,0.009737,-0.003715,0.003156
3.035326,128,0.000000,0.000000,0.000000,0.011045,0.000713,0.004516
3.057248,129,0.000000,0.000000,0.000000,0.008260,0.001778,0.003944
3.079465,130,0.000000,0.000000,0.000000,0.006707,0.003498,0.006729
3.101650,131,0.000000,0.000000,0.000000,0.005886,0.002432,0.010168
3.123658,132,0.000000,0.000000,0.000000,0.002742,0.001123,0.010092
3.146174,133,0.000000,0.000000,0.000000,0.002690,-0.002073,0.007307
3.168131,134,0.000000,0.000000,0.000000,0.004410,-0.003305,0.003944
3.190452,135,0.000000,0.000000,0.000000,0.002279,-0.003138,0.005420
3.213037,136,0.000000,0.000000,0.000000,0.004410,-0.001829,0.002879
3.234941,137,0.000000,0.000000,0.000000,0.005064,-0.001008,0.001814
3.257357,138,0.000000,0.000000,0.000000,0.002882,0.002021,0.000582
3.279578,139,0.000000,0.000000,0.000000,-0.001982,0.003907,0.000471
3.302229,140,0.000000,0.000000,0.000000,-0.005589,0.008001,0.003012
3.323984,141,0.000000,0.000000,0.000000,-0.005507,0.007347,0.008004
3.346108,142,0.000000,0.000000,0.000000,-0.005750,0.005216,0.009648
3.368645,143,0.000000,0.000000,0.000000,-0.005781,0.002187,0.010226
3.390577,144,0.000000,0.000000,0.000000,-0.005832,-0.001586,0.007518
3.412946,145,0.000000,0.000000,0.000000,-0.008784,-0.006746,0.002359
3.435169,146,0.000000,0.000000,0.000000,-0.007390,-0.007811,-0.001381
3.457813,147,0.000000,0.000000,0.000000,0.002013,-0.004205,-0.011379
3.479642,148,0.000000,0.000000,0.000000,0.007391,0.002187,-0.007605
3.502044,149,0.000000,0.000000,0.000000,0.003345,0.013493,0.005798
3.523861,150,0.000000,0.000000,0.000000,0.000038,0.019307,0.016532
3.546501,151,0.000000,0.000000,0.000000,-0.006354,0.012261,0.018008
3.568576,152,0.000000,0.000000,0.000000,-0.009306,0.004392,0.017516
3.590523,153,0.000000,0.000000,0.000000,-0.010456,-0.006748,0.021199
3.613087,154,0.000000,0.000000,0.000000,-0.011958,-0.017324,0.025819
3.635676,155,0.000000,0.000000,0.000000,-0.023010,-0.029286,0.073159
3.657416,156,0.000000,0.000000,0.000000,-0.059322,-0.075914,0.180037
3.679801,157,0.000000,0.000000,0.000000,-0.051699,-0.164685,0.269641
3.702064,158,0.000000,0.000000,0.000000,0.023014,-0.229324,0.347731
3.723862,159,0.000000,0.000000,0.000000,0.109805,-0.267129,0.419810
3.746410,160,0.000000,0.000000,0.000000,0.184604,-0.288789,0.466293
3.768773,161,0.000000,0.000000,0.000000,0.246656,-0.295181,0.496521
3.790528,162,0.000000,0.000000,0.000000,0.304013,-0.289721,0.504176
3.813094,163,0.000000,0.000000,0.000000,0.366875,-0.261857,0.487722
3.835170,164,0.000000,0.000000,0.000000,0.429215,-0.212202,0.473307
3.857387,165,0.000000,0.000000,0.000000,0.494341,-0.175161,0.466440
3.879713,166,0.000000,0.000000,0.000000,0.594619,-0.162823,0.463454
3.902224,167,0.000000,0.000000,0.000000,0.785649,-0.192175,0.379247
3.923938,168,0.000000,0.000000,0.000000,1.041125,-0.262082,0.233661
3.946494,169,0.000000,0.000000,0.000000,1.280900,-0.311005,0.157939
3.968655,170,0.000000,0.000000,0.000000,1.451430,-0.310252,0.156746
3.990819,171,0.000000,0.000000,0.000000,1.533136,-0.273044,0.209325
4.013329,172,0.000000,0.000000,0.000000,1.575297,-0.217163,0.267662
4.035323,173,0.000000,0.000000,0.000000,1.638958,-0.153323,0.310225
4.057653,174,0.000000,0.000000,0.000000,1.725841,-0.079576,0.337412
4.079655,175,0.000000,0.000000,0.000000,1.823928,0.000076,0.356541
4.102748,176,0.000000,0.000000,0.000000,1.915142,0.098359,0.341361
4.124016,177,0.000000,0.000000,0.000000,1.988090,0.185300,0.289551
4.146589,178,0.000000,0.000000,0.000000,2.019986,0.265029,0.233713
4.168989,179,0.000000,0.000000,0.000000,1.943404,0.319093,0.173160
4.190879,180,0.000000,0.000000,0.000000,1.754993,0.309734,0.085494
4.213382,181,0.000000,0.000000,0.000000,1.545217,0.213521,0.002006
4.235456,182,0.000000,0.000000,0.000000,1.357511,0.107442,-0.093180
4.257541,183,0.000000,0.000000,0.000000,1.167878,0.074380,-0.103025
4.279916,184,0.000000,0.000000,0.000000,0.880123,0.095120,-0.063835
4.302730,185,0.000000,0.000000,0.000000,0.575032,0.140564,-0.052884
4.324344,186,0.000000,0.000000,0.000000,0.405603,0.179714,-0.065032
4.346658,187,0.000000,0.000000,0.000000,0.380859,0.200612,-0.065866
4.368963,188,0.000000,0.000000,0.000000,0.422295,0.201345,-0.049634
4.391038,189,0.000000,0.000000,0.000000,0.446057,0.202337,-0.042034
4.413466,190,0.000000,0.000000,0.000000,0.456350,0.205778,-0.033756
4.435480,191,0.000000,0.000000,0.000000,0.406250,0.214749,0.049268
4.457649,192,0.000000,0.000000,0.000000,0.227292,0.251358,0.153380
4.480544,193,0.000000,0.000000,0.000000,0.023002,0.290265,0.158017
4.502592,194,0.000000,0.000000,0.000000,-0.076994,0.295128,0.070312
4.524182,195,0.000000,0.000000,0.000000,-0.106614,0.268498,0.015168
4.546527,196,0.000000,0.000000,0.000000,-0.113416,0.226709,0.018802
4.569368,197,0.000000,0.000000,0.000000,-0.094338,0.183824,0.000403
4.590800,198,0.000000,0.000000,0.000000,-0.049850,0.144302,-0.044964
4.613447,199,0.000000,0.000000,0.000000,-0.027257,0.115508,-0.064376
4.635500,200,0.000000,0.000000,0.000000,-0.042909,0.091422,-0.061348
4.657721,201,0.000000,0.000000,0.000000,-0.062141,0.069465,-0.049983
4.680620,202,0.000000,0.000000,0.000000,-0.052796,0.053079,-0.045745
4.702092,203,0.000000,0.000000,0.000000,-0.056545,0.054559,-0.022830
4.724189,204,0.000000,0.000000,0.000000,-0.094360,0.112775,0.011646
4.746797,205,0.000000,0.000000,0.000000,-0.149520,0.295452,0.033836
4.769299,206,0.000000,0.000000,0.000000,-0.193159,0.650679,0.011009
4.790770,207,0.000000,0.000000,0.000000,-0.193545,1.086365,-0.060763
4.813796,208,0.000000,0.000000,0.000000,-0.127463,1.457526,-0.142499
4.836048,209,0.000000,0.000000,0.000000,-0.056788,1.588947,-0.175363
4.857693,210,0.000000,0.000000,0.000000,-0.027671,1.542977,-0.179661
4.880632,211,0.000000,0.000000,0.000000,-0.046677,1.427954,-0.186636
4.902233,212,0.000000,0.000000,0.000000,-0.063720,1.336479,-0.187278
4.923679,213,0.000000,0.000000,0.000000,-0.076669,1.257897,-0.184481
4.946612,214,0.000000,0.000000,0.000000,-0.100216,1.159785,-0.181516
4.968904,215,0.000000,0.000000,0.000000,-0.114041,1.029272,-0.165304
4.990963,216,0.000000,0.000000,0.000000,-0.149639,0.904360,-0.154639
5.013314,217,0.000000,0.000000,0.000000,-0.178378,0.799855,-0.136929
5.030939,218,0.000000,0.000000,0.000000,-0.188219,0.748313,-0.102973
5.057678,219,0.000000,0.000000,0.000000,-0.201398,0.612886,-0.054634
5.080088,220,0.000000,0.000000,0.000000,-0.193888,0.540920,-0.050326
5.102409,221,0.000000,0.000000,0.000000,-0.194117,0.488803,0.005702
5.124468,222,0.000000,0.000000,0.000000,-0.195012,0.427155,0.061844
5.146764,223,0.000000,0.000000,0.000000,-0.208426,0.372585,0.085476
5.169101,224,0.000000,0.000000,0.000000,-0.215349,0.312246,0.126998
5.191118,225,0.000000,0.000000,0.000000,-0.186731,0.218061,0.151791
5.213587,226,0.000000,0.000000,0.000000,-0.149208,0.107952,0.114425
5.235811,227,0.000000,0.000000,0.000000,-0.124944,-0.003296,0.080174
5.258083,228,0.000000,0.000000,0.000000,-0.118459,-0.096417,0.055823
5.280274,229,0.000000,0.000000,0.000000,-0.113104,-0.174289,0.045459
5.302757,230,0.000000,0.000000,0.000000,-0.103482,-0.211437,0.036294
5.324726,231,0.000000,0.000000,0.000000,-0.073798,-0.203156,-0.028762
5.346940,232,0.000000,0.000000,0.000000,-0.038452,-0.163405,-0.111002
5.369336,233,0.000000,0.000000,0.000000,-0.020619,-0.109651,-0.184019
5.391456,234,0.000000,0.000000,0.000000,-0.008161,-0.097770,-0.187459
5.413719,235,0.000000,0.000000,0.000000,-0.010481,-0.116860,-0.126815
5.435870,236,0.000000,0.000000,0.000000,-0.060646,-0.138950,-0.068649
5.458744,237,0.000000,0.000000,0.000000,-0.115854,-0.141733,-0.060736
5.480253,238,0.000000,0.000000,0.000000,-0.120553,-0.150663,-0.045746
5.503283,239,0.000000,0.000000,0.000000,-0.098847,-0.170824,-0.007252
5.524644,240,0.000000,0.000000,0.000000,-0.059316,-0.183138,-0.007409
5.547045,241,0.000000,0.000000,0.000000,-0.012159,-0.174613,-0.050552
5.569387,242,0.000000,0.000000,0.000000,0.015527,-0.138879,-0.097968
5.591228,243,0.000000,0.000000,0.000000,0.030974,-0.085780,-0.134298
5.613870,244,0.000000,0.000000,0.000000,0.026691,-0.046664,-0.155337
5.636098,245,0.000000,0.000000,0.000000,-0.015763,-0.025490,-0.138039
5.658437,246,0.000000,0.000000,0.000000,-0.045456,-0.018442,-0.133345
5.680403,247,0.000000,0.000000,0.000000,-0.031114,-0.018441,-0.122993
5.702824,248,0.000000,0.000000,0.000000,-0.003742,-0.019498,-0.124401
5.724691,249,0.000000,0.000000,0.000000,0.012400,-0.023220,-0.125357
5.747082,250,0.000000,0.000000,0.000000,0.023957,-0.030751,-0.121229
5.769543,251,0.000000,0.000000,0.000000,0.028197,-0.034767,-0.141603
5.791571,252,0.000000,0.000000,0.000000,0.026101,-0.027719,-0.148892
5.814127,253,0.000000,0.000000,0.000000,0.033791,-0.030502,-0.119065
5.836099,254,0.000000,0.000000,0.000000,0.018590,-0.045337,-0.072882
5.858332,255,0.000000,0.000000,0.000000,-0.004638,-0.076472,-0.041411
5.880451,256,0.000000,0.000000,0.000000,0.012078,-0.097775,-0.037096
5.902907,257,0.000000,0.000000,0.000000,0.052542,-0.107638,-0.040667
5.924900,258,0.000000,0.000000,0.000000,0.056982,-0.109189,-0.032982
5.947428,259,0.000000,0.000000,0.000000,0.028980,-0.112139,-0.006662
5.969532,260,0.000000,0.000000,0.000000,0.007421,-0.123855,0.019697
5.991490,261,0.000000,0.000000,0.000000,0.009053,-0.133441,0.053618
6.014116,262,0.000000,0.000000,0.000000,0.009730,-0.137290,0.071073
6.036889,263,0.000000,0.000000,0.000000,0.009153,-0.131385,0.075578
6.058422,264,0.000000,0.000000,0.000000,0.017021,-0.105218,0.073337
6.080749,265,0.000000,0.000000,0.000000,0.016141,-0.093499,0.088628
6.103492,266,0.000000,0.000000,0.000000,-0.004017,-0.080471,0.088484
6.125024,267,0.000000,0.000000,0.000000,-0.031522,-0.058719,0.081016
6.147230,268,0.000000,0.000000,0.000000,-0.040369,-0.039132,0.077132
6.169607,269,0.000000,0.000000,0.000000,-0.025045,-0.025860,0.079674
6.191750,270,0.000000,0.000000,0.000000,-0.022076,-0.017413,0.092624
6.214180,271,0.000000,0.000000,0.000000,-0.054363,-0.007581,0.091548
6.236393,272,0.000000,0.000000,0.000000,-0.089761,-0.004029,0.085800
6.258708,273,0.000000,0.000000,0.000000,-0.085535,-0.014923,0.093946
6.280908,274,0.000000,0.000000,0.000000,-0.062609,-0.039046,0.083793
6.303098,275,0.000000,0.000000,0.000000,-0.058471,-0.058873,0.040018
6.325127,276,0.000000,0.000000,0.000000,-0.079933,-0.064031,0.004831
6.347536,277,0.000000,0.000000,0.000000,-0.099897,-0.063375,-0.015630
6.370193,278,0.000000,0.000000,0.000000,-0.096147,-0.067224,-0.031910
6.391937,279,0.000000,0.000000,0.000000,-0.079671,-0.074025,-0.058397
6.414335,280,0.000000,0.000000,0.000000,-0.079805,-0.067800,-0.070526
6.436546,281,0.000000,0.000000,0.000000,-0.096666,-0.054194,-0.057963
6.458811,282,0.000000,0.000000,0.000000,-0.096696,-0.051651,-0.039066
6.481095,283,0.000000,0.000000,0.000000,-0.063019,-0.059107,-0.036681
6.503523,284,0.000000,0.000000,0.000000,-0.042913,-0.059760,-0.040965
6.525664,285,0.000000,0.000000,0.000000,-0.076626,-0.060992,-0.040566
6.547637,286,0.000000,0.000000,0.000000,-0.131176,-0.076727,-0.031233
6.570031,287,0.000000,0.000000,0.000000,-0.138912,-0.096387,-0.020414
6.592028,288,0.000000,0.000000,0.000000,-0.109873,-0.099339,-0.019012
6.614486,289,0.000000,0.000000,0.000000,-0.088847,-0.089994,-0.012015
6.636691,290,0.000000,0.000000,0.000000,-0.079261,-0.082049,-0.010295
6.659053,291,0.000000,0.000000,0.000000,-0.071151,-0.077864,-0.009154
6.681296,292,0.000000,0.000000,0.000000,-0.083314,-0.066556,-0.000525
6.703504,293,0.000000,0.000000,0.000000,-0.114562,-0.057622,0.011540
6.725557,294,0.000000,0.000000,0.000000,-0.133831,-0.043496,0.031524
6.747890,295,0.000000,0.000000,0.000000,-0.121900,-0.031778,0.051682
6.770394,296,0.000000,0.000000,0.000000,-0.102460,-0.020060,0.069328
6.792251,297,0.000000,0.000000,0.000000,-0.095247,-0.016209,0.077925
6.814595,298,0.000000,0.000000,0.000000,-0.098067,-0.013425,0.080632
6.836905,299,0.000000,0.000000,0.000000,-0.095249,-0.011705,0.078743
6.859071,300,0.000000,0.000000,0.000000,-0.068619,-0.011705,0.080439
6.881315,301,0.000000,0.000000,0.000000,-0.044530,-0.021571,0.081763
6.903485,302,0.000000,0.000000,0.000000,-0.053464,-0.043698,0.081679
6.925696,303,0.000000,0.000000,0.000000,-0.078510,-0.077620,0.071025
6.948105,304,0.000000,0.000000,0.000000,-0.099357,-0.127966,-0.001720
6.970388,305,0.000000,0.000000,0.000000,-0.189540,-0.271733,-0.143098
6.992490,306,0.000000,0.000000,0.000000,-0.304290,-0.580186,-0.324406
7.014835,307,0.000000,0.000000,0.000000,-0.324533,-1.032999,-0.385997
7.037971,308,0.000000,0.000000,0.000000,-0.279063,-1.231063,-0.348424
7.058946,309,0.000000,0.000000,0.000000,-0.117544,-1.533983,-0.180086
7.081574,310,0.000000,0.000000,0.000000,-0.000928,-1.550317,-0.103685
7.103686,311,0.000000,0.000000,0.000000,0.108615,-1.520114,-0.048031
7.125711,312,0.000000,0.000000,0.000000,0.132477,-1.438954,0.053624
7.148109,313,0.000000,0.000000,0.000000,0.155391,-1.305242,0.154556
7.170294,314,0.000000,0.000000,0.000000,0.252577,-1.151567,0.173638
7.192640,315,0.000000,0.000000,0.000000,0.411925,-0.985390,0.130494
7.214978,316,0.000000,0.000000,0.000000,0.537366,-0.829096,0.095812
7.237321,317,0.000000,0.000000,0.000000,0.593557,-0.701811,0.081355
7.259486,318,0.000000,0.000000,0.000000,0.560980,-0.586897,0.034726
7.281783,319,0.000000,0.000000,0.000000,0.539470,-0.481704,-0.018395
7.304033,320,0.000000,0.000000,0.000000,0.618305,-0.376656,-0.081432
7.326101,321,0.000000,0.000000,0.000000,0.705806,-0.270787,-0.124828
7.348458,322,0.000000,0.000000,0.000000,0.656654,-0.158546,-0.121008
7.370794,323,0.000000,0.000000,0.000000,0.474153,-0.023792,-0.119772
7.392911,324,0.000000,0.000000,0.000000,0.319619,0.096349,-0.095627
7.415327,325,0.000000,0.000000,0.000000,0.268370,0.191267,-0.060839
7.437447,326,0.000000,0.000000,0.000000,0.261577,0.247591,-0.009090
7.459647,327,0.000000,0.000000,0.000000,0.183656,0.262447,0.038381
7.482004,328,0.000000,0.000000,0.000000,0.121533,0.245923,0.050630
7.504077,329,0.000000,0.000000,0.000000,0.128127,0.220656,0.017415
7.526208,330,0.000000,0.000000,0.000000,0.118261,0.186233,0.020231
7.548695,331,0.000000,0.000000,0.000000,0.028888,0.131006,-0.003821
7.570992,332,0.000000,0.000000,0.000000,-0.029235,0.067577,-0.084869
7.593198,333,0.000000,0.000000,0.000000,-0.030543,0.009943,-0.112146
7.615321,334,0.000000,0.000000,0.000000,-0.106005,-0.063561,-0.073943
7.637823,335,0.000000,0.000000,0.000000,-0.175543,-0.114694,-0.093132
7.660032,336,0.000000,0.000000,0.000000,-0.154582,-0.113219,-0.110689
7.683029,337,0.000000,0.000000,0.000000,-0.135403,-0.096494,-0.145979
7.704437,338,0.000000,0.000000,0.000000,-0.178825,-0.076179,-0.182079
7.726422,339,0.000000,0.000000,0.000000,-0.207919,-0.038619,-0.156957
7.748836,340,0.000000,0.000000,0.000000,-0.183731,-0.006905,-0.134102
7.771041,341,0.000000,0.000000,0.000000,-0.176507,0.019181,-0.159707
7.793409,342,0.000000,0.000000,0.000000,-0.155191,0.047288,-0.192288
7.815632,343,0.000000,0.000000,0.000000,-0.080225,0.068969,-0.152100
7.837918,344,0.000000,0.000000,0.000000,0.006228,0.067213,-0.132059
7.860204,345,0.000000,0.000000,0.000000,0.054795,0.059269,-0.146936
7.883523,346,0.000000,0.000000,0.000000,0.083215,0.073192,-0.188507
7.904904,347,0.000000,0.000000,0.000000,0.124422,0.105727,-0.237368
7.926657,348,0.000000,0.000000,0.000000,0.172613,0.146617,-0.260251
7.949034,349,0.000000,0.000000,0.000000,0.184624,0.170950,-0.259543
7.971435,350,0.000000,0.000000,0.000000,0.132438,0.168332,-0.241564
7.993583,351,0.000000,0.000000,0.000000,0.021261,0.162536,-0.234028
8.015872,352,0.000000,0.000000,0.000000,-0.105638,0.155634,-0.186153
8.040488,353,0.000000,0.000000,0.000000,-0.153699,0.145057,-0.151174
8.060604,354,0.000000,0.000000,0.000000,-0.153076,0.095533,-0.104086
8.083347,355,0.000000,0.000000,0.000000,-0.081405,0.077069,-0.170001
8.105031,356,0.000000,0.000000,0.000000,-0.051913,0.076657,-0.249401
8.126917,357,0.000000,0.000000,0.000000,-0.087224,0.080506,-0.289937
8.149336,358,0.000000,0.000000,0.000000,-0.137946,0.084390,-0.292115
8.171301,359,0.000000,0.000000,0.000000,-0.115832,0.099302,-0.260236
8.193643,360,0.000000,0.000000,0.000000,-0.057198,0.108778,-0.212591
