ts_s,frame,joint_id,joint_name,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,confidence
0.156048,6,17,RightShoulder,0.135930,1.015147,0.018375,-0.007736,-0.002182,-0.090001,0.995909,0.200
0.156048,6,18,LeftElbow,-0.046136,0.781577,-0.095153,-0.280706,-0.042950,-0.007387,0.958804,0.200
0.156048,6,19,RightElbow,0.122136,0.869571,0.166469,-0.462729,-0.024282,-0.012839,0.886074,0.200
0.156048,6,20,LeftWrist,0.106286,0.487068,-0.206729,-0.280706,-0.042950,-0.007387,0.958804,0.250
0.156048,6,21,RightWrist,0.108342,0.723995,0.314563,-0.462729,-0.024282,-0.012839,0.886074,0.250
0.156048,6,22,LeftHand,0.106286,0.487068,-0.206729,-0.280706,-0.042950,-0.007387,0.958804,0.200
0.156048,6,23,RightHand,0.108342,0.723995,0.314563,-0.462729,-0.024282,-0.012839,0.886074,0.200
0.178552,7,0,Pelvis,-0.101161,0.661625,0.003195,-0.007670,-0.002135,-0.089996,0.995910,0.250
0.178552,7,15,Head,-0.002552,1.202651,-0.004996,-0.007670,-0.002135,-0.089996,0.995910,0.350
0.178552,7,16,LeftShoulder,-0.198540,1.076043,0.016427,-0.007670,-0.002135,-0.089996,0.995910,0.200
0.178552,7,17,RightShoulder,0.135949,1.015107,0.018342,-0.007670,-0.002135,-0.089996,0.995910,0.200
0.178552,7,18,LeftElbow,-0.046134,0.781555,-0.095159,-0.280676,-0.042856,-0.007364,0.958817,0.200
0.178552,7,19,RightElbow,0.122154,0.869548,0.166446,-0.463112,-0.024651,-0.012771,0.885865,0.200
0.178552,7,20,LeftWrist,0.106272,0.487067,-0.206746,-0.280676,-0.042856,-0.007364,0.958817,0.250
0.178552,7,21,RightWrist,0.108360,0.723990,0.314549,-0.463112,-0.024651,-0.012771,0.885865,0.250
0.178552,7,22,LeftHand,0.106272,0.487067,-0.206746,-0.280676,-0.042856,-0.007364,0.958817,0.200
0.178552,7,23,RightHand,0.108360,0.723990,0.314549,-0.463112,-0.024651,-0.012771,0.885865,0.200
0.201018,8,0,Pelvis,-0.101176,0.661613,0.003156,-0.007641,-0.002159,-0.090023,0.995908,0.250
0.201018,8,15,Head,-0.002538,1.202634,-0.005001,-0.007641,-0.002159,-0.090023,0.995908,0.350
0.201018,8,16,LeftShoulder,-0.198534,1.076035,0.016404,-0.007641,-0.002159,-0.090023,0.995908,0.200
0.201018,8,17,RightShoulder,0.135952,1.015081,0.018334,-0.007641,-0.002159,-0.090023,0.995908,0.200
0.201018,8,18,LeftElbow,-0.046126,0.781542,-0.095188,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.201018,8,19,RightElbow,0.122149,0.869565,0.166474,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.201018,8,20,LeftWrist,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.250
0.201018,8,21,RightWrist,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.250
0.201018,8,22,LeftHand,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.201018,8,23,RightHand,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.222978,9,0,Pelvis,-0.101075,0.661560,0.003178,-0.007652,-0.002040,-0.089921,0.995917,0.250
0.222978,9,15,Head,-0.002549,1.202601,-0.005003,-0.007652,-0.002040,-0.089921,0.995917,0.350
0.222978,9,16,LeftShoulder,-0.198514,1.075963,0.016450,-0.007652,-0.002040,-0.089921,0.995917,0.200
0.222978,9,17,RightShoulder,0.135985,1.015077,0.018299,-0.007652,-0.002040,-0.089921,0.995917,0.200
0.222978,9,18,LeftElbow,-0.046116,0.781506,-0.095165,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.222978,9,19,RightElbow,0.122166,0.869563,0.166456,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.222978,9,20,LeftWrist,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.250
0.222978,9,21,RightWrist,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.250
0.222978,9,22,LeftHand,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.222978,9,23,RightHand,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.245509,10,0,Pelvis,-0.101041,0.661543,0.003196,-0.007669,-0.002004,-0.089898,0.995920,0.250
0.245509,10,15,Head,-0.002539,1.202588,-0.005008,-0.007669,-0.002004,-0.089898,0.995920,0.350
0.245509,10,16,LeftShoulder,-0.198497,1.075941,0.016463,-0.007669,-0.002004,-0.089898,0.995920,0.200
0.245509,10,17,RightShoulder,0.136004,1.015070,0.018289,-0.007669,-0.002004,-0.089898,0.995920,0.200
0.245509,10,18,LeftElbow,-0.046108,0.781495,-0.095159,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.245509,10,19,RightElbow,0.122175,0.869560,0.166451,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.245509,10,20,LeftWrist,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.250
0.245509,10,21,RightWrist,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.250
0.245509,10,22,LeftHand,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.245509,10,23,RightHand,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.267189,11,0,Pelvis,-0.101019,0.661525,0.003126,-0.007595,-0.002011,-0.089878,0.995922,0.250
0.267189,11,15,Head,-0.002539,1.202576,-0.004995,-0.007595,-0.002011,-0.089878,0.995922,0.350
0.267189,11,16,LeftShoulder,-0.198493,1.075918,0.016451,-0.007595,-0.002011,-0.089878,0.995922,0.200
0.267189,11,17,RightShoulder,0.136012,1.015060,0.018278,-0.007595,-0.002011,-0.089878,0.995922,0.200
0.267189,11,18,LeftElbow,-0.046105,0.781484,-0.095164,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.267189,11,19,RightElbow,0.122179,0.869555,0.166446,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.267189,11,20,LeftWrist,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.250
0.267189,11,21,RightWrist,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.250
0.267189,11,22,LeftHand,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.267189,11,23,RightHand,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.289367,12,0,Pelvis,-0.101008,0.661566,0.003240,-0.007686,-0.002076,-0.089856,0.995923,0.250
0.289367,12,15,Head,-0.002552,1.202619,-0.004975,-0.007686,-0.002076,-0.089856,0.995923,0.350
0.289367,12,16,LeftShoulder,-0.198502,1.075956,0.016474,-0.007686,-0.002076,-0.089856,0.995923,0.200
0.289367,12,17,RightShoulder,0.136005,1.015114,0.018350,-0.007686,-0.002076,-0.089856,0.995923,0.200
0.289367,12,18,LeftElbow,-0.046110,0.781503,-0.095153,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.289367,12,19,RightElbow,0.122175,0.869582,0.166482,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.289367,12,20,LeftWrist,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.250
0.289367,12,21,RightWrist,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.250
0.289367,12,22,LeftHand,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.289367,12,23,RightHand,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.311896,13,0,Pelvis,-0.101018,0.661568,0.003419,-0.007850,-0.002140,-0.089873,0.995920,0.250
0.311896,13,15,Head,-0.002543,1.202616,-0.004969,-0.007850,-0.002140,-0.089873,0.995920,0.350
0.311896,13,16,LeftShoulder,-0.198500,1.075967,0.016504,-0.007850,-0.002140,-0.089873,0.995920,0.200
0.311896,13,17,RightShoulder,0.136005,1.015114,0.018433,-0.007850,-0.002140,-0.089873,0.995920,0.200
0.311896,13,18,LeftElbow,-0.046109,0.781508,-0.095138,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.311896,13,19,RightElbow,0.122175,0.869582,0.166523,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.311896,13,20,LeftWrist,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.250
0.311896,13,21,RightWrist,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.250
0.311896,13,22,LeftHand,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.311896,13,23,RightHand,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.333882,14,0,Pelvis,-0.100988,0.661569,0.003567,-0.007998,-0.002221,-0.089829,0.995923,0.250
0.333882,14,15,Head,-0.002560,1.202622,-0.004975,-0.007998,-0.002221,-0.089829,0.995923,0.350
0.333882,14,16,LeftShoulder,-0.198508,1.075963,0.016511,-0.007998,-0.002221,-0.089829,0.995923,0.200
0.333882,14,17,RightShoulder,0.136002,1.015140,0.018503,-0.007998,-0.002221,-0.089829,0.995923,0.200
0.333882,14,18,LeftElbow,-0.046113,0.781506,-0.095135,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.333882,14,19,RightElbow,0.122174,0.869595,0.166558,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.333882,14,20,LeftWrist,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.250
0.333882,14,21,RightWrist,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.250
0.333882,14,22,LeftHand,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.333882,14,23,RightHand,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.356219,15,0,Pelvis,-0.100935,0.661571,0.003636,-0.008033,-0.002210,-0.089774,0.995927,0.250
0.356219,15,15,Head,-0.002567,1.202634,-0.004946,-0.008033,-0.002210,-0.089774,0.995927,0.350
0.356219,15,16,LeftShoulder,-0.198500,1.075955,0.016554,-0.008033,-0.002210,-0.089774,0.995927,0.200
0.356219,15,17,RightShoulder,0.136016,1.015169,0.018541,-0.008033,-0.002210,-0.089774,0.995927,0.200
0.356219,15,18,LeftElbow,-0.046109,0.781502,-0.095113,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.356219,15,19,RightElbow,0.122181,0.869609,0.166577,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.356219,15,20,LeftWrist,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.250
0.356219,15,21,RightWrist,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.250
0.356219,15,22,LeftHand,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.356219,15,23,RightHand,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.378589,16,0,Pelvis,-0.100946,0.661560,0.003691,-0.008082,-0.002283,-0.089777,0.995927,0.250
0.378589,16,15,Head,-0.002573,1.202622,-0.004938,-0.008082,-0.002283,-0.089777,0.995927,0.350
0.378589,16,16,LeftShoulder,-0.198510,1.075946,0.016550,-0.008082,-0.002283,-0.089777,0.995927,0.200
0.378589,16,17,RightShoulder,0.136005,1.015159,0.018590,-0.008082,-0.002283,-0.089777,0.995927,0.200
0.378589,16,18,LeftElbow,-0.046114,0.781498,-0.095115,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.378589,16,19,RightElbow,0.122176,0.869604,0.166601,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.378589,16,20,LeftWrist,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.250
0.378589,16,21,RightWrist,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.250
0.378589,16,22,LeftHand,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.378589,16,23,RightHand,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.400763,17,0,Pelvis,-0.100904,0.661498,0.003681,-0.008042,-0.002221,-0.089729,0.995931,0.250
0.400763,17,15,Head,-0.002584,1.202570,-0.004911,-0.008042,-0.002221,-0.089729,0.995931,0.350
0.400763,17,16,LeftShoulder,-0.198507,1.075873,0.016588,-0.008042,-0.002221,-0.089729,0.995931,0.200
0.400763,17,17,RightShoulder,0.136015,1.015118,0.018583,-0.008042,-0.002221,-0.089729,0.995931,0.200
0.400763,17,18,LeftElbow,-0.046113,0.781461,-0.095096,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.400763,17,19,RightElbow,0.122181,0.869584,0.166598,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.400763,17,20,LeftWrist,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.250
0.400763,17,21,RightWrist,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.250
0.400763,17,22,LeftHand,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.400763,17,23,RightHand,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.422640,18,0,Pelvis,-0.100877,0.661477,0.003651,-0.007996,-0.002190,-0.089706,0.995934,0.250
0.422640,18,15,Head,-0.002582,1.202554,-0.004892,-0.007996,-0.002190,-0.089706,0.995934,0.350
0.422640,18,16,LeftShoulder,-0.198498,1.075846,0.016605,-0.007996,-0.002190,-0.089706,0.995934,0.200
0.422640,18,17,RightShoulder,0.136026,1.015106,0.018576,-0.007996,-0.002190,-0.089706,0.995934,0.200
0.422640,18,18,LeftElbow,-0.046108,0.781448,-0.095088,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.422640,18,19,RightElbow,0.122186,0.869578,0.166595,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.422640,18,20,LeftWrist,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.250
0.422640,18,21,RightWrist,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.250
0.422640,18,22,LeftHand,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.422640,18,23,RightHand,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.445222,19,0,Pelvis,-0.100851,0.661470,0.003567,-0.007910,-0.002185,-0.089657,0.995939,0.250
0.445222,19,15,Head,-0.002610,1.202558,-0.004883,-0.007910,-0.002185,-0.089657,0.995939,0.350
0.445222,19,16,LeftShoulder,-0.198513,1.075827,0.016592,-0.007910,-0.002185,-0.089657,0.995939,0.200
0.445222,19,17,RightShoulder,0.136017,1.015120,0.018554,-0.007910,-0.002185,-0.089657,0.995939,0.200
0.445222,19,18,LeftElbow,-0.046116,0.781439,-0.095094,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.445222,19,19,RightElbow,0.122182,0.869584,0.166584,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.445222,19,20,LeftWrist,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.250
0.445222,19,21,RightWrist,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.250
0.445222,19,22,LeftHand,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.445222,19,23,RightHand,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.467276,20,0,Pelvis,-0.100828,0.661426,0.003522,-0.007808,-0.002186,-0.089591,0.995946,0.250
0.467276,20,15,Head,-0.002658,1.202530,-0.004816,-0.007808,-0.002186,-0.089591,0.995946,0.350
0.467276,20,16,LeftShoulder,-0.198545,1.075769,0.016629,-0.007808,-0.002186,-0.089591,0.995946,0.200
0.467276,20,17,RightShoulder,0.135994,1.015105,0.018585,-0.007808,-0.002186,-0.089591,0.995946,0.200
0.467276,20,18,LeftElbow,-0.046132,0.781409,-0.095076,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.467276,20,19,RightElbow,0.122170,0.869577,0.166599,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.467276,20,20,LeftWrist,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.250
0.467276,20,21,RightWrist,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.250
0.467276,20,22,LeftHand,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.467276,20,23,RightHand,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.492158,21,0,Pelvis,-0.100989,0.661455,0.003613,-0.007850,-0.002180,-0.089742,0.995932,0.250
0.492158,21,15,Head,-0.002656,1.202528,-0.004772,-0.007850,-0.002180,-0.089742,0.995932,0.350
0.492158,21,16,LeftShoulder,-0.198581,1.075828,0.016687,-0.007850,-0.002180,-0.089742,0.995932,0.200
0.492158,21,17,RightShoulder,0.135939,1.015064,0.018642,-0.007850,-0.002180,-0.089742,0.995932,0.200
0.492158,21,18,LeftElbow,-0.046150,0.781439,-0.095047,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.492158,21,19,RightElbow,0.122143,0.869556,0.166628,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.492158,21,20,LeftWrist,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.250
0.492158,21,21,RightWrist,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.250
0.492158,21,22,LeftHand,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.492158,21,23,RightHand,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.511791,22,0,Pelvis,-0.100802,0.661406,0.003646,-0.007837,-0.002145,-0.089572,0.995947,0.250
0.511791,22,15,Head,-0.002654,1.202513,-0.004729,-0.007837,-0.002145,-0.089572,0.995947,0.350
0.511791,22,16,LeftShoulder,-0.198534,1.075745,0.016740,-0.007837,-0.002145,-0.089572,0.995947,0.200
0.511791,22,17,RightShoulder,0.136008,1.015095,0.018670,-0.007837,-0.002145,-0.089572,0.995947,0.200
0.511791,22,18,LeftElbow,-0.046126,0.781397,-0.095020,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.511791,22,19,RightElbow,0.122177,0.869572,0.166642,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.511791,22,20,LeftWrist,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.250
0.511791,22,21,RightWrist,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.250
0.511791,22,22,LeftHand,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.511791,22,23,RightHand,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.534042,23,0,Pelvis,-0.100705,0.661301,0.003646,-0.007805,-0.002102,-0.089474,0.995956,0.250
0.534042,23,15,Head,-0.002664,1.202428,-0.004697,-0.007805,-0.002102,-0.089474,0.995956,0.350
0.534042,23,16,LeftShoulder,-0.198517,1.075620,0.016778,-0.007805,-0.002102,-0.089474,0.995956,0.200
0.534042,23,17,RightShoulder,0.136036,1.015035,0.018677,-0.007805,-0.002102,-0.089474,0.995956,0.200
0.534042,23,18,LeftElbow,-0.046118,0.781335,-0.095001,-0.280733,-0.042923,-0.007440,0.958797,0.200
0.534042,23,19,RightElbow,0.122191,0.869542,0.166645,-0.463253,-0.024968,-0.012597,0.885785,0.200
0.534042,23,20,LeftWrist,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.250
0.534042,23,21,RightWrist,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.250
0.534042,23,22,LeftHand,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.200
