ts_s,frame,hand,joint_id,joint_name,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,radius
1.624896,71,left,1,WristFallback,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.0300
1.624896,71,right,1,WristFallback,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.0300
1.646697,72,left,1,WristFallback,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.0300
1.646697,72,right,1,WristFallback,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.0300
1.669666,73,left,1,WristFallback,0.106282,0.487050,-0.206780,-0.280733,-0.042923,-0.007440,0.958797,0.0300
1.669666,73,right,1,WristFallback,0.108346,0.724049,0.314613,-0.463253,-0.024968,-0.012597,0.885785,0.0300
1.796495,74,left,1,WristFallback,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.0300
1.796495,74,right,1,WristFallback,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.0300
1.854933,75,left,1,WristFallback,0.105432,0.486725,-0.215501,-0.280829,-0.042877,-0.007465,0.958771,0.0300
1.854933,75,right,1,WristFallback,0.109198,0.724893,0.323873,-0.495521,0.107363,0.027813,0.861486,0.0300
1.878419,76,left,1,WristFallback,0.105435,0.486739,-0.215497,-0.280755,-0.042989,-0.007556,0.958787,0.0300
1.878419,76,right,1,WristFallback,0.109381,0.724621,0.323697,-0.495817,0.104197,0.026891,0.861734,0.0300
1.900111,77,left,1,WristFallback,0.105397,0.486732,-0.215482,-0.280806,-0.042924,-0.007443,0.958775,0.0300
1.900111,77,right,1,WristFallback,0.109383,0.724670,0.323717,-0.495759,0.104236,0.026842,0.861764,0.0300
1.919574,78,left,1,WristFallback,0.105370,0.486747,-0.215471,-0.280715,-0.042989,-0.007407,0.958799,0.0300
1.919574,78,right,1,WristFallback,0.109332,0.724635,0.323719,-0.495774,0.104208,0.026811,0.861760,0.0300
1.942618,79,left,1,WristFallback,0.105352,0.486732,-0.215467,-0.280805,-0.042919,-0.007304,0.958777,0.0300
1.942618,79,right,1,WristFallback,0.109352,0.724655,0.323700,-0.495722,0.103529,0.026286,0.861888,0.0300
1.965024,80,left,1,WristFallback,0.105333,0.486757,-0.215460,-0.280714,-0.042915,-0.007482,0.958802,0.0300
1.965024,80,right,1,WristFallback,0.109360,0.724619,0.323683,-0.495895,0.102739,0.025889,0.861895,0.0300
1.987537,81,left,1,WristFallback,0.105330,0.486756,-0.215461,-0.280707,-0.042949,-0.007388,0.958804,0.0300
1.987537,81,right,1,WristFallback,0.109383,0.724581,0.323682,-0.496248,0.102069,0.025990,0.861768,0.0300
2.010328,82,left,1,WristFallback,0.105296,0.486764,-0.215466,-0.280721,-0.042800,-0.007397,0.958806,0.0300
2.010328,82,right,1,WristFallback,0.109369,0.724494,0.323703,-0.496526,0.101550,0.025792,0.861675,0.0300
2.033013,83,left,1,WristFallback,0.105305,0.486767,-0.215474,-0.280704,-0.042885,-0.007420,0.958807,0.0300
2.033013,83,right,1,WristFallback,0.109383,0.724419,0.323728,-0.496610,0.100578,0.025770,0.861742,0.0300
2.055595,84,left,1,WristFallback,0.105307,0.486763,-0.215487,-0.280763,-0.042927,-0.007440,0.958788,0.0300
2.055595,84,right,1,WristFallback,0.109381,0.724326,0.323699,-0.496905,0.099003,0.025794,0.861753,0.0300
2.078021,85,left,1,WristFallback,0.105306,0.486774,-0.215524,-0.280751,-0.042966,-0.007502,0.958789,0.0300
2.078021,85,right,1,WristFallback,0.109374,0.724295,0.323663,-0.497031,0.098109,0.025412,0.861794,0.0300
2.100453,86,left,1,WristFallback,0.105276,0.486802,-0.215652,-0.280718,-0.042971,-0.007452,0.958799,0.0300
2.100453,86,right,1,WristFallback,0.109383,0.724242,0.323694,-0.497352,0.097929,0.025222,0.861635,0.0300
2.122835,87,left,1,WristFallback,0.105255,0.486806,-0.215721,-0.280757,-0.042947,-0.007391,0.958789,0.0300
2.122835,87,right,1,WristFallback,0.109385,0.724160,0.323729,-0.497222,0.097112,0.024905,0.861812,0.0300
2.145390,88,left,1,WristFallback,0.105204,0.486833,-0.215885,-0.280765,-0.042844,-0.007414,0.958791,0.0300
2.145390,88,right,1,WristFallback,0.109476,0.724095,0.323734,-0.497317,0.096125,0.024078,0.861891,0.0300
2.167573,89,left,1,WristFallback,0.105200,0.486864,-0.215997,-0.280661,-0.042917,-0.007481,0.958818,0.0300
2.167573,89,right,1,WristFallback,0.109450,0.723963,0.323779,-0.497539,0.095666,0.024018,0.861816,0.0300
2.189892,90,left,1,WristFallback,0.105198,0.486852,-0.216054,-0.280798,-0.042943,-0.007437,0.958777,0.0300
2.189892,90,right,1,WristFallback,0.109452,0.723851,0.323796,-0.497462,0.094889,0.023756,0.861953,0.0300
2.212462,91,left,1,WristFallback,0.105208,0.486891,-0.216255,-0.280754,-0.042870,-0.007471,0.958793,0.0300
2.212462,91,right,1,WristFallback,0.109488,0.723763,0.323758,-0.497419,0.093655,0.023358,0.862124,0.0300
2.234533,92,left,1,WristFallback,0.105239,0.486908,-0.216382,-0.280752,-0.042934,-0.007438,0.958791,0.0300
2.234533,92,right,1,WristFallback,0.109397,0.723612,0.323706,-0.497803,0.093130,0.023349,0.861959,0.0300
2.256895,93,left,1,WristFallback,0.105275,0.486933,-0.216527,-0.280758,-0.042885,-0.007424,0.958791,0.0300
2.256895,93,right,1,WristFallback,0.109271,0.723409,0.323578,-0.498228,0.091552,0.023206,0.861887,0.0300
2.279171,94,left,1,WristFallback,0.105307,0.486947,-0.216604,-0.280728,-0.042912,-0.007344,0.958800,0.0300
2.279171,94,right,1,WristFallback,0.109242,0.723267,0.323339,-0.498665,0.088607,0.022404,0.861963,0.0300
2.301834,95,left,1,WristFallback,0.105302,0.486949,-0.216615,-0.280761,-0.042794,-0.007396,0.958795,0.0300
2.301834,95,right,1,WristFallback,0.109096,0.723108,0.323099,-0.499397,0.086601,0.021790,0.861759,0.0300
2.323536,96,left,1,WristFallback,0.105341,0.486959,-0.216655,-0.280728,-0.042899,-0.007387,0.958800,0.0300
2.323536,96,right,1,WristFallback,0.108980,0.722919,0.322914,-0.500807,0.084696,0.022210,0.861119,0.0300
2.346007,97,left,1,WristFallback,0.105345,0.486960,-0.216661,-0.280746,-0.042884,-0.007419,0.958795,0.0300
2.346007,97,right,1,WristFallback,0.109018,0.722763,0.322816,-0.501599,0.081762,0.021820,0.860951,0.0300
2.367782,98,left,1,WristFallback,0.105364,0.486961,-0.216680,-0.280755,-0.042949,-0.007389,0.958790,0.0300
2.367782,98,right,1,WristFallback,0.108912,0.722413,0.322639,-0.503153,0.078178,0.022222,0.860367,0.0300
2.390158,99,left,1,WristFallback,0.105371,0.486969,-0.216700,-0.280717,-0.042914,-0.007332,0.958803,0.0300
2.390158,99,right,1,WristFallback,0.108603,0.722111,0.322183,-0.505433,0.074252,0.022298,0.859376,0.0300
2.412598,100,left,1,WristFallback,0.105415,0.486982,-0.216779,-0.280755,-0.042885,-0.007423,0.958792,0.0300
2.412598,100,right,1,WristFallback,0.108342,0.722188,0.321483,-0.506819,0.069907,0.022113,0.858929,0.0300
2.434572,101,left,1,WristFallback,0.105472,0.486996,-0.216849,-0.280757,-0.042960,-0.007498,0.958788,0.0300
2.434572,101,right,1,WristFallback,0.108182,0.722260,0.320864,-0.508575,0.065575,0.022232,0.858229,0.0300
2.456921,102,left,1,WristFallback,0.105470,0.487005,-0.216862,-0.280711,-0.042838,-0.007407,0.958808,0.0300
2.456921,102,right,1,WristFallback,0.107860,0.722150,0.320341,-0.509881,0.062128,0.022802,0.857696,0.0300
2.479185,103,left,1,WristFallback,0.105481,0.487000,-0.216869,-0.280763,-0.042842,-0.007412,0.958792,0.0300
2.479185,103,right,1,WristFallback,0.107799,0.721856,0.320166,-0.511534,0.059052,0.022559,0.856934,0.0300
2.501230,104,left,1,WristFallback,0.105532,0.487005,-0.216878,-0.280757,-0.042948,-0.007390,0.958789,0.0300
2.501230,104,right,1,WristFallback,0.107696,0.721518,0.319985,-0.512391,0.055934,0.022002,0.856646,0.0300
2.523451,105,left,1,WristFallback,0.105602,0.487010,-0.216861,-0.280801,-0.042998,-0.007512,0.958773,0.0300
2.523451,105,right,1,WristFallback,0.107554,0.721359,0.319624,-0.512456,0.052884,0.021527,0.856813,0.0300
2.546004,106,left,1,WristFallback,0.105601,0.487025,-0.216852,-0.280684,-0.042941,-0.007433,0.958810,0.0300
2.546004,106,right,1,WristFallback,0.107638,0.721305,0.319420,-0.512373,0.049379,0.020461,0.857098,0.0300
2.568148,107,left,1,WristFallback,0.105598,0.487015,-0.216838,-0.280763,-0.042842,-0.007412,0.958792,0.0300
2.568148,107,right,1,WristFallback,0.107536,0.721198,0.319241,-0.512954,0.047614,0.021032,0.856837,0.0300
2.590208,108,left,1,WristFallback,0.105642,0.487011,-0.216790,-0.280807,-0.042899,-0.007380,0.958777,0.0300
2.590208,108,right,1,WristFallback,0.107194,0.721120,0.318996,-0.513014,0.048054,0.021052,0.856776,0.0300
2.612739,109,left,1,WristFallback,0.105778,0.487045,-0.216622,-0.280676,-0.042873,-0.007465,0.958816,0.0300
2.612739,109,right,1,WristFallback,0.107168,0.721090,0.318830,-0.513234,0.046636,0.020890,0.856726,0.0300
2.634635,110,left,1,WristFallback,0.105881,0.487039,-0.216517,-0.280763,-0.042958,-0.007349,0.958787,0.0300
2.634635,110,right,1,WristFallback,0.107275,0.721079,0.318670,-0.513510,0.043852,0.020240,0.856724,0.0300
2.656900,111,left,1,WristFallback,0.106042,0.487073,-0.216352,-0.280682,-0.042941,-0.007396,0.958811,0.0300
2.656900,111,right,1,WristFallback,0.107377,0.721130,0.318492,-0.512840,0.040040,0.019132,0.857337,0.0300
2.679148,112,left,1,WristFallback,0.106186,0.487089,-0.216186,-0.280755,-0.042810,-0.007502,0.958795,0.0300
2.679148,112,right,1,WristFallback,0.107428,0.721089,0.318416,-0.512718,0.037004,0.019431,0.857539,0.0300
2.701719,113,left,1,WristFallback,0.106349,0.487105,-0.216006,-0.280703,-0.042951,-0.007385,0.958805,0.0300
2.701719,113,right,1,WristFallback,0.107316,0.720911,0.318349,-0.512838,0.035060,0.019296,0.857552,0.0300
2.723468,114,left,1,WristFallback,0.106565,0.487108,-0.215652,-0.280764,-0.042913,-0.007335,0.958789,0.0300
2.723468,114,right,1,WristFallback,0.107186,0.720686,0.318245,-0.513001,0.033660,0.019210,0.857513,0.0300
