ts_s,frame,hand,joint_id,joint_name,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,radius
0.034374,0,left,1,Wrist,-0.625429,-0.575232,0.223335,-0.002592,-0.390184,-0.435128,0.811427,0.0200
0.034374,0,left,0,Palm,-0.647512,-0.563200,0.247678,-0.002592,-0.390184,-0.435128,0.811427,0.0240
0.034374,0,left,2,ThumbMeta,-0.665822,-0.542176,0.223536,-0.002592,-0.390184,-0.435128,0.811427,0.0160
0.034374,0,left,3,ThumbProx,-0.677725,-0.532706,0.231127,-0.002592,-0.390184,-0.435128,0.811427,0.0140
0.034374,0,left,4,ThumbDist,-0.688228,-0.524350,0.237825,-0.002592,-0.390184,-0.435128,0.811427,0.0120
0.034374,0,left,5,ThumbTip,-0.697331,-0.517108,0.243630,-0.002592,-0.390184,-0.435128,0.811427,0.0100
0.034374,0,left,6,IndexMeta,-0.663665,-0.545259,0.248548,-0.002592,-0.390184,-0.435128,0.811427,0.0160
0.034374,0,left,7,IndexProx,-0.675343,-0.538323,0.260359,-0.002592,-0.390184,-0.435128,0.811427,0.0140
0.034374,0,left,8,IndexInter,-0.685724,-0.532158,0.270858,-0.002592,-0.390184,-0.435128,0.811427,0.0120
0.034374,0,left,9,IndexDist,-0.694807,-0.526764,0.280045,-0.002592,-0.390184,-0.435128,0.811427,0.0100
0.034374,0,left,10,IndexTip,-0.702593,-0.522140,0.287919,-0.002592,-0.390184,-0.435128,0.811427,0.0080
0.034374,0,left,11,MiddleMeta,-0.661393,-0.555637,0.262979,-0.002592,-0.390184,-0.435128,0.811427,0.0160
0.034374,0,left,12,MiddleProx,-0.673381,-0.549106,0.276193,-0.002592,-0.390184,-0.435128,0.811427,0.0140
0.034374,0,left,13,MiddleInter,-0.684107,-0.543262,0.288017,-0.002592,-0.390184,-0.435128,0.811427,0.0120
0.034374,0,left,14,MiddleDist,-0.693572,-0.538105,0.298449,-0.002592,-0.390184,-0.435128,0.811427,0.0100
0.034374,0,left,15,MiddleTip,-0.701774,-0.533636,0.307491,-0.002592,-0.390184,-0.435128,0.811427,0.0080
0.034374,0,left,16,RingMeta,-0.653768,-0.568322,0.270377,-0.002592,-0.390184,-0.435128,0.811427,0.0160
0.034374,0,left,17,RingProx,-0.664826,-0.562775,0.283452,-0.002592,-0.390184,-0.435128,0.811427,0.0140
0.034374,0,left,18,RingInter,-0.674656,-0.557844,0.295074,-0.002592,-0.390184,-0.435128,0.811427,0.0120
0.034374,0,left,19,RingDist,-0.683256,-0.553529,0.305243,-0.002592,-0.390184,-0.435128,0.811427,0.0100
0.034374,0,left,20,RingTip,-0.690629,-0.549831,0.313959,-0.002592,-0.390184,-0.435128,0.811427,0.0080
0.034374,0,left,21,LittleMeta,-0.645484,-0.582461,0.276097,-0.002592,-0.390184,-0.435128,0.811427,0.0160
0.034374,0,left,22,LittleProx,-0.655492,-0.578084,0.289123,-0.002592,-0.390184,-0.435128,0.811427,0.0140
0.034374,0,left,23,LittleInter,-0.664323,-0.574223,0.300617,-0.002592,-0.390184,-0.435128,0.811427,0.0120
0.034374,0,left,24,LittleDist,-0.671976,-0.570877,0.310579,-0.002592,-0.390184,-0.435128,0.811427,0.0100
0.034374,0,left,25,LittleTip,-0.678452,-0.568045,0.319008,-0.002592,-0.390184,-0.435128,0.811427,0.0080
0.034374,0,right,1,Wrist,0.378847,-0.392905,0.403099,-0.130851,0.133662,0.376158,0.907479,0.0200
0.034374,0,right,0,Palm,0.383892,-0.381073,0.435650,-0.130851,0.133662,0.376158,0.907479,0.0240
0.034374,0,right,2,ThumbMeta,0.365431,-0.409146,0.450854,-0.130851,0.133662,0.376158,0.907479,0.0160
0.034374,0,right,3,ThumbProx,0.363918,-0.407360,0.467692,-0.130851,0.133662,0.376158,0.907479,0.0140
0.034374,0,right,4,ThumbDist,0.362583,-0.405783,0.482549,-0.130851,0.133662,0.376158,0.907479,0.0120
0.034374,0,right,5,ThumbTip,0.361425,-0.404417,0.495426,-0.130851,0.133662,0.376158,0.907479,0.0100
0.034374,0,right,6,IndexMeta,0.374621,-0.386478,0.457292,-0.130851,0.133662,0.376158,0.907479,0.0160
0.034374,0,right,7,IndexProx,0.376476,-0.381102,0.474370,-0.130851,0.133662,0.376158,0.907479,0.0140
0.034374,0,right,8,IndexInter,0.378126,-0.376324,0.489550,-0.130851,0.133662,0.376158,0.907479,0.0120
0.034374,0,right,9,IndexDist,0.379569,-0.372143,0.502833,-0.130851,0.133662,0.376158,0.907479,0.0100
0.034374,0,right,10,IndexTip,0.380806,-0.368559,0.514219,-0.130851,0.133662,0.376158,0.907479,0.0080
0.034374,0,right,11,MiddleMeta,0.387063,-0.373636,0.456110,-0.130851,0.133662,0.376158,0.907479,0.0160
0.034374,0,right,12,MiddleProx,0.389802,-0.367213,0.473781,-0.130851,0.133662,0.376158,0.907479,0.0140
0.034374,0,right,13,MiddleInter,0.392252,-0.361466,0.489591,-0.130851,0.133662,0.376158,0.907479,0.0120
0.034374,0,right,14,MiddleDist,0.394415,-0.356396,0.503542,-0.130851,0.133662,0.376158,0.907479,0.0100
0.034374,0,right,15,MiddleTip,0.396289,-0.352001,0.515632,-0.130851,0.133662,0.376158,0.907479,0.0080
0.034374,0,right,16,RingMeta,0.397416,-0.364602,0.446893,-0.130851,0.133662,0.376158,0.907479,0.0160
0.034374,0,right,17,RingProx,0.400620,-0.357942,0.463306,-0.130851,0.133662,0.376158,0.907479,0.0140
0.034374,0,right,18,RingInter,0.403468,-0.352023,0.477895,-0.130851,0.133662,0.376158,0.907479,0.0120
0.034374,0,right,19,RingDist,0.405960,-0.346843,0.490661,-0.130851,0.133662,0.376158,0.907479,0.0100
0.034374,0,right,20,RingTip,0.408096,-0.342404,0.501603,-0.130851,0.133662,0.376158,0.907479,0.0080
0.034374,0,right,21,LittleMeta,0.408300,-0.356847,0.435818,-0.130851,0.133662,0.376158,0.907479,0.0160
0.034374,0,right,22,LittleProx,0.412113,-0.349829,0.450825,-0.130851,0.133662,0.376158,0.907479,0.0140
0.034374,0,right,23,LittleInter,0.415478,-0.343637,0.464067,-0.130851,0.133662,0.376158,0.907479,0.0120
0.034374,0,right,24,LittleDist,0.418394,-0.338270,0.475543,-0.130851,0.133662,0.376158,0.907479,0.0100
0.034374,0,right,25,LittleTip,0.420861,-0.333729,0.485253,-0.130851,0.133662,0.376158,0.907479,0.0080
0.067847,1,left,1,Wrist,-0.625430,-0.575223,0.223338,-0.002543,-0.390205,-0.435056,0.811455,0.0200
0.067847,1,left,0,Palm,-0.647517,-0.563195,0.247680,-0.002543,-0.390205,-0.435056,0.811455,0.0240
0.067847,1,left,2,ThumbMeta,-0.665829,-0.542174,0.223537,-0.002543,-0.390205,-0.435056,0.811455,0.0160
0.067847,1,left,3,ThumbProx,-0.677735,-0.532706,0.231127,-0.002543,-0.390205,-0.435056,0.811455,0.0140
0.067847,1,left,4,ThumbDist,-0.688240,-0.524352,0.237825,-0.002543,-0.390205,-0.435056,0.811455,0.0120
0.067847,1,left,5,ThumbTip,-0.697344,-0.517111,0.243629,-0.002543,-0.390205,-0.435056,0.811455,0.0100
0.067847,1,left,6,IndexMeta,-0.663673,-0.545257,0.248549,-0.002543,-0.390205,-0.435056,0.811455,0.0160
0.067847,1,left,7,IndexProx,-0.675353,-0.538323,0.260360,-0.002543,-0.390205,-0.435056,0.811455,0.0140
0.067847,1,left,8,IndexInter,-0.685735,-0.532160,0.270858,-0.002543,-0.390205,-0.435056,0.811455,0.0120
0.067847,1,left,9,IndexDist,-0.694820,-0.526767,0.280044,-0.002543,-0.390205,-0.435056,0.811455,0.0100
0.067847,1,left,10,IndexTip,-0.702607,-0.522144,0.287918,-0.002543,-0.390205,-0.435056,0.811455,0.0080
0.067847,1,left,11,MiddleMeta,-0.661400,-0.555634,0.262980,-0.002543,-0.390205,-0.435056,0.811455,0.0160
0.067847,1,left,12,MiddleProx,-0.673390,-0.549105,0.276194,-0.002543,-0.390205,-0.435056,0.811455,0.0140
0.067847,1,left,13,MiddleInter,-0.684118,-0.543263,0.288017,-0.002543,-0.390205,-0.435056,0.811455,0.0120
0.067847,1,left,14,MiddleDist,-0.693584,-0.538108,0.298449,-0.002543,-0.390205,-0.435056,0.811455,0.0100
0.067847,1,left,15,MiddleTip,-0.701788,-0.533641,0.307490,-0.002543,-0.390205,-0.435056,0.811455,0.0080
0.067847,1,left,16,RingMeta,-0.653773,-0.568318,0.270379,-0.002543,-0.390205,-0.435056,0.811455,0.0160
0.067847,1,left,17,RingProx,-0.664833,-0.562772,0.283453,-0.002543,-0.390205,-0.435056,0.811455,0.0140
0.067847,1,left,18,RingInter,-0.674664,-0.557843,0.295074,-0.002543,-0.390205,-0.435056,0.811455,0.0120
0.067847,1,left,19,RingDist,-0.683266,-0.553531,0.305243,-0.002543,-0.390205,-0.435056,0.811455,0.0100
0.067847,1,left,20,RingTip,-0.690639,-0.549834,0.313959,-0.002543,-0.390205,-0.435056,0.811455,0.0080
0.067847,1,left,21,LittleMeta,-0.645487,-0.582455,0.276099,-0.002543,-0.390205,-0.435056,0.811455,0.0160
0.067847,1,left,22,LittleProx,-0.655496,-0.578081,0.289125,-0.002543,-0.390205,-0.435056,0.811455,0.0140
0.067847,1,left,23,LittleInter,-0.664328,-0.574221,0.300618,-0.002543,-0.390205,-0.435056,0.811455,0.0120
0.067847,1,left,24,LittleDist,-0.671983,-0.570876,0.310579,-0.002543,-0.390205,-0.435056,0.811455,0.0100
0.067847,1,left,25,LittleTip,-0.678459,-0.568045,0.319008,-0.002543,-0.390205,-0.435056,0.811455,0.0080
0.067847,1,right,1,Wrist,0.388001,-0.388352,0.413193,-0.137320,0.147562,0.353496,0.913460,0.0200
0.067847,1,right,0,Palm,0.394039,-0.375920,0.445349,-0.137320,0.147562,0.353496,0.913460,0.0240
0.067847,1,right,2,ThumbMeta,0.374475,-0.402670,0.461529,-0.137320,0.147562,0.353496,0.913460,0.0160
0.067847,1,right,3,ThumbProx,0.373275,-0.400369,0.478330,-0.137320,0.147562,0.353496,0.913460,0.0140
0.067847,1,right,4,ThumbDist,0.372216,-0.398340,0.493155,-0.137320,0.147562,0.353496,0.913460,0.0120
0.067847,1,right,5,ThumbTip,0.371299,-0.396581,0.506002,-0.137320,0.147562,0.353496,0.913460,0.0100
0.067847,1,right,6,IndexMeta,0.384814,-0.380304,0.467240,-0.137320,0.147562,0.353496,0.913460,0.0160
0.067847,1,right,7,IndexProx,0.387152,-0.374574,0.484143,-0.137320,0.147562,0.353496,0.913460,0.0140
0.067847,1,right,8,IndexInter,0.389230,-0.369481,0.499168,-0.137320,0.147562,0.353496,0.913460,0.0120
0.067847,1,right,9,IndexDist,0.391048,-0.365025,0.512315,-0.137320,0.147562,0.353496,0.913460,0.0100
0.067847,1,right,10,IndexTip,0.392607,-0.361205,0.523583,-0.137320,0.147562,0.353496,0.913460,0.0080
0.067847,1,right,11,MiddleMeta,0.397834,-0.368105,0.465561,-0.137320,0.147562,0.353496,0.913460,0.0160
0.067847,1,right,12,MiddleProx,0.401111,-0.361357,0.483017,-0.137320,0.147562,0.353496,0.913460,0.0140
0.067847,1,right,13,MiddleInter,0.404044,-0.355318,0.498636,-0.137320,0.147562,0.353496,0.913460,0.0120
0.067847,1,right,14,MiddleDist,0.406631,-0.349990,0.512417,-0.137320,0.147562,0.353496,0.913460,0.0100
0.067847,1,right,15,MiddleTip,0.408874,-0.345373,0.524360,-0.137320,0.147562,0.353496,0.913460,0.0080
0.067847,1,right,16,RingMeta,0.408478,-0.359821,0.455978,-0.137320,0.147562,0.353496,0.913460,0.0160
0.067847,1,right,17,RingProx,0.412214,-0.352892,0.472165,-0.137320,0.147562,0.353496,0.913460,0.0140
0.067847,1,right,18,RingInter,0.415535,-0.346732,0.486553,-0.137320,0.147562,0.353496,0.913460,0.0120
0.067847,1,right,19,RingDist,0.418441,-0.341342,0.499143,-0.137320,0.147562,0.353496,0.913460,0.0100
0.067847,1,right,20,RingTip,0.420932,-0.336723,0.509934,-0.137320,0.147562,0.353496,0.913460,0.0080
0.067847,1,right,21,LittleMeta,0.419567,-0.352889,0.444566,-0.137320,0.147562,0.353496,0.913460,0.0160
0.067847,1,right,22,LittleProx,0.423910,-0.345668,0.459330,-0.137320,0.147562,0.353496,0.913460,0.0140
0.067847,1,right,23,LittleInter,0.427741,-0.339296,0.472358,-0.137320,0.147562,0.353496,0.913460,0.0120
0.067847,1,right,24,LittleDist,0.431062,-0.333774,0.483649,-0.137320,0.147562,0.353496,0.913460,0.0100
0.067847,1,right,25,LittleTip,0.433872,-0.329101,0.493202,-0.137320,0.147562,0.353496,0.913460,0.0080
0.101309,2,left,1,Wrist,-0.625429,-0.575246,0.223327,-0.002740,-0.390241,-0.435075,0.811428,0.0200
0.101309,2,left,0,Palm,-0.647512,-0.563206,0.247666,-0.002740,-0.390241,-0.435075,0.811428,0.0240
0.101309,2,left,2,ThumbMeta,-0.665822,-0.542189,0.223518,-0.002740,-0.390241,-0.435075,0.811428,0.0160
0.101309,2,left,3,ThumbProx,-0.677725,-0.532716,0.231107,-0.002740,-0.390241,-0.435075,0.811428,0.0140
0.101309,2,left,4,ThumbDist,-0.688227,-0.524357,0.237802,-0.002740,-0.390241,-0.435075,0.811428,0.0120
0.101309,2,left,5,ThumbTip,-0.697329,-0.517113,0.243605,-0.002740,-0.390241,-0.435075,0.811428,0.0100
0.101309,2,left,6,IndexMeta,-0.663664,-0.545264,0.248531,-0.002740,-0.390241,-0.435075,0.811428,0.0160
0.101309,2,left,7,IndexProx,-0.675341,-0.538324,0.260341,-0.002740,-0.390241,-0.435075,0.811428,0.0140
0.101309,2,left,8,IndexInter,-0.685722,-0.532155,0.270838,-0.002740,-0.390241,-0.435075,0.811428,0.0120
0.101309,2,left,9,IndexDist,-0.694804,-0.526757,0.280023,-0.002740,-0.390241,-0.435075,0.811428,0.0100
0.101309,2,left,10,IndexTip,-0.702589,-0.522131,0.287896,-0.002740,-0.390241,-0.435075,0.811428,0.0080
0.101309,2,left,11,MiddleMeta,-0.661392,-0.555638,0.262965,-0.002740,-0.390241,-0.435075,0.811428,0.0160
0.101309,2,left,12,MiddleProx,-0.673379,-0.549101,0.276178,-0.002740,-0.390241,-0.435075,0.811428,0.0140
0.101309,2,left,13,MiddleInter,-0.684105,-0.543253,0.288000,-0.002740,-0.390241,-0.435075,0.811428,0.0120
0.101309,2,left,14,MiddleDist,-0.693569,-0.538093,0.298431,-0.002740,-0.390241,-0.435075,0.811428,0.0100
0.101309,2,left,15,MiddleTip,-0.701771,-0.533621,0.307472,-0.002740,-0.390241,-0.435075,0.811428,0.0080
0.101309,2,left,16,RingMeta,-0.653767,-0.568320,0.270368,-0.002740,-0.390241,-0.435075,0.811428,0.0160
0.101309,2,left,17,RingProx,-0.664824,-0.562768,0.283441,-0.002740,-0.390241,-0.435075,0.811428,0.0140
0.101309,2,left,18,RingInter,-0.674653,-0.557833,0.295061,-0.002740,-0.390241,-0.435075,0.811428,0.0120
0.101309,2,left,19,RingDist,-0.683254,-0.553515,0.305229,-0.002740,-0.390241,-0.435075,0.811428,0.0100
0.101309,2,left,20,RingTip,-0.690625,-0.549814,0.313945,-0.002740,-0.390241,-0.435075,0.811428,0.0080
0.101309,2,left,21,LittleMeta,-0.645483,-0.582457,0.276092,-0.002740,-0.390241,-0.435075,0.811428,0.0160
0.101309,2,left,22,LittleProx,-0.655490,-0.578076,0.289117,-0.002740,-0.390241,-0.435075,0.811428,0.0140
0.101309,2,left,23,LittleInter,-0.664320,-0.574211,0.300610,-0.002740,-0.390241,-0.435075,0.811428,0.0120
0.101309,2,left,24,LittleDist,-0.671973,-0.570861,0.310571,-0.002740,-0.390241,-0.435075,0.811428,0.0100
0.101309,2,left,25,LittleTip,-0.678449,-0.568026,0.318999,-0.002740,-0.390241,-0.435075,0.811428,0.0080
0.101309,2,right,1,Wrist,0.395160,-0.385388,0.421641,-0.146693,0.155070,0.368387,0.904835,0.0200
0.101309,2,right,0,Palm,0.401199,-0.372098,0.453452,-0.146693,0.155070,0.368387,0.904835,0.0240
0.101309,2,right,2,ThumbMeta,0.382778,-0.399155,0.470442,-0.146693,0.155070,0.368387,0.904835,0.0160
0.101309,2,right,3,ThumbProx,0.381725,-0.396551,0.487209,-0.146693,0.155070,0.368387,0.904835,0.0140
0.101309,2,right,4,ThumbDist,0.380796,-0.394253,0.502002,-0.146693,0.155070,0.368387,0.904835,0.0120
0.101309,2,right,5,ThumbTip,0.379991,-0.392261,0.514824,-0.146693,0.155070,0.368387,0.904835,0.0100
0.101309,2,right,6,IndexMeta,0.392423,-0.376339,0.475555,-0.146693,0.155070,0.368387,0.904835,0.0160
0.101309,2,right,7,IndexProx,0.394790,-0.370186,0.492304,-0.146693,0.155070,0.368387,0.904835,0.0140
0.101309,2,right,8,IndexInter,0.396893,-0.364717,0.507192,-0.146693,0.155070,0.368387,0.904835,0.0120
0.101309,2,right,9,IndexDist,0.398734,-0.359931,0.520220,-0.146693,0.155070,0.368387,0.904835,0.0100
0.101309,2,right,10,IndexTip,0.400312,-0.355829,0.531386,-0.146693,0.155070,0.368387,0.904835,0.0080
0.101309,2,right,11,MiddleMeta,0.404995,-0.363744,0.473447,-0.146693,0.155070,0.368387,0.904835,0.0160
0.101309,2,right,12,MiddleProx,0.408273,-0.356529,0.490715,-0.146693,0.155070,0.368387,0.904835,0.0140
0.101309,2,right,13,MiddleInter,0.411206,-0.350074,0.506166,-0.146693,0.155070,0.368387,0.904835,0.0120
0.101309,2,right,14,MiddleDist,0.413795,-0.344378,0.519799,-0.146693,0.155070,0.368387,0.904835,0.0100
0.101309,2,right,15,MiddleTip,0.416038,-0.339442,0.531615,-0.146693,0.155070,0.368387,0.904835,0.0080
0.101309,2,right,16,RingMeta,0.415221,-0.355304,0.463549,-0.146693,0.155070,0.368387,0.904835,0.0160
0.101309,2,right,17,RingProx,0.418935,-0.347919,0.479539,-0.146693,0.155070,0.368387,0.904835,0.0140
0.101309,2,right,18,RingInter,0.422236,-0.341355,0.493752,-0.146693,0.155070,0.368387,0.904835,0.0120
0.101309,2,right,19,RingDist,0.425124,-0.335611,0.506189,-0.146693,0.155070,0.368387,0.904835,0.0100
0.101309,2,right,20,RingTip,0.427600,-0.330688,0.516849,-0.146693,0.155070,0.368387,0.904835,0.0080
0.101309,2,right,21,LittleMeta,0.425913,-0.348237,0.451845,-0.146693,0.155070,0.368387,0.904835,0.0160
0.101309,2,right,22,LittleProx,0.430204,-0.340570,0.466399,-0.146693,0.155070,0.368387,0.904835,0.0140
0.101309,2,right,23,LittleInter,0.433990,-0.333804,0.479240,-0.146693,0.155070,0.368387,0.904835,0.0120
0.101309,2,right,24,LittleDist,0.437271,-0.327941,0.490369,-0.146693,0.155070,0.368387,0.904835,0.0100
0.101309,2,right,25,LittleTip,0.440047,-0.322980,0.499786,-0.146693,0.155070,0.368387,0.904835,0.0080
0.134713,3,left,1,Wrist,-0.625429,-0.575233,0.223334,-0.002612,-0.390200,-0.435104,0.811432,0.0200
0.134713,3,left,0,Palm,-0.647513,-0.563200,0.247676,-0.002612,-0.390200,-0.435104,0.811432,0.0240
0.134713,3,left,2,ThumbMeta,-0.665823,-0.542178,0.223533,-0.002612,-0.390200,-0.435104,0.811432,0.0160
0.134713,3,left,3,ThumbProx,-0.677727,-0.532708,0.231123,-0.002612,-0.390200,-0.435104,0.811432,0.0140
0.134713,3,left,4,ThumbDist,-0.688230,-0.524352,0.237820,-0.002612,-0.390200,-0.435104,0.811432,0.0120
0.134713,3,left,5,ThumbTip,-0.697333,-0.517110,0.243625,-0.002612,-0.390200,-0.435104,0.811432,0.0100
0.134713,3,left,6,IndexMeta,-0.663666,-0.545260,0.248545,-0.002612,-0.390200,-0.435104,0.811432,0.0160
0.134713,3,left,7,IndexProx,-0.675345,-0.538323,0.260356,-0.002612,-0.390200,-0.435104,0.811432,0.0140
0.134713,3,left,8,IndexInter,-0.685726,-0.532158,0.270854,-0.002612,-0.390200,-0.435104,0.811432,0.0120
0.134713,3,left,9,IndexDist,-0.694809,-0.526763,0.280041,-0.002612,-0.390200,-0.435104,0.811432,0.0100
0.134713,3,left,10,IndexTip,-0.702595,-0.522139,0.287915,-0.002612,-0.390200,-0.435104,0.811432,0.0080
0.134713,3,left,11,MiddleMeta,-0.661394,-0.555637,0.262976,-0.002612,-0.390200,-0.435104,0.811432,0.0160
0.134713,3,left,12,MiddleProx,-0.673383,-0.549105,0.276191,-0.002612,-0.390200,-0.435104,0.811432,0.0140
0.134713,3,left,13,MiddleInter,-0.684109,-0.543260,0.288014,-0.002612,-0.390200,-0.435104,0.811432,0.0120
0.134713,3,left,14,MiddleDist,-0.693573,-0.538103,0.298446,-0.002612,-0.390200,-0.435104,0.811432,0.0100
0.134713,3,left,15,MiddleTip,-0.701776,-0.533634,0.307487,-0.002612,-0.390200,-0.435104,0.811432,0.0080
0.134713,3,left,16,RingMeta,-0.653769,-0.568321,0.270376,-0.002612,-0.390200,-0.435104,0.811432,0.0160
0.134713,3,left,17,RingProx,-0.664827,-0.562773,0.283450,-0.002612,-0.390200,-0.435104,0.811432,0.0140
0.134713,3,left,18,RingInter,-0.674657,-0.557842,0.295071,-0.002612,-0.390200,-0.435104,0.811432,0.0120
0.134713,3,left,19,RingDist,-0.683258,-0.553527,0.305240,-0.002612,-0.390200,-0.435104,0.811432,0.0100
0.134713,3,left,20,RingTip,-0.690630,-0.549828,0.313956,-0.002612,-0.390200,-0.435104,0.811432,0.0080
0.134713,3,left,21,LittleMeta,-0.645484,-0.582459,0.276096,-0.002612,-0.390200,-0.435104,0.811432,0.0160
0.134713,3,left,22,LittleProx,-0.655492,-0.578082,0.289122,-0.002612,-0.390200,-0.435104,0.811432,0.0140
0.134713,3,left,23,LittleInter,-0.664323,-0.574220,0.300616,-0.002612,-0.390200,-0.435104,0.811432,0.0120
0.134713,3,left,24,LittleDist,-0.671977,-0.570873,0.310577,-0.002612,-0.390200,-0.435104,0.811432,0.0100
0.134713,3,left,25,LittleTip,-0.678453,-0.568041,0.319006,-0.002612,-0.390200,-0.435104,0.811432,0.0080
0.134713,3,right,1,Wrist,0.404775,-0.384553,0.428810,-0.152548,0.157245,0.380806,0.898326,0.0200
0.134713,3,right,0,Palm,0.410597,-0.370769,0.460450,-0.152548,0.157245,0.380806,0.898326,0.0240
0.134713,3,right,2,ThumbMeta,0.393042,-0.398162,0.477815,-0.152548,0.157245,0.380806,0.898326,0.0160
0.134713,3,right,3,ThumbProx,0.392001,-0.395415,0.494559,-0.152548,0.157245,0.380806,0.898326,0.0140
0.134713,3,right,4,ThumbDist,0.391083,-0.392992,0.509334,-0.152548,0.157245,0.380806,0.898326,0.0120
0.134713,3,right,5,ThumbTip,0.390287,-0.390892,0.522138,-0.152548,0.157245,0.380806,0.898326,0.0100
0.134713,3,right,6,IndexMeta,0.402059,-0.375029,0.482642,-0.152548,0.157245,0.380806,0.898326,0.0160
0.134713,3,right,7,IndexProx,0.404335,-0.368639,0.499315,-0.152548,0.157245,0.380806,0.898326,0.0140
0.134713,3,right,8,IndexInter,0.406359,-0.362958,0.514135,-0.152548,0.157245,0.380806,0.898326,0.0120
0.134713,3,right,9,IndexDist,0.408130,-0.357988,0.527103,-0.152548,0.157245,0.380806,0.898326,0.0100
0.134713,3,right,10,IndexTip,0.409647,-0.353728,0.538218,-0.152548,0.157245,0.380806,0.898326,0.0080
0.134713,3,right,11,MiddleMeta,0.414256,-0.362104,0.480338,-0.152548,0.157245,0.380806,0.898326,0.0160
0.134713,3,right,12,MiddleProx,0.417416,-0.354622,0.497514,-0.152548,0.157245,0.380806,0.898326,0.0140
0.134713,3,right,13,MiddleInter,0.420244,-0.347926,0.512882,-0.152548,0.157245,0.380806,0.898326,0.0120
0.134713,3,right,14,MiddleDist,0.422739,-0.342019,0.526443,-0.152548,0.157245,0.380806,0.898326,0.0100
0.134713,3,right,15,MiddleTip,0.424901,-0.336899,0.538195,-0.152548,0.157245,0.380806,0.898326,0.0080
0.134713,3,right,16,RingMeta,0.424187,-0.353480,0.470300,-0.152548,0.157245,0.380806,0.898326,0.0160
0.134713,3,right,17,RingProx,0.427771,-0.345828,0.486193,-0.152548,0.157245,0.380806,0.898326,0.0140
0.134713,3,right,18,RingInter,0.430957,-0.339026,0.500321,-0.152548,0.157245,0.380806,0.898326,0.0120
0.134713,3,right,19,RingDist,0.433744,-0.333074,0.512682,-0.152548,0.157245,0.380806,0.898326,0.0100
0.134713,3,right,20,RingTip,0.436134,-0.327973,0.523278,-0.152548,0.157245,0.380806,0.898326,0.0080
0.134713,3,right,21,LittleMeta,0.434613,-0.346233,0.458467,-0.152548,0.157245,0.380806,0.898326,0.0160
0.134713,3,right,22,LittleProx,0.438759,-0.338297,0.472918,-0.152548,0.157245,0.380806,0.898326,0.0140
0.134713,3,right,23,LittleInter,0.442416,-0.331295,0.485669,-0.152548,0.157245,0.380806,0.898326,0.0120
0.134713,3,right,24,LittleDist,0.445586,-0.325226,0.496720,-0.152548,0.157245,0.380806,0.898326,0.0100
0.134713,3,right,25,LittleTip,0.448269,-0.320091,0.506070,-0.152548,0.157245,0.380806,0.898326,0.0080
0.177397,4,left,1,Wrist,-0.625426,-0.575232,0.223339,-0.002603,-0.390264,-0.435063,0.811423,0.0200
0.177397,4,left,0,Palm,-0.647513,-0.563199,0.247677,-0.002603,-0.390264,-0.435063,0.811423,0.0240
0.177397,4,left,2,ThumbMeta,-0.665822,-0.542180,0.223530,-0.002603,-0.390264,-0.435063,0.811423,0.0160
0.177397,4,left,3,ThumbProx,-0.677727,-0.532710,0.231119,-0.002603,-0.390264,-0.435063,0.811423,0.0140
0.177397,4,left,4,ThumbDist,-0.688232,-0.524354,0.237814,-0.002603,-0.390264,-0.435063,0.811423,0.0120
0.177397,4,left,5,ThumbTip,-0.697336,-0.517112,0.243617,-0.002603,-0.390264,-0.435063,0.811423,0.0100
0.177397,4,left,6,IndexMeta,-0.663668,-0.545260,0.248543,-0.002603,-0.390264,-0.435063,0.811423,0.0160
0.177397,4,left,7,IndexProx,-0.675348,-0.538323,0.260352,-0.002603,-0.390264,-0.435063,0.811423,0.0140
0.177397,4,left,8,IndexInter,-0.685731,-0.532158,0.270849,-0.002603,-0.390264,-0.435063,0.811423,0.0120
0.177397,4,left,9,IndexDist,-0.694816,-0.526763,0.280034,-0.002603,-0.390264,-0.435063,0.811423,0.0100
0.177397,4,left,10,IndexTip,-0.702602,-0.522139,0.287906,-0.002603,-0.390264,-0.435063,0.811423,0.0080
0.177397,4,left,11,MiddleMeta,-0.661397,-0.555636,0.262976,-0.002603,-0.390264,-0.435063,0.811423,0.0160
0.177397,4,left,12,MiddleProx,-0.673387,-0.549103,0.276188,-0.002603,-0.390264,-0.435063,0.811423,0.0140
0.177397,4,left,13,MiddleInter,-0.684115,-0.543259,0.288009,-0.002603,-0.390264,-0.435063,0.811423,0.0120
0.177397,4,left,14,MiddleDist,-0.693582,-0.538102,0.298440,-0.002603,-0.390264,-0.435063,0.811423,0.0100
0.177397,4,left,15,MiddleTip,-0.701785,-0.533632,0.307480,-0.002603,-0.390264,-0.435063,0.811423,0.0080
0.177397,4,left,16,RingMeta,-0.653771,-0.568318,0.270376,-0.002603,-0.390264,-0.435063,0.811423,0.0160
0.177397,4,left,17,RingProx,-0.664832,-0.562770,0.283449,-0.002603,-0.390264,-0.435063,0.811423,0.0140
0.177397,4,left,18,RingInter,-0.674663,-0.557839,0.295069,-0.002603,-0.390264,-0.435063,0.811423,0.0120
0.177397,4,left,19,RingDist,-0.683266,-0.553524,0.305236,-0.002603,-0.390264,-0.435063,0.811423,0.0100
0.177397,4,left,20,RingTip,-0.690639,-0.549825,0.313951,-0.002603,-0.390264,-0.435063,0.811423,0.0080
