ts_s,frame,joint_id,joint_name,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,confidence
0.134713,4,21,RightWrist,0.404775,-0.384553,0.428810,-0.152548,0.157245,0.380806,0.898326,0.820
0.134713,4,22,LeftHand,-0.625429,-0.575233,0.223334,-0.002612,-0.390200,-0.435104,0.811432,0.780
0.134713,4,23,RightHand,0.404775,-0.384553,0.428810,-0.152548,0.157245,0.380806,0.898326,0.780
0.177397,5,0,Pelvis,-0.073411,0.114618,0.473821,0.923798,-0.056713,0.295138,0.237221,0.500
0.177397,5,15,Head,-0.208056,-0.369943,0.696467,0.923798,-0.056713,0.295138,0.237221,0.950
0.177397,5,16,LeftShoulder,-0.297809,-0.244406,0.520158,0.923798,-0.056713,0.295138,0.237221,0.620
0.177397,5,17,RightShoulder,-0.019229,-0.232424,0.714707,0.923798,-0.056713,0.295138,0.237221,0.620
0.177397,5,18,LeftElbow,-0.461617,-0.409819,0.371749,-0.002603,-0.390264,-0.435063,0.811423,0.580
0.177397,5,19,RightElbow,0.192851,-0.309016,0.571721,-0.150397,0.154886,0.388111,0.895969,0.580
0.177397,5,20,LeftWrist,-0.625426,-0.575232,0.223339,-0.002603,-0.390264,-0.435063,0.811423,0.820
0.177397,5,21,RightWrist,0.404931,-0.385609,0.428735,-0.150397,0.154886,0.388111,0.895969,0.820
0.177397,5,22,LeftHand,-0.625426,-0.575232,0.223339,-0.002603,-0.390264,-0.435063,0.811423,0.780
0.177397,5,23,RightHand,0.404931,-0.385609,0.428735,-0.150397,0.154886,0.388111,0.895969,0.780
0.222439,6,0,Pelvis,-0.070262,0.114661,0.475308,0.923897,-0.059732,0.294739,0.236591,0.500
0.222439,6,15,Head,-0.207673,-0.369842,0.696386,0.923897,-0.059732,0.294739,0.236591,0.950
0.222439,6,16,LeftShoulder,-0.296623,-0.243289,0.520397,0.923897,-0.059732,0.294739,0.236591,0.620
0.222439,6,17,RightShoulder,-0.018121,-0.233398,0.715176,0.923897,-0.059732,0.294739,0.236591,0.620
0.222439,6,18,LeftElbow,-0.461024,-0.409261,0.371868,-0.002603,-0.390264,-0.435063,0.811423,0.580
0.222439,6,19,RightElbow,0.193405,-0.309503,0.571956,-0.150397,0.154886,0.388111,0.895969,0.580
0.222439,6,20,LeftWrist,-0.625426,-0.575232,0.223339,-0.002603,-0.390264,-0.435063,0.811423,0.820
0.222439,6,21,RightWrist,0.404931,-0.385609,0.428735,-0.150397,0.154886,0.388111,0.895969,0.820
0.222439,6,22,LeftHand,-0.625426,-0.575232,0.223339,-0.002603,-0.390264,-0.435063,0.811423,0.780
0.222439,6,23,RightHand,0.404931,-0.385609,0.428735,-0.150397,0.154886,0.388111,0.895969,0.780
0.266350,7,0,Pelvis,-0.070823,0.114615,0.474696,0.923814,-0.059064,0.294766,0.237051,0.500
0.266350,7,15,Head,-0.207706,-0.369735,0.696435,0.923814,-0.059064,0.294766,0.237051,0.950
0.266350,7,16,LeftShoulder,-0.296826,-0.243495,0.520307,0.923814,-0.059064,0.294766,0.237051,0.620
0.266350,7,17,RightShoulder,-0.018281,-0.233084,0.714997,0.923814,-0.059064,0.294766,0.237051,0.620
0.266350,7,18,LeftElbow,-0.461126,-0.409364,0.371823,-0.002603,-0.390264,-0.435063,0.811423,0.580
0.266350,7,19,RightElbow,0.193325,-0.309346,0.571866,-0.150397,0.154886,0.388111,0.895969,0.580
0.266350,7,20,LeftWrist,-0.625426,-0.575232,0.223339,-0.002603,-0.390264,-0.435063,0.811423,0.820
0.266350,7,21,RightWrist,0.404931,-0.385609,0.428735,-0.150397,0.154886,0.388111,0.895969,0.820
0.266350,7,22,LeftHand,-0.625426,-0.575232,0.223339,-0.002603,-0.390264,-0.435063,0.811423,0.780
0.266350,7,23,RightHand,0.404931,-0.385609,0.428735,-0.150397,0.154886,0.388111,0.895969,0.780
0.299906,8,0,Pelvis,-0.073216,0.114688,0.473619,0.923680,-0.056641,0.295314,0.237478,0.500
0.299906,8,15,Head,-0.207910,-0.369748,0.696509,0.923680,-0.056641,0.295314,0.237478,0.950
0.299906,8,16,LeftShoulder,-0.297611,-0.244320,0.520095,0.923680,-0.056641,0.295314,0.237478,0.620
0.299906,8,17,RightShoulder,-0.019096,-0.232208,0.714729,0.923680,-0.056641,0.295314,0.237478,0.620
0.299906,8,18,LeftElbow,-0.461518,-0.409776,0.371717,-0.002603,-0.390264,-0.435063,0.811423,0.580
0.299906,8,19,RightElbow,0.192918,-0.308908,0.571732,-0.150397,0.154886,0.388111,0.895969,0.580
0.299906,8,20,LeftWrist,-0.625426,-0.575232,0.223339,-0.002603,-0.390264,-0.435063,0.811423,0.820
0.299906,8,21,RightWrist,0.404931,-0.385609,0.428735,-0.150397,0.154886,0.388111,0.895969,0.820
0.299906,8,22,LeftHand,-0.625426,-0.575232,0.223339,-0.002603,-0.390264,-0.435063,0.811423,0.780
0.299906,8,23,RightHand,0.404931,-0.385609,0.428735,-0.150397,0.154886,0.388111,0.895969,0.780
0.333615,9,0,Pelvis,-0.075251,0.114688,0.472662,0.923566,-0.054431,0.295778,0.237861,0.500
0.333615,9,15,Head,-0.207938,-0.369818,0.696601,0.923566,-0.054431,0.295778,0.237861,0.950
0.333615,9,16,LeftShoulder,-0.298177,-0.245130,0.519938,0.923566,-0.054431,0.295778,0.237861,0.620
0.333615,9,17,RightShoulder,-0.019681,-0.231473,0.714498,0.923566,-0.054431,0.295778,0.237861,0.620
0.333615,9,18,LeftElbow,-0.461801,-0.410181,0.371639,-0.002603,-0.390264,-0.435063,0.811423,0.580
0.333615,9,19,RightElbow,0.192625,-0.308541,0.571616,-0.150397,0.154886,0.388111,0.895969,0.580
0.333615,9,20,LeftWrist,-0.625426,-0.575232,0.223339,-0.002603,-0.390264,-0.435063,0.811423,0.820
0.333615,9,21,RightWrist,0.404931,-0.385609,0.428735,-0.150397,0.154886,0.388111,0.895969,0.820
0.333615,9,22,LeftHand,-0.625426,-0.575232,0.223339,-0.002603,-0.390264,-0.435063,0.811423,0.780
0.333615,9,23,RightHand,0.404931,-0.385609,0.428735,-0.150397,0.154886,0.388111,0.895969,0.780
0.377744,10,0,Pelvis,-0.074958,0.114608,0.472604,0.923581,-0.054445,0.295660,0.237950,0.500
0.377744,10,15,Head,-0.207658,-0.369849,0.696640,0.923581,-0.054445,0.295660,0.237950,0.950
0.377744,10,16,LeftShoulder,-0.297921,-0.245174,0.519980,0.923581,-0.054445,0.295660,0.237950,0.620
0.377744,10,17,RightShoulder,-0.019379,-0.231528,0.714474,0.923581,-0.054445,0.295660,0.237950,0.620
0.377744,10,18,LeftElbow,-0.461673,-0.410203,0.371660,-0.002603,-0.390264,-0.435063,0.811423,0.580
0.377744,10,19,RightElbow,0.192776,-0.308568,0.571605,-0.150397,0.154886,0.388111,0.895969,0.580
0.377744,10,20,LeftWrist,-0.625426,-0.575232,0.223339,-0.002603,-0.390264,-0.435063,0.811423,0.820
0.377744,10,21,RightWrist,0.404931,-0.385609,0.428735,-0.150397,0.154886,0.388111,0.895969,0.820
0.377744,10,22,LeftHand,-0.625426,-0.575232,0.223339,-0.002603,-0.390264,-0.435063,0.811423,0.780
0.377744,10,23,RightHand,0.404931,-0.385609,0.428735,-0.150397,0.154886,0.388111,0.895969,0.780
0.411158,11,0,Pelvis,-0.072376,0.114703,0.474314,0.923786,-0.057058,0.295211,0.237097,0.500
0.411158,11,15,Head,-0.207350,-0.369879,0.696716,0.923786,-0.057058,0.295211,0.237097,0.950
0.411158,11,16,LeftShoulder,-0.296980,-0.244221,0.520430,0.923786,-0.057058,0.295211,0.237097,0.620
0.411158,11,17,RightShoulder,-0.018455,-0.232468,0.715073,0.923786,-0.057058,0.295211,0.237097,0.620
0.411158,11,18,LeftElbow,-0.461203,-0.409727,0.371885,-0.002603,-0.390264,-0.435063,0.811423,0.580
0.411158,11,19,RightElbow,0.193238,-0.309038,0.571904,-0.150397,0.154886,0.388111,0.895969,0.580
0.411158,11,20,LeftWrist,-0.625426,-0.575232,0.223339,-0.002603,-0.390264,-0.435063,0.811423,0.820
0.411158,11,21,RightWrist,0.404931,-0.385609,0.428735,-0.150397,0.154886,0.388111,0.895969,0.820
0.411158,11,22,LeftHand,-0.625426,-0.575232,0.223339,-0.002603,-0.390264,-0.435063,0.811423,0.780
0.411158,11,23,RightHand,0.404931,-0.385609,0.428735,-0.150397,0.154886,0.388111,0.895969,0.780
0.444634,12,0,Pelvis,-0.069984,0.114867,0.475991,0.923967,-0.059588,0.294794,0.236285,0.500
0.444634,12,15,Head,-0.207168,-0.369814,0.696820,0.923967,-0.059588,0.294794,0.236285,0.950
0.444634,12,16,LeftShoulder,-0.296173,-0.243214,0.520892,0.923967,-0.059588,0.294794,0.236285,0.620
0.444634,12,17,RightShoulder,-0.017682,-0.233288,0.715684,0.923967,-0.059588,0.294794,0.236285,0.620
0.444634,12,18,LeftElbow,-0.460800,-0.409223,0.372116,-0.002603,-0.390264,-0.435063,0.811423,0.580
0.444634,12,19,RightElbow,0.193625,-0.309448,0.572210,-0.150397,0.154886,0.388111,0.895969,0.580
0.444634,12,20,LeftWrist,-0.625426,-0.575232,0.223339,-0.002603,-0.390264,-0.435063,0.811423,0.820
0.444634,12,21,RightWrist,0.404931,-0.385609,0.428735,-0.150397,0.154886,0.388111,0.895969,0.820
0.444634,12,22,LeftHand,-0.625426,-0.575232,0.223339,-0.002603,-0.390264,-0.435063,0.811423,0.780
0.444634,12,23,RightHand,0.404931,-0.385609,0.428735,-0.150397,0.154886,0.388111,0.895969,0.780
0.488999,13,0,Pelvis,-0.070258,0.114837,0.475891,0.923920,-0.059365,0.294875,0.236424,0.500
0.488999,13,15,Head,-0.207278,-0.369801,0.696915,0.923920,-0.059365,0.294875,0.236424,0.950
0.488999,13,16,LeftShoulder,-0.296319,-0.243308,0.520929,0.923920,-0.059365,0.294875,0.236424,0.620
0.488999,13,17,RightShoulder,-0.017843,-0.233198,0.715733,0.923920,-0.059365,0.294875,0.236424,0.620
0.488999,13,18,LeftElbow,-0.460873,-0.409270,0.372134,-0.002603,-0.390264,-0.435063,0.811423,0.580
0.488999,13,19,RightElbow,0.193544,-0.309403,0.572234,-0.150397,0.154886,0.388111,0.895969,0.580
0.488999,13,20,LeftWrist,-0.625426,-0.575232,0.223339,-0.002603,-0.390264,-0.435063,0.811423,0.820
0.488999,13,21,RightWrist,0.404931,-0.385609,0.428735,-0.150397,0.154886,0.388111,0.895969,0.820
0.488999,13,22,LeftHand,-0.625426,-0.575232,0.223339,-0.002603,-0.390264,-0.435063,0.811423,0.780
0.488999,13,23,RightHand,0.404931,-0.385609,0.428735,-0.150397,0.154886,0.388111,0.895969,0.780
0.522419,14,0,Pelvis,-0.072756,0.114712,0.474354,0.923726,-0.056750,0.295391,0.237179,0.500
0.522419,14,15,Head,-0.207487,-0.369866,0.696912,0.923726,-0.056750,0.295391,0.237179,0.950
0.522419,14,16,LeftShoulder,-0.297155,-0.244329,0.520559,0.923726,-0.056750,0.295391,0.237179,0.620
0.522419,14,17,RightShoulder,-0.018678,-0.232335,0.715257,0.923726,-0.056750,0.295391,0.237179,0.620
0.522419,14,18,LeftElbow,-0.461290,-0.409781,0.371949,-0.002603,-0.390264,-0.435063,0.811423,0.580
0.522419,14,19,RightElbow,0.193127,-0.308972,0.571996,-0.150397,0.154886,0.388111,0.895969,0.580
0.522419,14,20,LeftWrist,-0.625426,-0.575232,0.223339,-0.002603,-0.390264,-0.435063,0.811423,0.820
0.522419,14,21,RightWrist,0.404931,-0.385609,0.428735,-0.150397,0.154886,0.388111,0.895969,0.820
0.522419,14,22,LeftHand,-0.625426,-0.575232,0.223339,-0.002603,-0.390264,-0.435063,0.811423,0.780
0.522419,14,23,RightHand,0.404931,-0.385609,0.428735,-0.150397,0.154886,0.388111,0.895969,0.780
