ts_s,frame,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1.683791,37,0.006853,0.010490,0.015208,0.053225,0.023421,0.002593
1.748218,38,0.040619,0.104934,-0.079252,0.005156,0.009093,-0.013067
1.791779,39,-0.019882,-0.069158,-0.067437,0.006221,0.010571,-0.012823
1.826610,40,0.005753,-0.028038,-0.037430,0.012890,0.007787,-0.021914
1.861646,41,-0.029008,0.028503,0.002465,0.015020,0.006556,-0.028524
1.896236,42,-0.042495,0.156902,0.064968,0.007807,0.003361,-0.025119
1.930391,43,-0.063890,-0.037298,-0.030776,0.000483,0.004594,-0.018880
1.964532,44,-0.047200,-0.150496,-0.044330,0.010105,-0.004338,-0.025405
1.998297,45,-0.026924,0.099932,-0.063262,0.029685,-0.003189,-0.026197
2.077360,46,-0.007333,-0.030810,-0.017012,0.033541,0.005495,-0.016528
2.116354,47,-0.211682,0.162139,0.047292,0.001573,-0.014986,0.002588
2.160095,48,-0.034784,0.146730,0.091348,-0.010589,-0.036046,0.010701
2.193472,49,0.013966,0.006035,0.019311,-0.029595,-0.045222,0.010205
2.238182,50,0.054793,-0.148036,-0.012813,-0.035082,-0.047929,0.018282
2.282306,51,0.073809,0.092086,0.062546,-0.020006,-0.044565,0.014467
2.315837,52,0.052150,-0.047073,-0.026133,-0.013614,-0.038173,0.017420
2.359928,53,0.069992,-0.203723,-0.029810,0.016493,-0.032469,0.009647
2.404862,54,0.068221,-0.000964,-0.030375,0.039664,-0.023778,-0.005314
2.438213,55,0.083121,-0.136012,0.001461,0.056055,-0.013292,-0.006435
2.482124,56,0.032324,-0.068492,-0.024419,0.086516,0.003342,-0.019427
2.515687,57,0.084675,-0.209437,-0.053375,0.099467,0.020554,-0.023906
2.560030,58,0.428519,-0.135666,-0.221943,0.150167,0.071033,-0.034119
2.605502,59,0.727733,-0.274258,-0.524756,0.189051,0.259487,-0.070116
2.648963,60,0.222613,-0.127186,-0.131808,0.227425,0.422862,-0.131277
2.682435,61,0.048914,0.202366,-0.001585,0.212102,0.500250,-0.134461
2.726927,62,-0.081140,-0.075797,0.077347,0.209840,0.531632,-0.139033
2.760303,63,0.152245,0.185466,-0.135913,0.193207,0.556788,-0.147456
2.804891,64,-0.176994,-0.025787,0.193553,0.180412,0.562805,-0.114821
2.838735,65,-0.283505,0.018903,0.369541,0.188657,0.514013,-0.105222
2.887288,66,-0.157442,0.033640,0.339283,0.157410,0.416144,-0.095786
2.920741,67,-0.325943,-0.209338,0.303862,0.178137,0.320815,-0.095769
2.954348,68,-0.133976,0.178874,0.213006,0.174586,0.242363,-0.082321
2.998828,69,-0.218316,-0.171403,0.137813,0.202380,0.149333,-0.058451
3.085864,70,-0.024574,0.001909,0.021103,0.209558,0.112182,-0.048776
3.121526,71,-0.231188,0.575014,-0.179663,0.142941,0.012949,-0.000370
3.165788,72,-0.099661,0.524202,-0.048647,0.075429,-0.004748,0.040853
3.199742,73,-0.245833,0.111177,-0.040652,0.006670,-0.036051,0.053683
3.243535,74,-0.421213,-0.026184,0.202628,-0.006155,-0.135397,0.097071
3.288315,75,-0.492601,-0.266231,0.282465,0.050968,-0.285819,0.162309
3.332602,76,-0.286702,0.068651,0.160786,0.090045,-0.415271,0.199955
3.377130,77,-0.130770,0.062950,-0.014547,0.069342,-0.478364,0.186959
3.410996,78,-0.035688,0.220325,-0.007201,0.039514,-0.491557,0.184635
3.454839,79,-0.006094,-0.027130,0.013930,0.048667,-0.500078,0.256172
3.488229,80,0.120179,-0.142339,-0.019217,0.046837,-0.497536,0.264996
3.521837,81,0.081523,-0.832114,0.023157,0.112455,-0.487572,0.259082
3.565880,82,0.042885,-0.413445,-0.269133,0.214650,-0.481777,0.237216
3.600070,83,0.118365,-0.035728,-0.407938,0.264561,-0.455967,0.214247
3.643588,84,0.069224,-0.428740,-0.361108,0.319966,-0.425407,0.191891
3.688307,85,-0.093024,-0.881355,-0.308376,0.449504,-0.384382,0.186492
3.732468,86,-0.082008,-0.676123,-0.546396,0.736840,-0.384224,0.250962
3.766029,87,0.241153,1.047456,-0.287634,0.641067,-0.324256,0.168880
3.800009,88,0.268299,0.712001,-0.023014,0.548779,-0.277273,0.131847
3.843849,89,0.290986,1.763521,-0.095294,0.219303,-0.151413,0.186582
3.888643,90,-0.198691,-0.500051,-0.314435,0.085208,-0.074734,0.059533
3.933019,91,0.467714,-0.619050,-0.632758,0.056818,0.049394,-0.066225
3.977174,92,0.157118,-0.509781,-0.039747,0.260603,0.230735,-0.092221
4.010529,93,0.018038,1.336050,0.705150,0.288283,0.265236,0.026322
4.075409,94,-0.054353,0.218941,0.189939,0.241871,0.268955,0.032829
4.111132,95,-1.622226,-1.244349,1.690782,0.185760,-0.089837,-0.001981
4.155513,96,0.013315,1.544580,1.086652,0.072376,-0.201354,0.052718
4.189308,97,0.575644,-0.831652,-0.169086,-0.032552,-0.232708,0.076453
4.233321,98,0.401153,-0.688166,-0.461381,0.071851,-0.221014,0.101814
4.277235,99,0.550762,0.364492,-0.106497,0.050124,-0.113144,-0.043823
4.311087,100,0.068232,0.240103,0.488316,0.024888,-0.045677,0.032947
4.355717,101,-0.137473,-1.367396,-0.203583,0.146317,0.027006,0.024932
4.389299,102,-0.908055,-0.479477,0.597587,0.347313,-0.034379,0.093821
4.433190,103,-0.939222,1.072622,-1.121747,0.353845,-0.162902,-0.097103
4.477363,104,0.934980,-0.296762,1.173971,0.368207,-0.068799,0.154601
4.511121,105,-0.197157,0.327632,-0.692632,0.276930,-0.168221,0.139374
4.555473,106,0.133640,0.877450,-0.079216,0.161840,-0.122923,0.080151
4.588896,107,0.359407,0.851750,-0.540431,-0.096867,-0.082841,0.098968
4.633228,108,0.099026,-0.157467,-0.283276,-0.149192,-0.061424,-0.014359
4.666647,109,0.568928,-0.339446,-0.279983,-0.092394,-0.039573,-0.032139
4.711181,110,0.456907,-0.320009,0.036996,-0.056561,0.058954,-0.092803
4.755566,111,0.077361,-0.201479,0.083164,-0.009865,0.025822,-0.048596
4.789474,112,0.646248,-1.500050,-0.152877,0.064033,0.048160,-0.307471
4.833244,113,-1.127126,0.590982,1.159448,-0.001051,-0.228489,-0.425313
4.866624,114,0.116758,1.785409,-0.268433,-0.135976,-0.098809,-0.272496
4.899993,115,0.401019,0.190457,0.003414,-0.244512,-0.006062,-0.222753
4.944384,116,-0.382420,0.265233,0.958432,-0.309409,0.002071,-0.058587
4.989572,117,0.186919,-0.419852,-0.735441,-0.503115,-0.009987,-0.058122
5.077759,118,-0.090803,-0.112276,-0.046607,-0.428624,-0.061918,-0.042514
5.111409,119,0.544494,-0.369995,-0.428775,-0.031105,0.038243,0.043002
5.155598,120,-0.010263,0.102392,0.199491,0.046481,0.030099,0.005515
5.189525,121,-0.595911,0.541336,0.071202,-0.047893,0.006497,0.004274
5.233195,122,-0.182676,-3.994809,-0.863438,0.148779,-0.119573,-0.284901
5.266789,123,-0.281113,4.144339,1.558326,0.494067,-0.166861,0.045659
5.300304,124,0.306851,-0.573152,-0.303973,0.491868,-0.172597,0.020925
5.344571,125,-0.476187,0.940187,-0.207126,0.344939,-0.174525,-0.257765
5.388879,126,0.742471,-0.787760,-0.373023,0.171676,-0.095717,-0.424644
5.422310,127,1.127922,-0.307432,-0.193687,0.257637,0.023050,-0.161092
5.455928,128,-0.379244,1.548027,0.409454,0.193942,0.081952,0.060557
5.500412,129,-0.070212,0.540848,0.088795,0.068444,0.176850,0.347402
5.544436,130,0.506147,-1.852492,-1.124596,0.095710,0.345886,0.443629
5.588932,131,-0.998675,0.099014,1.389151,0.257566,0.305828,0.457255
5.622432,132,-0.402993,1.936229,1.520403,0.101900,0.144940,0.349804
5.655824,133,0.581903,-1.773488,-1.307864,-0.027793,0.204253,0.120820
5.689341,134,-1.786027,0.101325,0.349134,0.177131,0.060809,-0.075911
5.733471,135,-0.376059,0.861574,0.412558,0.115201,-0.290159,0.193710
5.766847,136,0.194517,-0.637057,-0.860132,0.089114,-0.386386,0.117787
5.801025,137,0.842665,-0.324961,-0.698389,0.117355,-0.309762,-0.036754
5.844548,138,0.250888,-0.515448,-0.557164,0.210943,-0.193068,-0.052293
5.877986,139,0.720586,0.421561,0.355642,0.229781,-0.047240,-0.024504
5.912679,140,-0.510319,-0.211083,-0.359444,0.270598,-0.009954,0.036870
5.955953,141,0.180513,0.947260,0.170327,0.179040,-0.010572,0.006903
5.989924,142,0.286275,0.581775,-0.270917,0.015242,-0.007565,-0.028501
6.088868,143,0.176122,-0.210995,-0.273964,0.055427,0.121369,-0.033051
6.122854,144,-0.638895,0.683816,0.469142,0.008132,0.110798,0.076382
6.156232,145,0.008735,-0.234593,-0.358356,-0.019010,0.057293,-0.030166
6.201452,146,-0.288369,0.203885,0.281888,-0.034757,-0.032875,0.001970
6.244946,147,0.790481,0.207670,-0.329590,-0.084825,0.074864,-0.005519
6.278383,148,-0.419741,0.264260,-0.085051,-0.092925,0.092488,0.045636
6.312094,149,-0.116016,-0.106996,-0.015864,-0.077168,0.076755,-0.014747
6.356272,150,-0.062264,-0.169473,0.081131,-0.089054,0.064270,-0.016005
6.389624,151,-0.634542,-1.345457,0.711647,-0.037284,-0.056826,-0.023409
6.423069,152,0.599397,0.693953,-0.064955,0.005343,-0.023595,-0.006241
6.467550,153,-0.516695,-0.611100,0.112299,0.054027,-0.088886,0.063587
6.511792,154,0.453278,-0.118426,0.152232,0.164500,-0.023903,-0.044192
6.545321,155,0.166880,0.534274,0.492728,0.127210,-0.012838,-0.051610
6.578853,156,0.092952,1.279355,0.219960,-0.012496,0.025733,0.060168
6.622839,157,-0.128243,-0.706624,-0.324376,-0.024381,-0.045637,0.020019
6.656410,158,0.145214,-0.225583,-0.217023,-0.001849,-0.048120,-0.071415
6.689884,159,-0.060696,0.235774,0.186081,-0.029002,-0.049351,-0.144542
6.734867,160,0.349061,0.069926,-0.221953,-0.011425,0.079038,-0.108423
6.778936,161,-0.164214,0.259780,0.018628,-0.037669,0.145364,-0.042643
6.823404,162,-0.242577,-0.229269,-0.028041,0.003065,0.144956,0.017511
6.867689,163,-0.488292,-0.462742,0.738345,0.017094,-0.001873,-0.041136
6.902197,164,-0.510011,-0.091071,-0.401301,0.088342,-0.189069,-0.210011
6.945744,165,1.216679,0.522607,-0.382186,0.060942,-0.023681,0.012879
6.979148,166,0.579909,0.521805,0.045957,-0.016656,0.125267,-0.086961
7.012563,167,-0.380375,-0.499758,-0.231990,0.002513,0.107160,-0.042653
7.091631,168,0.182186,0.084363,-0.222572,-0.005459,0.190286,-0.074900
7.135319,169,0.461180,0.606200,-0.546335,-0.105717,0.338376,-0.132279
7.179179,170,-0.469397,0.249631,0.694979,-0.160624,0.281175,-0.229821
7.223723,171,0.393041,-0.641534,-0.834313,-0.118195,0.285496,-0.198566
7.268388,172,0.505266,1.123571,0.806875,-0.274198,0.324890,-0.327366
7.312709,173,-0.247976,-0.524140,-0.425094,-0.213710,0.357093,-0.269697
7.346116,174,-0.133472,0.847295,0.622870,-0.212807,0.279296,-0.221572
7.379468,175,-0.071750,-1.251642,-0.648970,-0.214609,0.287332,-0.265147
7.423722,176,-0.318905,0.466642,0.433008,-0.191880,0.186586,-0.143795
7.457131,177,-1.011713,1.589117,0.575057,-0.341017,0.020984,0.093903
7.490954,178,0.172094,-0.375252,-0.747800,-0.396401,-0.010472,0.048248
7.535363,179,0.924549,0.518444,-0.530713,-0.470722,0.217415,-0.044892
7.580013,180,-0.232712,1.306254,-0.336496,-0.638605,0.267417,0.173750
7.624203,181,-0.141241,0.951181,0.049216,-0.915942,0.274684,-0.003337
7.668819,182,-0.053268,-0.570269,-0.605676,-1.053817,0.288921,-0.034777
7.702313,183,-0.141550,-0.546542,-0.176624,-0.960066,0.262723,-0.053707
7.735764,184,-0.255189,-0.088143,0.124937,-0.938597,0.207163,-0.048877
7.780131,185,-0.201194,-0.192367,0.324861,-0.849152,0.074892,-0.018732
7.813580,186,0.080936,-0.102957,0.526274,-0.874755,-0.023634,-0.010146
7.847085,187,-0.086336,-1.204850,0.278188,-0.790029,-0.113338,-0.047224
7.891227,188,0.154901,0.384206,0.685416,-0.741735,-0.167945,-0.177131
7.924629,189,-0.154325,-0.616077,0.396274,-0.785512,-0.176712,-0.201607
7.958249,190,-0.348849,0.636424,0.668525,-0.773395,-0.213997,-0.168680
7.991599,191,-0.236287,-0.909348,0.307149,-0.768047,-0.237712,-0.145299
8.093767,192,-0.284078,-0.456587,0.236259,-0.525434,-0.347448,-0.039779
8.135827,193,-0.786122,-0.590564,0.787527,-0.141427,-0.579704,0.223416
8.180458,194,-0.206309,-0.534230,0.193373,-0.020907,-0.587551,0.222555
8.214590,195,-0.481799,0.383034,0.474241,0.019697,-0.632649,0.271382
8.257952,196,-0.243119,-0.731274,0.113749,0.134272,-0.647600,0.083038
8.291900,197,-0.213781,-0.515149,0.255730,0.288060,-0.642254,0.087810
8.336044,198,-0.233401,-0.343085,0.289343,0.422119,-0.661465,0.289226
8.380366,199,0.005820,0.302596,0.307530,0.486004,-0.675675,0.396567
8.413773,200,0.182353,-1.071332,0.114157,0.532074,-0.678213,0.374236
8.457927,201,0.374541,-0.048270,0.191765,0.560963,-0.639623,0.248736
8.491450,202,-0.113775,-2.770480,-0.465623,0.773323,-0.619773,0.188020
8.536052,203,0.391618,-1.476111,-0.397853,1.302492,-0.613205,0.169996
8.580820,204,0.434120,-0.711958,-0.648606,1.569565,-0.499368,0.067299
8.625455,205,1.338332,-0.295881,-0.307876,1.622157,-0.285761,-0.118753
8.669253,206,0.803340,1.267042,0.156647,1.468407,-0.058380,-0.169201
8.702768,207,0.258432,0.247073,-1.263878,1.197007,0.087515,-0.433963
8.747710,208,1.021061,1.863995,0.498619,0.818947,0.294117,-0.407282
8.791967,209,0.233352,-1.320483,-0.948347,0.883053,0.387860,-0.506627
8.836137,210,-0.204858,-0.251074,0.196072,1.050391,0.465458,-0.428940
8.880588,211,-0.123953,-0.704407,-0.030926,1.077148,0.313637,-0.289316
8.914179,212,-0.497588,-0.227692,-0.806664,1.132034,0.216068,-0.387664
8.947637,213,0.124190,1.775731,1.255007,0.974698,0.201510,-0.418737
8.992596,214,-0.295594,0.230717,-0.015790,0.775409,0.202069,-0.330490
9.095601,215,-0.274612,0.260558,-0.083910,0.734849,0.226030,-0.177027
9.136328,216,-1.360480,1.392011,0.160852,0.343572,-0.075321,0.020660
9.181571,217,-0.378515,0.558635,-0.131317,0.215394,-0.132507,-0.028637
9.225326,218,0.045545,0.232555,-0.345209,0.173712,-0.119853,0.165330
9.269680,219,0.212088,-0.420762,-0.537231,0.216590,-0.147170,0.190680
9.303703,220,0.635101,-0.193294,-0.345962,0.211254,-0.080189,0.054834
9.347969,221,0.300968,-0.096913,-0.651617,0.257057,0.041045,-0.073765
9.391914,222,0.261232,0.735497,0.428834,0.256922,0.145798,-0.007411
9.425631,223,0.302973,0.388339,0.326300,0.176967,0.159348,0.006864
9.469972,224,0.206428,-0.054360,-0.105494,0.104728,0.189379,-0.110332
9.514312,225,0.106256,-0.156486,-0.088349,0.094826,0.193232,-0.133445
9.547800,226,-0.060405,-0.186070,-0.118289,0.121279,0.206429,-0.157636
9.582793,227,0.241153,0.098619,0.179816,0.133221,0.210114,-0.178781
9.625315,228,0.187924,0.603774,0.287692,0.046382,0.238260,-0.252587
9.658789,229,-0.235546,-0.286149,-0.450683,0.026253,0.244731,-0.242451
9.692266,230,-0.437696,-0.190187,-0.064806,0.077724,0.189306,-0.178355
9.725690,231,-0.339911,0.230327,0.187650,0.071190,0.138999,-0.155546
9.759208,232,-0.414500,0.001808,0.167085,0.065056,0.080134,-0.104924
9.792723,233,-0.386459,-0.070348,0.171875,0.069199,-0.000933,-0.060716
9.837020,234,-0.162311,0.249728,0.233430,0.005298,-0.075498,-0.009729
9.881333,235,-0.234266,-0.204384,-0.129746,0.034219,-0.127803,0.022760
9.914808,236,-0.183986,0.222990,0.335220,0.020832,-0.153123,0.038571
9.948307,237,-0.717800,-0.048370,0.471781,-0.002585,-0.214119,0.053762
9.992638,238,-1.983977,0.233022,1.089265,-0.141332,-0.429499,0.009541
10.026203,239,-5.526085,-0.892703,2.514458,-0.189269,-1.213259,0.028337
10.093654,240,-0.605879,-0.091952,0.007186,-0.152817,-1.532620,0.158484
10.136708,241,3.053030,0.342306,-2.852156,0.207587,-1.444057,0.445343
10.170582,242,1.995344,0.491347,-0.357685,0.190452,-1.008425,0.466103
10.214497,243,1.781851,0.426924,-0.177571,0.094628,-0.460172,0.460875
10.247874,244,0.467407,0.594116,0.262678,0.024843,-0.161531,0.433332
10.281249,245,0.605345,-0.046618,-0.227017,-0.015945,0.008102,0.480491
10.314724,246,0.045883,0.204965,0.373969,-0.023481,0.098838,0.535155
10.348214,247,-0.032457,-0.128545,-0.098863,-0.108122,0.080186,0.436205
10.381894,248,0.212965,-0.624821,-0.671838,-0.054280,0.044403,0.360426
10.425822,249,-0.032798,0.128227,0.284186,-0.061438,-0.012707,0.245908
10.470079,250,-0.049783,-0.564535,-0.688501,0.007606,-0.006346,0.131536
10.503650,251,-0.905988,-0.398126,-0.027799,0.147519,0.034102,0.315066
10.547990,252,-0.220307,-0.613477,-0.082415,0.336363,0.038255,0.617571
10.592348,253,0.186604,-0.048584,-0.027982,0.363598,0.045882,0.616969
10.625685,254,0.214908,0.197893,0.102014,0.314347,-0.017488,0.430414
10.659116,255,0.525612,0.943313,0.536129,0.193585,-0.032701,0.258806
10.692924,256,0.621591,0.029458,-0.089702,0.140200,-0.028683,0.210990
10.736928,257,0.660063,0.154280,0.308697,0.064423,0.016285,0.044708
10.770390,258,0.600405,0.005183,-0.267985,0.035777,0.079876,-0.046952
10.814861,259,0.650572,0.539492,0.353834,-0.028665,0.177615,-0.137527
10.859176,260,0.596585,0.436146,-0.014634,-0.115315,0.323400,-0.199305
10.892628,261,0.652709,1.061068,-0.025199,-0.220776,0.419175,-0.218446
10.936916,262,0.674738,0.940209,0.090010,-0.350298,0.576024,-0.254443
10.971171,263,0.262107,0.646543,1.130528,-0.488989,0.657205,-0.232792
11.014789,264,0.472371,-0.175330,0.898724,-0.650764,0.712449,-0.278618
11.100006,265,0.081256,-0.573552,-0.544810,-0.571432,0.754533,-0.352545
11.137246,266,-2.106230,-0.142119,-1.295315,-0.214224,0.514251,-0.209814
11.171458,267,-0.800900,-0.135477,-1.246635,-0.306660,0.341736,-0.195522
11.214951,268,-0.802275,0.554100,-0.195896,-0.347696,0.157301,-0.179688
11.248322,269,-0.255877,0.660719,-0.071486,-0.476448,0.061184,-0.143870
11.292832,270,0.140564,0.261699,-0.464973,-0.493782,0.001529,-0.097300
11.326304,271,0.309074,0.462371,-0.025069,-0.538529,0.010705,-0.068334
11.371323,272,0.401148,0.424268,-0.201150,-0.642318,0.037858,-0.129826
11.414817,273,0.272199,-0.196230,-0.245474,-0.684532,0.134287,-0.163714
11.448219,274,0.197418,-0.119044,0.502330,-0.645784,0.171570,-0.130037
11.481586,275,0.432904,-0.000036,0.618810,-0.628775,0.213804,-0.110729
11.515164,276,0.146174,-0.999020,-0.070676,-0.589512,0.253218,-0.133533
11.548694,277,0.074333,-0.872934,0.444330,-0.412061,0.254793,-0.156235
11.593793,278,0.186208,-0.148095,1.688555,-0.377256,0.251486,-0.117746
11.637076,279,0.037018,-1.923456,0.107866,-0.235392,0.271858,-0.199435
11.670443,280,-0.193540,-0.776684,0.424449,-0.001285,0.280890,-0.253618
11.703848,281,-0.224931,-0.621995,0.387077,0.141859,0.258374,-0.194272
11.748481,282,0.089185,-0.148280,0.038138,0.240760,0.203356,-0.092063
11.782510,283,-0.271131,-0.521095,-1.595773,0.302105,0.171043,-0.152405
11.826196,284,-0.105616,1.177717,-0.408038,0.305716,0.172350,-0.189655
11.859541,285,-0.058843,1.171312,0.155484,0.131898,0.128950,-0.183801
11.892992,286,-0.049142,-0.082048,-0.497741,0.033538,0.117098,-0.196190
11.926332,287,-0.109449,0.149957,-0.138051,-0.012380,0.096203,-0.190220
11.970683,288,-0.153333,-0.263826,-0.481646,0.010399,0.106444,-0.183023
12.004674,289,-0.179728,0.548820,0.226289,0.004034,0.106854,-0.116547
12.104342,290,-0.070033,0.126610,0.022590,-0.069824,0.075961,-0.062866
12.137979,291,-0.209430,-0.035433,-0.095722,-0.077154,0.019913,-0.052962
12.181892,292,-0.003640,-0.049165,-0.051592,-0.082038,0.019259,-0.065585
12.215429,293,0.012980,0.062824,0.166318,-0.083926,0.016306,-0.065173
12.259789,294,0.038528,0.038815,0.181755,-0.117873,0.021389,-0.091125
12.293162,295,-0.045784,-0.088018,0.012993,-0.122159,0.023763,-0.111196
12.326501,296,-0.093698,-0.325826,-0.096574,-0.100166,0.027613,-0.115755
12.370882,297,-0.168336,-0.070390,0.100824,-0.041990,0.033593,-0.106455
12.404523,298,-0.254901,-0.055221,0.204976,-0.023652,0.035780,-0.045121
12.438466,299,-0.374798,-0.169687,0.241460,0.010517,0.026680,0.047947
12.482143,300,-0.279033,-0.434968,-0.001640,0.101440,0.020178,0.160445
12.515524,301,-0.145412,0.167975,0.259932,0.126993,0.011655,0.198363
12.549144,302,-0.221806,0.059668,0.056843,0.109426,-0.011370,0.204756
12.593226,303,-0.141806,0.017228,0.029511,0.107185,-0.064425,0.189933
12.626615,304,0.078638,0.632226,0.207463,0.049056,-0.075622,0.181869
12.671900,305,0.334020,0.598775,0.088889,-0.076971,-0.023432,0.239741
12.715548,306,0.258335,-0.655736,-0.414931,-0.067368,0.124993,0.212922
12.749193,307,-0.137084,-0.187217,0.156674,0.005422,0.156784,0.214765
12.794526,308,-0.306249,-0.294610,0.161783,0.038588,0.094720,0.115588
12.838758,309,-0.995002,0.039829,0.741271,0.020055,-0.135556,0.059519
12.882128,310,-0.491529,-0.518605,-0.027423,0.047045,-0.405683,-0.019476
12.926701,311,-0.087846,0.050842,0.113945,0.071318,-0.520107,0.004865
12.960101,312,0.222940,0.005341,-0.285537,0.085033,-0.528052,-0.010263
12.994138,313,0.392272,0.378749,-0.074314,0.061063,-0.477708,0.029331
13.038662,314,0.431005,0.174258,-0.263303,0.031467,-0.382623,0.057627
13.106777,315,0.080109,0.041874,-0.038390,0.024588,-0.354516,0.052248
13.149106,316,0.904224,0.307395,-0.447686,-0.044945,-0.102751,-0.005064
13.182544,317,0.280343,0.008762,-0.071012,-0.049584,-0.029138,-0.009909
13.226885,318,-0.002285,0.048050,0.074610,-0.062756,0.023336,0.002261
13.260229,319,-0.159969,-0.296636,-0.040340,-0.047154,0.015879,-0.000297
13.293727,320,-0.130103,-0.190615,-0.015797,-0.003236,-0.009144,0.005070
13.327092,321,-0.327858,0.232237,0.325884,-0.015532,-0.038728,0.006622
13.371388,322,-0.409384,-0.275357,-0.007387,-0.007665,-0.147774,0.007057
13.404742,323,-0.231963,0.345403,0.250075,0.008662,-0.200905,0.035530
13.438873,324,-0.352880,0.199102,0.082409,-0.036961,-0.259252,0.045008
13.482527,325,-0.190362,0.311247,-0.100026,-0.053011,-0.297846,0.088440
13.515929,326,-0.391986,0.921225,0.214374,-0.143371,-0.335542,0.150289
13.560153,327,0.047873,0.739091,-0.340319,-0.298628,-0.368255,0.153585
13.594523,328,0.141902,1.000855,-0.365932,-0.425406,-0.338805,0.156116
13.638859,329,0.219272,0.828731,-0.447391,-0.672814,-0.286764,0.178581
13.682741,330,0.317103,2.203754,0.039804,-0.919925,-0.208469,0.181563
13.727033,331,0.376457,-0.200130,-0.998077,-1.260079,-0.102478,0.181790
13.771513,332,0.690512,2.699142,-0.199629,-1.527215,0.034029,0.280789
13.804929,333,0.607489,-1.618988,-1.530246,-1.668702,0.220703,0.279217
13.839099,334,-0.089164,1.088655,-0.482945,-1.802666,0.292739,0.272671
13.882734,335,0.055757,-2.366536,-0.783616,-1.588222,0.305837,0.173551
13.927095,336,0.086696,-1.741800,0.066919,-1.319581,0.286561,0.033238
13.971903,337,-0.022651,-1.991329,0.527743,-0.792243,0.231552,-0.055501
14.005698,338,0.040660,-1.118361,0.638408,-0.480155,0.198680,-0.082255
14.104725,339,0.006650,-0.020882,0.306685,-0.262887,0.184028,-0.084929
14.139054,340,-0.058697,0.070377,1.374663,-0.226433,0.134736,-0.044869
14.182826,341,-0.072183,-0.130950,0.421117,-0.192754,0.109708,-0.039118
14.216642,342,-0.008762,-0.054513,0.433829,-0.149110,0.085169,-0.024214
14.260516,343,-0.060330,-0.164599,0.335886,-0.117964,0.053950,-0.023294
14.294030,344,-0.016362,-0.504925,0.236980,-0.057015,0.035147,-0.025820
14.339287,345,0.032145,-0.024443,0.142856,0.028052,0.023467,-0.041663
14.382738,346,-0.117979,-0.111702,0.090375,0.044277,0.002213,-0.042992
14.427872,347,-0.157943,-0.271075,0.127881,0.108486,-0.030683,-0.066946
