ts_s,frame,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,tracking_state
33.451335,806,0.141826,0.366866,0.268771,0.167341,0.224113,-0.412214,0.867093,15
33.497664,807,0.151684,0.362558,0.264960,0.158263,0.234903,-0.436783,0.853811,15
33.540824,808,0.159887,0.359192,0.261603,0.149823,0.241013,-0.456632,0.843181,15
33.584709,809,0.166457,0.356930,0.258991,0.145174,0.243171,-0.467937,0.837154,15
33.618482,810,0.170760,0.355584,0.257302,0.142477,0.243208,-0.473846,0.834278,15
33.662335,811,0.174954,0.353362,0.255630,0.142364,0.244632,-0.479030,0.830914,15
33.695798,812,0.177209,0.351596,0.254566,0.143198,0.244876,-0.484229,0.827679,15
33.729256,813,0.179417,0.350119,0.253612,0.144955,0.245941,-0.489082,0.824197,15
33.773646,814,0.181909,0.349055,0.252817,0.142634,0.248007,-0.492054,0.822211,15
33.818336,815,0.182721,0.348580,0.251985,0.143340,0.248921,-0.493096,0.821188,15
33.862128,816,0.183059,0.349047,0.251522,0.143385,0.249772,-0.490509,0.822470,15
33.895846,817,0.182565,0.349831,0.251394,0.143512,0.250127,-0.486561,0.824681,15
33.940240,818,0.181546,0.351219,0.251349,0.142689,0.250600,-0.479805,0.828630,15
33.974069,819,0.180705,0.352518,0.251194,0.143142,0.252417,-0.470305,0.833432,15
34.018451,820,0.178843,0.354172,0.250700,0.146605,0.260007,-0.453785,0.839632,15
34.062122,821,0.175846,0.356516,0.250540,0.151111,0.269717,-0.434045,0.846182,15
34.095514,822,0.172604,0.358920,0.250524,0.153634,0.275286,-0.419664,0.851174,15
34.129019,823,0.168450,0.361961,0.251176,0.154237,0.278122,-0.406235,0.856640,15
34.205317,824,0.166891,0.363070,0.251471,0.153899,0.278099,-0.401890,0.858756,15
34.240610,825,0.148182,0.374343,0.255380,0.153001,0.265024,-0.357747,0.882253,15
34.284503,826,0.138017,0.380118,0.258185,0.153849,0.255045,-0.332769,0.894733,15
34.317956,827,0.129743,0.384509,0.260532,0.154832,0.246266,-0.310086,0.905112,15
34.351318,828,0.121195,0.388660,0.263169,0.156808,0.237395,-0.285763,0.915093,15
34.384718,829,0.112215,0.392732,0.266072,0.159576,0.227832,-0.259220,0.924897,15
34.419002,830,0.102812,0.396473,0.268998,0.162976,0.217921,-0.231885,0.933905,15
34.462497,831,0.090725,0.401484,0.272351,0.166518,0.208810,-0.194603,0.943822,15
34.507064,832,0.078931,0.406135,0.275771,0.167358,0.206334,-0.152679,0.951897,15
34.540781,833,0.069734,0.408965,0.278039,0.169363,0.202235,-0.114586,0.957751,15
34.584637,834,0.056685,0.411944,0.280847,0.174060,0.196703,-0.059568,0.963049,15
34.618710,835,0.046191,0.412848,0.283047,0.178766,0.188972,-0.014119,0.965470,15
34.662351,836,0.031645,0.413260,0.285724,0.183569,0.172829,0.045214,0.966638,15
34.695768,837,0.020794,0.412733,0.287632,0.184816,0.160032,0.086893,0.965755,15
34.740752,838,0.008076,0.411917,0.289440,0.182111,0.139501,0.125081,0.965262,15
34.784810,839,-0.002825,0.411575,0.290510,0.178596,0.118650,0.141469,0.966443,15
34.818612,840,-0.008810,0.411695,0.290910,0.176683,0.105457,0.142416,0.968184,15
34.862527,841,-0.014022,0.411813,0.290858,0.176305,0.091139,0.133831,0.970927,15
34.896053,842,-0.015891,0.412114,0.290653,0.177167,0.086062,0.119921,0.973049,15
34.940622,843,-0.016857,0.412221,0.290217,0.180724,0.080515,0.099608,0.975159,15
34.984680,844,-0.016049,0.412414,0.289820,0.182221,0.076356,0.076656,0.977287,15
35.018058,845,-0.014512,0.412815,0.289517,0.183707,0.074980,0.060547,0.978245,15
35.063045,846,-0.011424,0.414115,0.289319,0.179914,0.076083,0.046317,0.979641,15
35.107309,847,-0.007836,0.414486,0.288547,0.178738,0.082073,0.037012,0.979769,15
35.140667,848,-0.005089,0.414849,0.288016,0.178249,0.086917,0.030663,0.979659,15
35.215198,849,-0.004128,0.414965,0.287793,0.178001,0.088622,0.028312,0.979623,15
35.251200,850,0.003615,0.415287,0.286120,0.176660,0.103594,0.011680,0.978736,15
35.284607,851,0.005594,0.415297,0.285626,0.177109,0.106157,0.007065,0.978424,15
35.317971,852,0.007282,0.415369,0.285275,0.176975,0.108043,0.004311,0.978258,15
35.351411,853,0.008643,0.415196,0.284923,0.177162,0.109582,0.002200,0.978060,15
35.384761,854,0.009739,0.414966,0.284561,0.178404,0.110465,0.000403,0.977737,15
35.418747,855,0.010700,0.415070,0.284283,0.178524,0.111043,-0.001292,0.977649,15
35.462423,856,0.011817,0.415045,0.283798,0.178175,0.112002,-0.003816,0.977597,15
35.495783,857,0.012603,0.414996,0.283233,0.178567,0.112338,-0.005832,0.977477,15
35.540346,858,0.013641,0.415098,0.282485,0.178729,0.112899,-0.008638,0.977361,15
35.573782,859,0.014205,0.415080,0.281979,0.178707,0.113180,-0.010991,0.977309,15
35.617982,860,0.014800,0.415060,0.281153,0.179298,0.112384,-0.012581,0.977274,15
35.651318,861,0.015222,0.415202,0.280546,0.178772,0.111876,-0.013280,0.977419,15
35.695767,862,0.015713,0.415431,0.279704,0.177821,0.111602,-0.014075,0.977613,15
35.740621,863,0.016316,0.415651,0.278958,0.176924,0.111929,-0.013900,0.977741,15
35.784764,864,0.016988,0.415746,0.278237,0.177317,0.112945,-0.013850,0.977553,15
35.818738,865,0.017535,0.415709,0.277822,0.177798,0.113559,-0.013507,0.977400,15
35.862575,866,0.018211,0.415759,0.277474,0.178440,0.114213,-0.013853,0.977201,15
35.896053,867,0.018666,0.415998,0.277454,0.177602,0.114517,-0.013678,0.977321,15
35.940690,868,0.019117,0.416135,0.277312,0.176936,0.114605,-0.014069,0.977426,15
35.974086,869,0.019469,0.416171,0.277308,0.176445,0.114307,-0.013308,0.977560,15
36.018478,870,0.019733,0.415970,0.277231,0.176387,0.113750,-0.013001,0.977640,15
36.062426,871,0.019248,0.415744,0.277175,0.178234,0.112000,-0.011895,0.977521,15
36.095944,872,0.018630,0.415459,0.277002,0.179785,0.108708,-0.009687,0.977633,15
36.141154,873,0.017411,0.415065,0.276829,0.181312,0.102488,-0.006608,0.978048,15
36.215876,874,0.016979,0.415004,0.276837,0.181591,0.100505,-0.006140,0.978206,15
36.251269,875,0.010861,0.414173,0.276668,0.185496,0.073496,0.001921,0.979891,15
36.284673,876,0.007493,0.413510,0.275944,0.187594,0.057940,0.007368,0.980509,15
36.318024,877,0.003825,0.413132,0.274758,0.190978,0.040784,0.011454,0.980680,15
36.362446,878,-0.002636,0.413116,0.273455,0.192464,0.014283,0.018307,0.981029,15
36.407009,879,-0.009150,0.412588,0.270878,0.194081,-0.017378,0.023631,0.980547,15
36.440623,880,-0.013414,0.412534,0.269049,0.195296,-0.037208,0.027456,0.979654,15
36.484678,881,-0.018412,0.412339,0.266630,0.194796,-0.059252,0.033704,0.978472,15
36.518022,882,-0.021073,0.412191,0.264673,0.195359,-0.071200,0.037196,0.977437,15
36.562498,883,-0.024023,0.412412,0.262944,0.195015,-0.083636,0.041258,0.976356,15
36.607053,884,-0.024602,0.412088,0.262344,0.195491,-0.088274,0.044790,0.975697,15
36.640596,885,-0.022853,0.411198,0.262685,0.198250,-0.081666,0.047307,0.975597,15
36.684771,886,-0.019038,0.409887,0.264261,0.204301,-0.060160,0.049308,0.975813,15
36.718117,887,-0.016216,0.409363,0.265845,0.206133,-0.045603,0.049802,0.976191,15
36.762504,888,-0.011400,0.408675,0.267090,0.209649,-0.029773,0.044733,0.976299,15
36.795890,889,-0.008902,0.408588,0.268156,0.211465,-0.021095,0.040146,0.976333,15
36.829819,890,-0.006837,0.408082,0.268630,0.213366,-0.018210,0.036083,0.976136,15
36.873787,891,-0.005240,0.407171,0.268675,0.217148,-0.019231,0.031237,0.975449,15
36.918065,892,-0.004102,0.405648,0.267997,0.222236,-0.023485,0.026678,0.974345,15
36.951494,893,-0.003018,0.404880,0.267068,0.226194,-0.024082,0.022221,0.973531,15
36.995927,894,-0.001412,0.403809,0.265140,0.229581,-0.019705,0.017842,0.972927,15
37.030358,895,0.000262,0.403505,0.263132,0.231129,-0.014961,0.016927,0.972661,15
37.073706,896,0.002588,0.404019,0.260104,0.229853,-0.006288,0.015422,0.973083,15
37.107243,897,0.004157,0.404398,0.257421,0.226866,0.000327,0.014130,0.973824,15
37.140839,898,0.005776,0.405042,0.254681,0.224691,0.006765,0.012851,0.974322,15
37.227619,899,0.006796,0.405569,0.253012,0.223301,0.010658,0.012876,0.974606,15
37.262338,900,0.010879,0.407294,0.245517,0.217046,0.029365,0.009320,0.975675,15
37.295838,901,0.012098,0.408067,0.243285,0.215608,0.036715,0.008054,0.975756,15
37.329230,902,0.013166,0.408525,0.240991,0.213434,0.043137,0.008820,0.975965,15
37.373516,903,0.013784,0.409386,0.238292,0.211558,0.049869,0.010078,0.976040,15
37.406953,904,0.011315,0.410970,0.237948,0.204791,0.045998,0.010978,0.977663,15
37.451072,905,0.006211,0.411251,0.235821,0.199042,0.019153,0.008588,0.979766,15
37.484439,906,0.002526,0.410701,0.233985,0.200192,-0.001566,0.011589,0.979687,15
37.517853,907,-0.000775,0.409717,0.232499,0.204407,-0.016083,0.015873,0.978625,15
37.551297,908,-0.003119,0.409237,0.231721,0.206422,-0.021352,0.019134,0.978043,15
37.584779,909,-0.004651,0.408355,0.231342,0.208050,-0.020324,0.024168,0.977608,15
37.629887,910,-0.005462,0.407641,0.231257,0.210470,-0.013757,0.030994,0.977012,15
37.673709,911,-0.006099,0.407367,0.231613,0.210941,-0.004604,0.032563,0.976946,15
37.707229,912,-0.006444,0.407508,0.232079,0.211778,0.001661,0.033359,0.976747,15
37.740815,913,-0.006414,0.407611,0.232637,0.211979,0.006626,0.033876,0.976664,15
37.784549,914,-0.006158,0.407544,0.233256,0.212616,0.011533,0.032707,0.976520,15
37.818619,915,-0.005931,0.407142,0.233521,0.214321,0.014129,0.031167,0.976164,15
37.862443,916,-0.005588,0.406420,0.233774,0.217310,0.016854,0.028963,0.975527,15
37.895882,917,-0.005211,0.405495,0.233375,0.220405,0.018913,0.026805,0.974857,15
37.940903,918,-0.004669,0.405041,0.232285,0.225014,0.021751,0.024651,0.973801,15
37.984663,919,-0.004194,0.405512,0.231901,0.222696,0.024529,0.022639,0.974316,15
38.019231,920,-0.003858,0.405457,0.231753,0.220730,0.026098,0.021862,0.974741,15
38.062324,921,-0.003531,0.404429,0.231111,0.222415,0.027300,0.021385,0.974335,15
38.095922,922,-0.003344,0.403949,0.230589,0.226446,0.027815,0.020825,0.973404,15
38.140635,923,-0.003310,0.403897,0.230337,0.228656,0.027062,0.020093,0.972924,15
38.242889,924,-0.003286,0.403804,0.230289,0.227937,0.026136,0.019900,0.973122,15
38.284228,925,-0.003240,0.403100,0.229330,0.230764,0.026997,0.018252,0.972464,15
38.317668,926,-0.003281,0.403023,0.228952,0.230960,0.027867,0.018425,0.972390,15
38.351297,927,-0.003335,0.403055,0.228519,0.230694,0.028519,0.019009,0.972423,15
38.395581,928,-0.003241,0.403476,0.228156,0.229156,0.029195,0.020119,0.972744,15
38.428963,929,-0.003031,0.403952,0.227992,0.226695,0.029259,0.023100,0.973252,15
38.462310,930,-0.002580,0.404338,0.227645,0.224032,0.029982,0.027411,0.973735,15
38.495893,931,-0.001960,0.404744,0.227494,0.222273,0.032671,0.029570,0.973988,15
38.529265,932,-0.001133,0.405063,0.227493,0.220480,0.036574,0.030431,0.974231,15
38.573813,933,0.000387,0.405147,0.227755,0.220413,0.043256,0.029195,0.974010,15
38.607180,934,0.001808,0.404911,0.228422,0.220730,0.048759,0.027802,0.973719,15
38.640773,935,0.003384,0.404016,0.229271,0.223355,0.054451,0.025479,0.972882,15
38.684814,936,0.005622,0.401551,0.231170,0.230933,0.061947,0.020758,0.970774,15
38.729330,937,0.008086,0.396556,0.233347,0.245165,0.069323,0.013985,0.966899,15
38.773899,938,0.010636,0.388841,0.235536,0.273053,0.076156,0.005094,0.958966,15
38.807242,939,0.012658,0.381524,0.237975,0.297134,0.080896,-0.001645,0.951401,15
38.840635,940,0.014594,0.372973,0.239058,0.324273,0.085437,-0.008684,0.942057,15
38.884804,941,0.016695,0.366623,0.241040,0.354256,0.090447,-0.012413,0.930681,15
38.918299,942,0.017917,0.362694,0.242072,0.364855,0.094812,-0.013708,0.926123,15
38.962569,943,0.019475,0.358571,0.243676,0.375281,0.100510,-0.017531,0.921279,15
39.007318,944,0.021520,0.353215,0.245055,0.390413,0.107484,-0.025911,0.913977,15
39.040966,945,0.023354,0.347743,0.246494,0.405218,0.113181,-0.033311,0.906575,15
39.084898,946,0.025887,0.339799,0.248335,0.427200,0.120593,-0.040889,0.895146,15
39.118325,947,0.027653,0.333687,0.249697,0.443181,0.126151,-0.042448,0.886496,15
39.162566,948,0.029660,0.325929,0.250044,0.463537,0.132843,-0.042650,0.875024,15
39.238093,949,0.030066,0.324355,0.249783,0.469555,0.134409,-0.042436,0.871580,15
39.273586,950,0.032991,0.316422,0.252390,0.492143,0.145651,-0.042475,0.857191,15
39.307591,951,0.032771,0.314853,0.253446,0.495397,0.143763,-0.044149,0.855550,15
39.351487,952,0.030783,0.313372,0.255722,0.498121,0.134112,-0.047305,0.855367,15
39.396417,953,0.028171,0.312546,0.258472,0.496727,0.118712,-0.053038,0.858112,15
39.441712,954,0.025058,0.311248,0.260764,0.496298,0.105225,-0.055939,0.859934,15
39.484650,955,0.022550,0.309738,0.263757,0.496998,0.094288,-0.058296,0.860642,15
39.518103,956,0.021111,0.307325,0.265862,0.496966,0.089655,-0.059607,0.861065,15
39.551479,957,0.020209,0.304548,0.267141,0.501175,0.086096,-0.060466,0.858927,15
39.584846,958,0.019750,0.301954,0.267702,0.510207,0.084720,-0.062141,0.853610,15
39.629309,959,0.020490,0.299167,0.270165,0.518088,0.086977,-0.064101,0.848475,15
39.673851,960,0.022174,0.296440,0.271977,0.519996,0.091425,-0.062948,0.846926,15
39.707836,961,0.023890,0.295154,0.273545,0.523186,0.096309,-0.063769,0.844355,15
39.751820,962,0.026561,0.293724,0.276549,0.522993,0.104985,-0.066523,0.843227,15
39.796775,963,0.028794,0.292349,0.279573,0.521859,0.110450,-0.070513,0.842907,15
39.840718,964,0.030476,0.291017,0.281625,0.523708,0.114905,-0.075481,0.840732,15
39.884549,965,0.031648,0.290063,0.283685,0.528045,0.116944,-0.078525,0.837452,15
39.917968,966,0.032584,0.289583,0.285837,0.529464,0.118166,-0.079908,0.836253,15
39.951327,967,0.033590,0.288822,0.288703,0.529244,0.119560,-0.080192,0.836167,15
39.985178,968,0.034393,0.287625,0.291025,0.529574,0.120326,-0.079898,0.835876,15
40.029122,969,0.035434,0.286045,0.293591,0.534195,0.121754,-0.080646,0.832652,15
40.062472,970,0.036324,0.284966,0.295658,0.536878,0.123635,-0.081925,0.830521,15
40.095983,971,0.037375,0.284125,0.297966,0.538627,0.126773,-0.083792,0.828727,15
40.129417,972,0.038571,0.283312,0.300383,0.539932,0.129494,-0.085179,0.827315,15
40.173778,973,0.040342,0.282168,0.303304,0.541139,0.134186,-0.086331,0.825657,15
40.249342,974,0.040765,0.281900,0.303935,0.541759,0.135469,-0.086411,0.825032,15
40.284961,975,0.045545,0.279740,0.309458,0.545429,0.147531,-0.083661,0.820818,15
40.329193,976,0.048171,0.278933,0.311173,0.548196,0.153990,-0.083311,0.817819,15
40.373749,977,0.050703,0.278306,0.312161,0.550495,0.161055,-0.082742,0.814966,15
40.407172,978,0.052918,0.278063,0.312942,0.551672,0.166006,-0.081660,0.813285,15
40.440866,979,0.055168,0.277859,0.313512,0.552393,0.171182,-0.080784,0.811809,15
40.484737,980,0.058148,0.277506,0.313756,0.552291,0.177624,-0.078537,0.810714,15
40.518087,981,0.060440,0.277266,0.313286,0.553143,0.182627,-0.077089,0.809159,15
40.551528,982,0.062610,0.277021,0.312393,0.553593,0.188288,-0.076704,0.807588,15
40.595749,983,0.065798,0.277229,0.311799,0.555154,0.194691,-0.075057,0.805150,15
40.629240,984,0.067897,0.277215,0.310942,0.553197,0.199979,-0.075052,0.805202,15
40.673844,985,0.070155,0.277238,0.308905,0.554220,0.204525,-0.075538,0.803308,15
40.707363,986,0.071796,0.277276,0.307646,0.553718,0.208100,-0.076957,0.802601,15
40.741306,987,0.073120,0.277090,0.306403,0.552911,0.211482,-0.078636,0.802110,15
40.785323,988,0.074656,0.276775,0.304752,0.552535,0.214215,-0.081163,0.801392,15
40.829227,989,0.076240,0.276427,0.303203,0.553357,0.215221,-0.082781,0.800390,15
40.873803,990,0.077825,0.276019,0.301838,0.553777,0.216796,-0.085839,0.799351,15
40.907147,991,0.079242,0.275815,0.301292,0.554189,0.218441,-0.087312,0.798458,15
40.941424,992,0.080529,0.275472,0.300681,0.553830,0.220747,-0.088899,0.797898,15
40.986567,993,0.082520,0.274976,0.300296,0.554247,0.223924,-0.090975,0.796487,15
41.029400,994,0.084562,0.274297,0.299508,0.554281,0.227356,-0.092125,0.795358,15
41.073870,995,0.086669,0.273858,0.298706,0.555583,0.231121,-0.093349,0.793219,15
41.107848,996,0.088389,0.273629,0.298189,0.555019,0.233695,-0.094003,0.792783,15
41.141576,997,0.089990,0.273485,0.297371,0.554506,0.235890,-0.094984,0.792375,15
41.184781,998,0.092835,0.273483,0.296212,0.553810,0.238512,-0.096113,0.791940,15
41.260974,999,0.093581,0.273440,0.295839,0.553519,0.239446,-0.096492,0.791815,15
41.295980,1000,0.102184,0.273174,0.292717,0.551061,0.248870,-0.101947,0.789939,15
41.341355,1001,0.106874,0.272613,0.291089,0.550901,0.252604,-0.104760,0.788495,15
41.385308,1002,0.111953,0.271685,0.289227,0.551202,0.256042,-0.108605,0.786653,15
41.429249,1003,0.117057,0.270429,0.286971,0.552763,0.258664,-0.113526,0.784001,15
41.462613,1004,0.120830,0.269345,0.285229,0.555088,0.259419,-0.117262,0.781555,15
41.496055,1005,0.124618,0.268222,0.283491,0.557447,0.258936,-0.120451,0.779549,15
41.541266,1006,0.129632,0.267062,0.281533,0.559256,0.257477,-0.124553,0.778090,15
41.585483,1007,0.134756,0.266386,0.279633,0.558849,0.255584,-0.128590,0.778350,15
41.629322,1008,0.140234,0.266106,0.278031,0.557471,0.253943,-0.133250,0.779092,15
41.662710,1009,0.144401,0.265856,0.276920,0.554953,0.253671,-0.136903,0.780343,15
41.696115,1010,0.148964,0.265726,0.275745,0.552742,0.253532,-0.140536,0.781312,15
41.741080,1011,0.155278,0.265320,0.273213,0.552018,0.255761,-0.143015,0.780647,15
41.784683,1012,0.161600,0.264891,0.270539,0.553762,0.259515,-0.145557,0.777697,15
41.818125,1013,0.166470,0.264619,0.269143,0.554155,0.263901,-0.148182,0.775443,15
41.851585,1014,0.170968,0.264224,0.268100,0.553441,0.268385,-0.150333,0.773998,15
41.895976,1015,0.176017,0.263615,0.267570,0.552410,0.273788,-0.152983,0.772321,15
41.941020,1016,0.179244,0.262403,0.267356,0.549777,0.279404,-0.154219,0.771943,15
41.985426,1017,0.179650,0.261277,0.266775,0.552319,0.282821,-0.154969,0.768727,15
42.029376,1018,0.177888,0.260812,0.266480,0.556202,0.283951,-0.153208,0.765858,15
42.073914,1019,0.174104,0.260959,0.266453,0.557511,0.285388,-0.149258,0.765152,15
42.107730,1020,0.170149,0.261583,0.267156,0.556033,0.288356,-0.147138,0.765525,15
42.141505,1021,0.165312,0.262157,0.268288,0.552346,0.293403,-0.145426,0.766603,15
42.185392,1022,0.157444,0.263351,0.270288,0.550803,0.301018,-0.144674,0.764902,15
42.271875,1023,0.153452,0.263969,0.271900,0.550887,0.304170,-0.142833,0.763939,15
42.307726,1024,0.137026,0.263308,0.280129,0.547285,0.312363,-0.125287,0.766298,15
42.341238,1025,0.132246,0.262657,0.281911,0.551666,0.311082,-0.120591,0.764428,15
42.385420,1026,0.127202,0.262518,0.283546,0.557034,0.310891,-0.116849,0.761188,15
42.429326,1027,0.123184,0.263562,0.284414,0.560641,0.313010,-0.114415,0.758034,15
42.462745,1028,0.121104,0.265027,0.285116,0.559999,0.315825,-0.112469,0.757632,15
42.496226,1029,0.119509,0.266719,0.285582,0.557057,0.318162,-0.108384,0.759416,15
42.541193,1030,0.117885,0.269055,0.285637,0.553766,0.318711,-0.101191,0.762579,15
42.585591,1031,0.117135,0.271117,0.285457,0.551087,0.316387,-0.094522,0.766334,15
42.629411,1032,0.117250,0.272775,0.284343,0.549392,0.311316,-0.088138,0.770378,15
42.673953,1033,0.118372,0.274346,0.282640,0.549127,0.304881,-0.083321,0.773670,15
42.707655,1034,0.120205,0.275504,0.281337,0.548173,0.299681,-0.080095,0.776712,15
42.741079,1035,0.122875,0.276514,0.279910,0.546792,0.293281,-0.075964,0.780534,15
42.785431,1036,0.127858,0.277627,0.277783,0.544834,0.282593,-0.069319,0.786443,15
42.829416,1037,0.134725,0.278208,0.275331,0.543310,0.269291,-0.062849,0.792684,15
42.873992,1038,0.143816,0.278179,0.272190,0.542132,0.253079,-0.056422,0.799288,15
42.907519,1039,0.152247,0.277585,0.269337,0.541240,0.239695,-0.052320,0.804281,15
42.941813,1040,0.162092,0.276530,0.265694,0.540939,0.224667,-0.048276,0.809061,15
42.985432,1041,0.177560,0.274540,0.259778,0.540526,0.203382,-0.043120,0.815235,15
43.029299,1042,0.195772,0.271805,0.252317,0.539958,0.180530,-0.037814,0.821234,15
43.074056,1043,0.216801,0.268774,0.242955,0.538309,0.156672,-0.032359,0.827424,15
43.107789,1044,0.234076,0.266364,0.234707,0.537648,0.137920,-0.028178,0.831336,15
43.151879,1045,0.259026,0.263414,0.222960,0.535986,0.111838,-0.020437,0.836537,15
43.185521,1046,0.278548,0.261276,0.213572,0.534370,0.094880,-0.015690,0.839762,15
43.269730,1047,0.291893,0.260009,0.207543,0.532707,0.085877,-0.011813,0.841849,15
43.307514,1048,0.347381,0.257467,0.180462,0.540415,0.066929,-0.002003,0.838730,15
43.340916,1049,0.362517,0.258514,0.171910,0.547517,0.066142,-0.002217,0.834174,15
43.385500,1050,0.379731,0.261124,0.161653,0.552801,0.059575,0.001483,0.831180,15
43.429397,1051,0.393606,0.263810,0.152482,0.553250,0.046208,0.008427,0.831690,15
43.474022,1052,0.404883,0.265896,0.144607,0.548557,0.032102,0.013701,0.835385,15
43.507462,1053,0.411519,0.266562,0.138272,0.546448,0.025006,0.014531,0.836994,15
43.540953,1054,0.416797,0.266980,0.131970,0.548316,0.018797,0.014239,0.835939,15
43.586446,1055,0.422259,0.267462,0.124892,0.550186,0.013763,0.014113,0.834810,15
43.629323,1056,0.426160,0.267774,0.117743,0.551703,0.010891,0.015778,0.833821,15
43.674151,1057,0.428962,0.268527,0.113042,0.553541,0.010539,0.018232,0.832556,15
43.718219,1058,0.430966,0.268413,0.109784,0.552345,0.009556,0.023496,0.833230,15
43.762501,1059,0.432456,0.267271,0.107282,0.555392,0.007323,0.026687,0.831128,15
43.795899,1060,0.433401,0.265773,0.106254,0.558835,0.006154,0.026331,0.828838,15
43.830145,1061,0.434198,0.263752,0.105485,0.563698,0.005614,0.024231,0.825606,15
43.873725,1062,0.435144,0.260312,0.105098,0.570768,0.006848,0.019022,0.820863,15
43.907080,1063,0.435735,0.257478,0.104953,0.576237,0.009986,0.013963,0.817103,15
43.940417,1064,0.436345,0.254604,0.104839,0.581511,0.013712,0.009682,0.813365,15
43.973961,1065,0.436909,0.251478,0.104761,0.585888,0.019048,0.005124,0.810152,15
44.007544,1066,0.437365,0.248201,0.104453,0.589179,0.025750,0.000538,0.807592,15
44.051343,1067,0.437689,0.243797,0.102048,0.593427,0.035718,-0.005665,0.804075,15
44.084713,1068,0.437636,0.241232,0.098848,0.598674,0.043859,-0.011114,0.799714,15
44.118326,1069,0.437523,0.240095,0.095975,0.604826,0.054009,-0.018008,0.794320,15
44.162522,1070,0.438183,0.240215,0.094964,0.605381,0.073305,-0.028603,0.792037,15
44.207241,1071,0.440215,0.240205,0.094005,0.599889,0.094962,-0.036256,0.793600,15
44.278583,1072,0.441100,0.240160,0.093807,0.598898,0.100390,-0.038116,0.793593,15
44.318128,1073,0.459174,0.236164,0.085507,0.591610,0.161208,-0.046053,0.788600,15
44.351554,1074,0.468037,0.235149,0.079071,0.596867,0.184014,-0.052443,0.779191,15
44.385283,1075,0.478194,0.235081,0.071940,0.601287,0.206231,-0.060853,0.769558,15
44.429308,1076,0.492732,0.236252,0.061977,0.600269,0.235202,-0.075831,0.760662,15
44.473939,1077,0.508134,0.238954,0.051764,0.593365,0.261795,-0.092950,0.755474,15
44.507585,1078,0.519945,0.241335,0.044279,0.586129,0.280396,-0.104055,0.752996,15
44.540994,1079,0.532148,0.244172,0.037061,0.579152,0.298351,-0.115240,0.749859,15
44.585328,1080,0.548731,0.246545,0.026804,0.568293,0.320716,-0.131077,0.746327,15
44.629308,1081,0.563475,0.247001,0.014056,0.560303,0.342247,-0.151312,0.738940,15
44.673725,1082,0.576955,0.246665,0.002107,0.551747,0.366461,-0.176253,0.728160,15
44.707201,1083,0.586257,0.246647,-0.005821,0.545500,0.384427,-0.193704,0.719114,15
44.741409,1084,0.593635,0.247020,-0.013366,0.541246,0.401472,-0.210580,0.708187,15
44.785196,1085,0.601911,0.249212,-0.021184,0.538758,0.420863,-0.228534,0.693099,15
44.829069,1086,0.609135,0.252191,-0.025950,0.532233,0.439905,-0.242028,0.681641,15
44.873889,1087,0.614758,0.254245,-0.028220,0.518311,0.460089,-0.252985,0.675034,15
44.907986,1088,0.617270,0.255543,-0.029432,0.508120,0.474660,-0.263625,0.668591,15
44.951652,1089,0.618912,0.257391,-0.029475,0.500313,0.492455,-0.283785,0.653178,15
44.996806,1090,0.620180,0.259813,-0.028395,0.495597,0.508352,-0.299947,0.637177,15
45.040864,1091,0.621058,0.262604,-0.027383,0.491005,0.522369,-0.305893,0.626478,15
45.084860,1092,0.621252,0.265442,-0.027366,0.485292,0.535978,-0.310906,0.616892,15
45.129199,1093,0.621046,0.267411,-0.028498,0.476345,0.551312,-0.315423,0.607996,15
45.174333,1094,0.618859,0.268362,-0.030719,0.468264,0.564981,-0.320465,0.599022,15
45.278835,1095,0.614923,0.269487,-0.033876,0.464330,0.573970,-0.325055,0.591013,15
45.318179,1096,0.602831,0.276242,-0.042036,0.447126,0.592451,-0.329926,0.583291,15
45.352006,1097,0.598155,0.279210,-0.044649,0.437486,0.600017,-0.329165,0.583298,15
45.396578,1098,0.590992,0.283102,-0.047912,0.427838,0.608325,-0.330455,0.581116,15
45.441169,1099,0.583196,0.286835,-0.050417,0.421001,0.615560,-0.331901,0.577656,15
45.484570,1100,0.574937,0.289720,-0.052274,0.414608,0.622792,-0.332037,0.574440,15
45.518173,1101,0.568889,0.291414,-0.053711,0.410023,0.627567,-0.331272,0.572974,15
45.551555,1102,0.563118,0.292768,-0.055093,0.403707,0.633163,-0.330877,0.571529,15
45.585352,1103,0.557273,0.294110,-0.056490,0.399593,0.637448,-0.332120,0.568931,15
45.629265,1104,0.551162,0.296398,-0.058652,0.396472,0.640791,-0.335649,0.565276,15
45.673907,1105,0.546805,0.298738,-0.061213,0.390795,0.645245,-0.335745,0.564104,15
45.707589,1106,0.544506,0.300524,-0.063398,0.387468,0.647855,-0.338377,0.561830,15
45.741414,1107,0.544373,0.301928,-0.065968,0.382878,0.651027,-0.339368,0.560712,15
45.784737,1108,0.544682,0.301449,-0.070185,0.375466,0.656063,-0.338278,0.560513,15
45.818279,1109,0.544255,0.299862,-0.073766,0.373110,0.658036,-0.343072,0.556848,15
45.862442,1110,0.543720,0.297256,-0.078859,0.373959,0.658924,-0.352572,0.549242,15
45.895965,1111,0.543081,0.295276,-0.082719,0.375280,0.658945,-0.358946,0.544164,15
45.940729,1112,0.542348,0.293616,-0.087866,0.375157,0.660338,-0.366456,0.537514,15
