ts_s,frame,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1.845014,80,0.000000,0.000000,0.000000,0.011794,-0.012800,-0.025248
1.867564,81,0.000000,0.000000,0.000000,0.017582,-0.010182,-0.016367
1.890381,82,0.000000,0.000000,0.000000,0.016322,-0.011491,-0.000673
1.911582,83,0.000000,0.000000,0.000000,0.018209,-0.016164,0.001406
1.933942,84,0.000000,0.000000,0.000000,0.026731,-0.021113,-0.000691
1.956053,85,0.000000,0.000000,0.000000,0.032058,-0.027992,0.001113
1.978784,86,0.000000,0.000000,0.000000,0.025800,-0.030701,0.006932
2.001224,87,0.000000,0.000000,0.000000,0.018344,-0.032908,0.007343
2.136297,88,0.000000,0.000000,0.000000,0.003432,-0.020582,0.004239
2.168788,89,0.000000,0.000000,0.000000,0.004087,-0.017641,0.007518
2.206382,90,0.000000,0.000000,0.000000,0.001957,-0.023456,0.005965
2.224669,91,0.000000,0.000000,0.000000,-0.000584,-0.025343,0.010059
2.244722,92,0.000000,0.000000,0.000000,0.000237,-0.026241,0.003423
2.263726,93,0.000000,0.000000,0.000000,0.006496,-0.027340,-0.001382
2.286972,94,0.000000,0.000000,0.000000,0.015018,-0.025210,-0.000727
2.310232,95,0.000000,0.000000,0.000000,0.018346,-0.027097,0.005010
2.333756,96,0.000000,0.000000,0.000000,0.012365,-0.026930,0.008373
2.356532,97,0.000000,0.000000,0.000000,0.001352,-0.022148,0.010149
2.379375,98,0.000000,0.000000,0.000000,0.003675,-0.018542,0.009815
2.402017,99,0.000000,0.000000,0.000000,0.007970,-0.016168,0.001293
2.424655,100,0.000000,0.000000,0.000000,0.005839,-0.015103,-0.006575
2.447347,101,0.000000,0.000000,0.000000,0.012015,-0.013384,-0.018587
2.470279,102,0.000000,0.000000,0.000000,0.006000,-0.009534,-0.010668
2.492614,103,0.000000,0.000000,0.000000,0.000234,-0.006095,0.006419
2.515487,104,0.000000,0.000000,0.000000,0.009897,-0.009778,0.004324
2.537296,105,0.000000,0.000000,0.000000,0.013016,-0.008545,0.005724
2.559511,106,0.000000,0.000000,0.000000,0.014325,-0.012806,0.011950
2.581496,107,0.000000,0.000000,0.000000,0.009217,-0.017235,0.012118
2.603827,108,0.000000,0.000000,0.000000,0.005641,-0.020431,0.012850
2.625840,109,0.000000,0.000000,0.000000,0.007856,-0.020842,0.007935
2.647963,110,0.000000,0.000000,0.000000,0.005969,-0.022318,0.004663
2.670645,111,0.000000,0.000000,0.000000,0.002195,-0.025514,0.006459
2.692778,112,0.000000,0.000000,0.000000,0.000180,-0.030262,0.000478
2.714715,113,0.000000,0.000000,0.000000,0.000097,-0.026991,-0.005746
2.736763,114,0.000000,0.000000,0.000000,-0.000348,-0.027478,0.001544
2.759280,115,0.000000,0.000000,0.000000,-0.000836,-0.030918,0.002777
2.781347,116,0.000000,0.000000,0.000000,0.002284,-0.028249,0.004664
2.803875,117,0.000000,0.000000,0.000000,0.008097,-0.025951,0.005343
2.825830,118,0.000000,0.000000,0.000000,0.015913,-0.024561,0.007225
2.849058,119,0.000000,0.000000,0.000000,0.019404,-0.027757,0.009933
2.870616,120,0.000000,0.000000,0.000000,0.017979,-0.028001,0.013707
2.892801,121,0.000000,0.000000,0.000000,0.013094,-0.025871,0.014193
2.915079,122,0.000000,0.000000,0.000000,0.010522,-0.022397,0.011383
2.936653,123,0.000000,0.000000,0.000000,0.006100,-0.019202,0.013017
2.959296,124,0.000000,0.000000,0.000000,0.004705,-0.018137,0.021783
2.981410,125,0.000000,0.000000,0.000000,0.008556,-0.019369,0.022681
3.003560,126,0.000000,0.000000,0.000000,0.015033,-0.021038,0.019276
3.065685,127,0.000000,0.000000,0.000000,0.023800,-0.023741,0.016735
3.092832,128,0.000000,0.000000,0.000000,0.019540,-0.020135,0.016734
3.114949,129,0.000000,0.000000,0.000000,0.021127,-0.012157,0.009277
3.137685,130,0.000000,0.000000,0.000000,0.017328,-0.005766,0.012118
3.159322,131,0.000000,0.000000,0.000000,0.003150,0.004308,0.013559
3.181388,132,0.000000,0.000000,0.000000,-0.002142,0.013241,0.005825
3.203624,133,0.000000,0.000000,0.000000,0.002363,0.020454,0.004348
3.225689,134,0.000000,0.000000,0.000000,0.004494,0.022584,0.003450
3.247951,135,0.000000,0.000000,0.000000,-0.005967,0.023649,-0.000191
3.270378,136,0.000000,0.000000,0.000000,-0.025822,0.028894,-0.003248
3.292357,137,0.000000,0.000000,0.000000,-0.023388,0.029630,-0.014728
3.314671,138,0.000000,0.000000,0.000000,-0.004706,0.026845,-0.018955
3.336786,139,0.000000,0.000000,0.000000,0.001819,0.020042,-0.001222
3.358913,140,0.000000,0.000000,0.000000,0.001713,0.001689,0.008641
3.381438,141,0.000000,0.000000,0.000000,0.014222,-0.034153,0.018859
3.403531,142,0.000000,0.000000,0.000000,0.030847,-0.081846,0.053201
3.425698,143,0.000000,0.000000,0.000000,0.029917,-0.166690,0.062256
3.448091,144,0.000000,0.000000,0.000000,0.011103,-0.327613,0.058128
3.470267,145,0.000000,0.000000,0.000000,0.017396,-0.602654,0.040940
3.492451,146,0.000000,0.000000,0.000000,0.021756,-1.003030,-0.019299
3.515290,147,0.000000,0.000000,0.000000,0.029442,-1.494298,-0.124370
3.536681,148,0.000000,0.000000,0.000000,0.016503,-1.830711,-0.161487
3.558687,149,0.000000,0.000000,0.000000,-0.063717,-1.938700,-0.115329
3.581284,150,0.000000,0.000000,0.000000,-0.173029,-1.893892,-0.050308
3.604364,151,0.000000,0.000000,0.000000,-0.259797,-1.807385,-0.019015
3.625657,152,0.000000,0.000000,0.000000,-0.330504,-1.709232,0.020094
3.648135,153,0.000000,0.000000,0.000000,-0.370103,-1.532091,0.079512
3.670589,154,0.000000,0.000000,0.000000,-0.429637,-1.311622,0.112652
3.692539,155,0.000000,0.000000,0.000000,-0.579450,-1.177393,0.149189
3.714959,156,0.000000,0.000000,0.000000,-0.649811,-1.087634,0.161609
3.736966,157,0.000000,0.000000,0.000000,-0.626837,-0.944576,0.156948
3.759219,158,0.000000,0.000000,0.000000,-0.599777,-0.764981,0.173617
3.781609,159,0.000000,0.000000,0.000000,-0.576464,-0.579480,0.221965
3.804225,160,0.000000,0.000000,0.000000,-0.557822,-0.384805,0.268310
3.827256,161,0.000000,0.000000,0.000000,-0.592467,-0.210500,0.276659
3.848155,162,0.000000,0.000000,0.000000,-0.640250,-0.076954,0.301593
3.871451,163,0.000000,0.000000,0.000000,-0.619201,0.044596,0.332741
3.897558,164,0.000000,0.000000,0.000000,-0.579266,0.140337,0.333747
3.920049,165,0.000000,0.000000,0.000000,-0.522219,0.184667,0.306798
3.942005,166,0.000000,0.000000,0.000000,-0.452480,0.213395,0.289464
3.964427,167,0.000000,0.000000,0.000000,-0.402847,0.242979,0.277069
3.986708,168,0.000000,0.000000,0.000000,-0.372988,0.297174,0.271088
4.008969,169,0.000000,0.000000,0.000000,-0.336515,0.352157,0.249372
4.065214,170,0.000000,0.000000,0.000000,-0.333446,0.395832,0.200258
4.087236,171,0.000000,0.000000,0.000000,-0.313509,0.408615,0.196350
4.109260,172,0.000000,0.000000,0.000000,-0.340587,0.400093,0.201699
4.131525,173,0.000000,0.000000,0.000000,-0.469095,0.261108,0.160008
4.153778,174,0.000000,0.000000,0.000000,-0.520649,-0.045330,0.046338
4.175996,175,0.000000,0.000000,0.000000,-0.404358,-0.421442,0.032835
4.198151,176,0.000000,0.000000,0.000000,-0.253669,-0.851775,0.066102
4.220474,177,0.000000,0.000000,0.000000,-0.131617,-1.245532,-0.035250
4.242689,178,0.000000,0.000000,0.000000,-0.039721,-1.529338,-0.147599
4.265005,179,0.000000,0.000000,0.000000,0.003881,-1.686674,-0.167173
4.287504,180,0.000000,0.000000,0.000000,0.035802,-1.745375,-0.123584
4.309433,181,0.000000,0.000000,0.000000,0.089320,-1.746851,-0.064957
4.331683,182,0.000000,0.000000,0.000000,0.137830,-1.741879,-0.059535
4.354794,183,0.000000,0.000000,0.000000,0.163999,-1.706692,-0.062074
4.376402,184,0.000000,0.000000,0.000000,0.191286,-1.672117,-0.054859
4.398352,185,0.000000,0.000000,0.000000,0.246471,-1.657071,-0.055391
4.420649,186,0.000000,0.000000,0.000000,0.296633,-1.647652,-0.071910
4.442863,187,0.000000,0.000000,0.000000,0.338584,-1.614051,-0.070481
4.465141,188,0.000000,0.000000,0.000000,0.403466,-1.511671,-0.081376
4.487475,189,0.000000,0.000000,0.000000,0.463181,-1.364469,-0.088766
4.510731,190,0.000000,0.000000,0.000000,0.524282,-1.181621,-0.082571
4.531739,191,0.000000,0.000000,0.000000,0.619074,-0.940636,-0.087884
4.554835,192,0.000000,0.000000,0.000000,0.745963,-0.576472,-0.110010
4.576271,193,0.000000,0.000000,0.000000,0.812470,-0.232848,-0.167058
4.598552,194,0.000000,0.000000,0.000000,0.839531,0.041834,-0.236225
4.620646,195,0.000000,0.000000,0.000000,0.882167,0.323653,-0.290119
4.643069,196,0.000000,0.000000,0.000000,0.960037,0.617887,-0.340404
4.665217,197,0.000000,0.000000,0.000000,1.079700,0.894590,-0.394611
4.687677,198,0.000000,0.000000,0.000000,1.254233,1.215495,-0.494697
4.709801,199,0.000000,0.000000,0.000000,1.439991,1.577017,-0.609503
4.731888,200,0.000000,0.000000,0.000000,1.626125,1.962401,-0.706401
4.754117,201,0.000000,0.000000,0.000000,1.719454,2.266385,-0.784299
4.776410,202,0.000000,0.000000,0.000000,1.665071,2.422656,-0.807497
4.798640,203,0.000000,0.000000,0.000000,1.647819,2.462969,-0.819226
4.821543,204,0.000000,0.000000,0.000000,1.744362,2.551722,-0.837977
4.843494,205,0.000000,0.000000,0.000000,1.702946,2.711766,-0.752791
4.865455,206,0.000000,0.000000,0.000000,1.502447,2.813054,-0.591379
4.887630,207,0.000000,0.000000,0.000000,1.278507,2.837643,-0.498466
4.910205,208,0.000000,0.000000,0.000000,1.037732,2.863388,-0.438931
4.931960,209,0.000000,0.000000,0.000000,0.817820,2.886147,-0.370186
4.954206,210,0.000000,0.000000,0.000000,0.596747,2.800870,-0.358186
4.976618,211,0.000000,0.000000,0.000000,0.405703,2.654762,-0.344713
4.998804,212,0.000000,0.000000,0.000000,0.265269,2.513737,-0.314352
5.021112,213,0.000000,0.000000,0.000000,0.176947,2.354081,-0.272614
5.068184,214,0.000000,0.000000,0.000000,0.159756,1.853386,-0.296986
5.087787,215,0.000000,0.000000,0.000000,0.131168,1.676333,-0.333969
5.110229,216,0.000000,0.000000,0.000000,0.067798,1.554291,-0.333113
5.132873,217,0.000000,0.000000,0.000000,0.071626,1.404548,-0.357537
5.154313,218,0.000000,0.000000,0.000000,0.084121,1.256088,-0.393758
5.177685,219,0.000000,0.000000,0.000000,0.005959,1.184640,-0.353859
5.198834,220,0.000000,0.000000,0.000000,-0.054183,1.158009,-0.361002
5.221082,221,0.000000,0.000000,0.000000,-0.067910,1.124743,-0.412159
5.243641,222,0.000000,0.000000,0.000000,-0.173462,1.144196,-0.428442
5.265613,223,0.000000,0.000000,0.000000,-0.325534,1.254097,-0.481631
5.287815,224,0.000000,0.000000,0.000000,-0.400804,1.417227,-0.509806
5.311163,225,0.000000,0.000000,0.000000,-0.516311,1.556864,-0.486129
5.332138,226,0.000000,0.000000,0.000000,-0.616911,1.629279,-0.482998
5.354555,227,0.000000,0.000000,0.000000,-0.597884,1.653126,-0.459757
5.376717,228,0.000000,0.000000,0.000000,-0.559810,1.638942,-0.437838
5.398899,229,0.000000,0.000000,0.000000,-0.477419,1.527241,-0.390789
5.421121,230,0.000000,0.000000,0.000000,-0.435566,1.330757,-0.345849
5.443775,231,0.000000,0.000000,0.000000,-0.454768,1.128675,-0.369829
5.465712,232,0.000000,0.000000,0.000000,-0.469495,0.924491,-0.437612
5.488685,233,0.000000,0.000000,0.000000,-0.502981,0.718096,-0.483585
5.511032,234,0.000000,0.000000,0.000000,-0.520418,0.549974,-0.546217
5.532379,235,0.000000,0.000000,0.000000,-0.543069,0.433917,-0.619320
5.554718,236,0.000000,0.000000,0.000000,-0.596493,0.377013,-0.663198
5.577141,237,0.000000,0.000000,0.000000,-0.649001,0.387456,-0.730680
5.599129,238,0.000000,0.000000,0.000000,-0.690415,0.469927,-0.894886
5.621345,239,0.000000,0.000000,0.000000,-0.732843,0.632646,-0.977780
5.644011,240,0.000000,0.000000,0.000000,-0.688106,0.779219,-0.857059
5.665846,241,0.000000,0.000000,0.000000,-0.592634,0.856162,-0.704504
5.688035,242,0.000000,0.000000,0.000000,-0.499067,0.903855,-0.565186
5.711207,243,0.000000,0.000000,0.000000,-0.277027,0.888706,-0.434898
5.732414,244,0.000000,0.000000,0.000000,-0.057446,0.763127,-0.334329
5.755084,245,0.000000,0.000000,0.000000,0.064983,0.564323,-0.253506
5.777651,246,0.000000,0.000000,0.000000,0.193391,0.359093,-0.229622
5.799302,247,0.000000,0.000000,0.000000,0.285200,0.159223,-0.167425
5.821494,248,0.000000,0.000000,0.000000,0.246259,-0.025942,-0.145634
5.843717,249,0.000000,0.000000,0.000000,0.252612,-0.131629,-0.191634
5.865919,250,0.000000,0.000000,0.000000,0.347801,-0.223386,-0.160318
5.888136,251,0.000000,0.000000,0.000000,0.377466,-0.362065,-0.019240
5.911286,252,0.000000,0.000000,0.000000,0.402145,-0.559804,0.211304
5.932615,253,0.000000,0.000000,0.000000,0.536118,-0.789374,0.359002
5.954748,254,0.000000,0.000000,0.000000,0.784081,-1.120777,0.400962
5.977684,255,0.000000,0.000000,0.000000,0.970933,-1.530053,0.426481
5.999260,256,0.000000,0.000000,0.000000,0.914663,-1.945132,0.499295
6.021382,257,0.000000,0.000000,0.000000,0.813243,-2.256279,0.502132
6.067856,258,0.000000,0.000000,0.000000,0.731915,-2.588394,0.357957
6.088291,259,0.000000,0.000000,0.000000,0.538116,-2.633512,0.411451
6.112370,260,0.000000,0.000000,0.000000,0.361047,-2.583434,0.472163
6.132515,261,0.000000,0.000000,0.000000,0.389296,-2.513127,0.402588
6.155617,262,0.000000,0.000000,0.000000,0.434932,-2.445900,0.322820
6.177473,263,0.000000,0.000000,0.000000,0.315380,-2.354636,0.383736
6.199255,264,0.000000,0.000000,0.000000,0.278202,-2.252394,0.407441
6.221530,265,0.000000,0.000000,0.000000,0.339166,-2.239646,0.357420
6.243924,266,0.000000,0.000000,0.000000,0.312706,-2.319576,0.369526
6.266016,267,0.000000,0.000000,0.000000,0.134125,-2.290797,0.440650
6.288392,268,0.000000,0.000000,0.000000,0.038236,-2.104524,0.406806
6.311400,269,0.000000,0.000000,0.000000,0.034665,-1.864748,0.309613
6.332629,270,0.000000,0.000000,0.000000,0.027127,-1.620380,0.299742
6.354976,271,0.000000,0.000000,0.000000,-0.001934,-1.340530,0.369447
6.377585,272,0.000000,0.000000,0.000000,0.007689,-1.057627,0.360116
6.399431,273,0.000000,0.000000,0.000000,0.035542,-0.800754,0.308788
6.421674,274,0.000000,0.000000,0.000000,0.040570,-0.555899,0.297035
6.444343,275,0.000000,0.000000,0.000000,-0.007788,-0.323467,0.313207
6.466179,276,0.000000,0.000000,0.000000,-0.034419,-0.102124,0.307888
6.488471,277,0.000000,0.000000,0.000000,-0.025113,0.088698,0.272163
6.511228,278,0.000000,0.000000,0.000000,-0.013054,0.235815,0.239863
6.532789,279,0.000000,0.000000,0.000000,-0.024418,0.334701,0.217992
6.554977,280,0.000000,0.000000,0.000000,-0.048231,0.419540,0.208383
6.577674,281,0.000000,0.000000,0.000000,-0.055636,0.482182,0.210233
6.599592,282,0.000000,0.000000,0.000000,-0.055965,0.512330,0.218393
6.621727,283,0.000000,0.000000,0.000000,-0.069026,0.495531,0.223309
6.644180,284,0.000000,0.000000,0.000000,-0.074486,0.438384,0.216651
6.666373,285,0.000000,0.000000,0.000000,-0.066863,0.372562,0.214977
6.688452,286,0.000000,0.000000,0.000000,-0.060206,0.326590,0.233668
6.711247,287,0.000000,0.000000,0.000000,-0.077830,0.279031,0.240632
6.732770,288,0.000000,0.000000,0.000000,-0.115492,0.221507,0.217718
6.755347,289,0.000000,0.000000,0.000000,-0.142247,0.165703,0.175385
6.777716,290,0.000000,0.000000,0.000000,-0.137865,0.120275,0.131797
6.801017,291,0.000000,0.000000,0.000000,-0.122808,0.084357,0.108129
6.821812,292,0.000000,0.000000,0.000000,-0.105621,0.060678,0.096178
6.844344,293,0.000000,0.000000,0.000000,-0.106577,0.049782,0.084870
6.866356,294,0.000000,0.000000,0.000000,-0.116398,0.050269,0.049138
6.888786,295,0.000000,0.000000,0.000000,-0.107019,0.048794,0.013850
6.911857,296,0.000000,0.000000,0.000000,-0.116799,0.049372,0.021195
6.933113,297,0.000000,0.000000,0.000000,-0.155883,0.057727,0.064012
6.955551,298,0.000000,0.000000,0.000000,-0.236548,0.080542,0.140465
6.978008,299,0.000000,0.000000,0.000000,-0.287062,0.110069,0.183732
7.000100,300,0.000000,0.000000,0.000000,-0.247735,0.127281,0.137491
7.022000,301,0.000000,0.000000,0.000000,-0.189638,0.137818,0.059638
7.078383,302,0.000000,0.000000,0.000000,-0.070194,0.081818,0.000219
7.099789,303,0.000000,0.000000,0.000000,0.002643,0.047265,-0.035371
7.121946,304,0.000000,0.000000,0.000000,0.054964,0.023662,-0.067393
7.144514,305,0.000000,0.000000,0.000000,0.063764,0.017814,-0.078925
7.166603,306,0.000000,0.000000,0.000000,0.053106,0.029810,-0.086761
7.188658,307,0.000000,0.000000,0.000000,0.024560,0.046033,-0.071615
7.211412,308,0.000000,0.000000,0.000000,-0.054181,0.070401,-0.035068
7.233374,309,0.000000,0.000000,0.000000,-0.144550,0.086003,0.004589
7.255661,310,0.000000,0.000000,0.000000,-0.230280,0.096111,0.048380
7.277961,311,0.000000,0.000000,0.000000,-0.239914,0.081852,0.033876
7.299954,312,0.000000,0.000000,0.000000,-0.205159,0.071367,0.008020
7.322984,313,0.000000,0.000000,0.000000,-0.153522,0.087312,-0.006396
7.344884,314,0.000000,0.000000,0.000000,-0.080585,0.111159,-0.034105
7.366829,315,0.000000,0.000000,0.000000,-0.017722,0.126072,-0.055776
7.389086,316,0.000000,0.000000,0.000000,0.019296,0.125795,-0.062734
7.411360,317,0.000000,0.000000,0.000000,0.054971,0.112357,-0.072143
7.433414,318,0.000000,0.000000,0.000000,0.087207,0.098231,-0.076150
7.455791,319,0.000000,0.000000,0.000000,0.085372,0.084794,-0.069314
7.479152,320,0.000000,0.000000,0.000000,0.051742,0.067826,-0.058973
7.500299,321,0.000000,0.000000,0.000000,0.028607,0.051847,-0.057531
7.523595,322,0.000000,0.000000,0.000000,0.016068,0.034727,-0.056710
7.544745,323,0.000000,0.000000,0.000000,-0.002152,0.010059,-0.046956
7.567231,324,0.000000,0.000000,0.000000,-0.015734,-0.028291,-0.029911
7.589374,325,0.000000,0.000000,0.000000,-0.001474,-0.066096,-0.028515
7.612344,326,0.000000,0.000000,0.000000,0.015211,-0.092317,-0.017683
7.633847,327,0.000000,0.000000,0.000000,0.008675,-0.103137,0.002035
7.656122,328,0.000000,0.000000,0.000000,0.006106,-0.110426,0.016462
7.678215,329,0.000000,0.000000,0.000000,0.014594,-0.112667,0.028366
7.700479,330,0.000000,0.000000,0.000000,0.024893,-0.102836,0.046476
7.723843,331,0.000000,0.000000,0.000000,0.038320,-0.093086,0.076790
7.744960,332,0.000000,0.000000,0.000000,0.046472,-0.096033,0.117279
7.767094,333,0.000000,0.000000,0.000000,0.038975,-0.094857,0.163955
7.790395,334,0.000000,0.000000,0.000000,0.026592,-0.096333,0.192029
7.811865,335,0.000000,0.000000,0.000000,0.003423,-0.110592,0.210926
7.834636,336,0.000000,0.000000,0.000000,-0.020290,-0.133206,0.214498
7.855983,337,0.000000,0.000000,0.000000,-0.017991,-0.141895,0.219205
7.878332,338,0.000000,0.000000,0.000000,0.000907,-0.149295,0.227016
7.900604,339,0.000000,0.000000,0.000000,0.003693,-0.147164,0.235295
7.923837,340,0.000000,0.000000,0.000000,0.006663,-0.134925,0.247835
7.945127,341,0.000000,0.000000,0.000000,0.017073,-0.116648,0.249966
7.967867,342,0.000000,0.000000,0.000000,0.017132,-0.094688,0.236084
7.989477,343,0.000000,0.000000,0.000000,-0.009632,-0.076091,0.215011
8.012356,344,0.000000,0.000000,0.000000,-0.047703,-0.062375,0.199189
8.079145,345,0.000000,0.000000,0.000000,-0.069589,-0.061963,0.149256
8.101580,346,0.000000,0.000000,0.000000,-0.076028,-0.061963,0.135657
8.123431,347,0.000000,0.000000,0.000000,-0.083340,-0.058113,0.110796
8.145617,348,0.000000,0.000000,0.000000,-0.091230,-0.046805,0.087570
8.168211,349,0.000000,0.000000,0.000000,-0.092891,-0.033739,0.070744
8.189975,350,0.000000,0.000000,0.000000,-0.088677,-0.013992,0.055669
8.212231,351,0.000000,0.000000,0.000000,-0.090530,0.024358,0.041021
8.234666,352,0.000000,0.000000,0.000000,-0.118227,0.130541,0.037615
8.257041,353,0.000000,0.000000,0.000000,-0.137008,0.350653,0.059338
8.279047,354,0.000000,0.000000,0.000000,-0.119204,0.628209,0.085930
8.301359,355,0.000000,0.000000,0.000000,-0.096967,0.832141,0.082156
8.323960,356,0.000000,0.000000,0.000000,-0.097755,0.954179,0.066155
8.346273,357,0.000000,0.000000,0.000000,-0.110511,1.010018,0.048009
8.368507,358,0.000000,0.000000,0.000000,-0.108253,1.022223,0.012804
8.389852,359,0.000000,0.000000,0.000000,-0.099200,0.996079,-0.028277
