ts_s,frame,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
8.244990,341,0.078729,-0.533519,-0.209107,0.096152,-0.000590,0.302425
8.267366,342,0.225154,-0.309272,-0.048016,0.143741,-0.033068,0.289063
8.289567,343,0.282173,-0.495632,-0.394456,0.181824,-0.057569,0.274850
8.311736,344,0.260618,-0.145437,-0.366313,0.216300,-0.074236,0.256696
8.333662,345,0.185278,0.297913,-0.356073,0.229882,-0.084963,0.241406
8.356820,346,0.180187,-0.018489,-0.223787,0.212050,-0.088569,0.221736
8.378639,347,0.250896,-0.331756,-0.514310,0.197595,-0.078738,0.153201
8.400559,348,0.234462,-0.214677,-0.551340,0.210451,-0.058330,0.097076
8.422782,349,0.048681,0.124799,-0.431481,0.225742,-0.044481,0.105055
8.445338,350,-0.032662,0.063925,-0.290001,0.226585,-0.043171,0.127021
8.467668,351,0.114402,0.033847,-0.219280,0.216276,-0.047599,0.153127
8.489744,352,0.340067,0.214536,-0.267396,0.208043,-0.046255,0.193219
8.512077,353,0.289900,-0.086291,-0.487330,0.190964,-0.037809,0.196843
8.534555,354,0.372651,0.081880,-0.281984,0.173676,-0.017568,0.193342
8.557170,355,0.325537,-0.199489,-0.218922,0.168431,-0.001640,0.199456
8.578468,356,0.038048,-0.159149,-0.226408,0.171185,-0.000279,0.198558
8.601053,357,0.137534,-0.200976,-0.203661,0.181132,-0.014949,0.200666
8.623269,358,0.187571,-0.144965,-0.206104,0.200850,-0.037730,0.209165
8.645557,359,0.371972,-0.352012,-0.242475,0.222843,-0.055295,0.205494
8.667926,360,0.302895,-0.304156,-0.153890,0.243338,-0.059556,0.176131
8.689663,361,0.173404,-0.609221,-0.214087,0.275140,-0.063406,0.149511
8.711919,362,0.276766,-0.911077,-0.377971,0.336038,-0.070729,0.127129
8.734506,363,0.156579,0.203512,-0.035994,0.380345,-0.074035,0.112260
8.757117,364,0.215835,0.977306,-0.105869,0.356610,-0.060486,0.094383
8.778753,365,0.271673,0.622797,-0.266846,0.301383,-0.036362,0.089890
8.801415,366,0.048470,0.357569,-0.344246,0.244236,-0.015056,0.092032
8.823032,367,0.091442,0.317188,-0.270550,0.189959,0.001035,0.083932
8.845347,368,0.052270,0.247063,-0.126813,0.145445,0.012133,0.063236
8.867878,369,0.043419,-0.175592,-0.181508,0.140119,0.025161,0.063126
8.890275,370,-0.202025,0.117161,0.140900,0.151281,0.019669,0.082168
8.912250,371,-0.158117,0.360390,0.257238,0.131753,-0.005242,0.095195
8.935157,372,0.100198,0.036445,-0.019467,0.105909,-0.028022,0.096804
8.957328,373,0.201801,0.229081,-0.168901,0.090910,-0.048504,0.102618
8.978881,374,0.230304,0.105470,-0.278490,0.070559,-0.067922,0.109143
9.001592,375,0.454583,-0.440280,-0.495187,0.062987,-0.095895,0.108112
9.024298,376,0.407187,0.186636,-0.415850,0.070345,-0.121049,0.097193
9.091979,377,0.076597,0.028677,-0.084924,0.066010,-0.126785,0.067198
9.112012,378,0.764535,0.505110,-0.910304,-0.056610,-0.129212,-0.120010
9.134882,379,-0.082092,-0.353587,-0.105043,-0.056153,-0.147917,-0.165261
9.157423,380,-0.116859,-0.261232,0.072177,-0.038588,-0.167014,-0.168967
9.178941,381,-0.092465,-0.446396,-0.031330,-0.014197,-0.186021,-0.154864
9.201952,382,-0.214148,-0.534208,0.155004,0.022903,-0.205304,-0.165261
9.223335,383,-0.184939,-0.456303,0.266146,0.062925,-0.219840,-0.177101
9.245622,384,-0.232293,-0.456041,0.267197,0.106711,-0.231313,-0.172308
9.268459,385,-0.305214,0.146368,0.384691,0.132133,-0.243961,-0.152501
9.290162,386,-0.177513,-0.018055,0.142614,0.130002,-0.242727,-0.153156
9.312402,387,-0.106600,-0.342123,-0.117889,0.149321,-0.230521,-0.167138
9.335197,388,-0.125393,0.089260,0.053437,0.180868,-0.217570,-0.162977
9.357425,389,-0.175463,0.487008,0.238498,0.186316,-0.206261,-0.116794
9.378974,390,-0.059612,0.548112,0.216639,0.159940,-0.193854,-0.069935
9.402970,391,0.190369,0.029095,-0.116867,0.139301,-0.174434,-0.025860
9.423670,392,0.305756,-0.179905,-0.432765,0.157895,-0.157632,0.006675
9.445770,393,0.325001,-0.100593,-0.559421,0.200066,-0.144848,0.032410
9.468643,394,0.271784,0.391382,-0.184207,0.219374,-0.132063,0.045445
9.490415,395,0.332015,0.557671,0.012677,0.200032,-0.114086,0.040460
9.512832,396,0.061908,0.280875,-0.036880,0.157433,-0.097451,0.003951
9.535364,397,0.017930,-0.168305,-0.122725,0.126106,-0.089634,-0.025033
9.557367,398,-0.122167,-0.121697,-0.064658,0.109589,-0.093488,-0.034245
9.579437,399,-0.146368,-0.136856,0.040837,0.095247,-0.102907,-0.042634
9.602128,400,-0.012307,-0.510402,-0.232862,0.101395,-0.109164,-0.043012
9.623771,401,-0.126526,-0.290143,-0.207280,0.126007,-0.114899,-0.046231
9.646041,402,-0.154799,0.030212,-0.045624,0.135183,-0.126616,-0.042481
9.669383,403,-0.095996,-0.016513,-0.187950,0.138268,-0.137267,-0.032894
9.690460,404,-0.087180,0.081270,-0.286473,0.145968,-0.145377,-0.033850
9.713657,405,-0.085037,0.327836,-0.145880,0.135426,-0.149804,-0.043194
9.735189,406,-0.127789,0.211949,-0.126315,0.114664,-0.151523,-0.033829
9.757918,407,-0.116542,-0.005823,-0.317400,0.106031,-0.154961,-0.027195
9.779240,408,-0.164186,0.201209,-0.142927,0.098574,-0.162828,-0.033749
9.801826,409,-0.042067,0.296477,-0.072840,0.077923,-0.165855,-0.034874
9.823704,410,-0.043590,0.064542,-0.231934,0.057816,-0.164545,-0.027319
9.845989,411,-0.020799,-0.024307,-0.127939,0.049560,-0.165609,-0.011341
9.868692,412,-0.025946,0.084124,-0.176355,0.049449,-0.171345,0.002751
9.890679,413,0.052403,0.279011,-0.063520,0.040649,-0.172409,0.015179
9.912932,414,0.063653,0.238991,-0.049527,0.020542,-0.168113,0.019128
9.935398,415,0.084439,-0.029272,-0.133077,0.006560,-0.159757,0.010251
9.957487,416,0.019476,0.038260,0.012654,-0.001852,-0.149758,-0.004941
9.979721,417,-0.053566,0.279131,0.178791,-0.016599,-0.142057,-0.007922
10.002653,418,0.010993,-0.056956,-0.119149,-0.029683,-0.132434,-0.021343
10.024093,419,0.112095,-0.019580,-0.079436,-0.032712,-0.121781,-0.022494
10.104331,420,0.016472,-0.021668,-0.021117,-0.027796,-0.107931,-0.016539
10.124385,421,0.037396,0.128050,0.214188,-0.048591,-0.053731,-0.002403
10.147391,422,0.095139,-0.244133,-0.303708,-0.044081,-0.036441,0.003787
10.168979,423,0.033316,-0.165361,-0.195114,-0.015511,-0.021359,0.011059
10.191362,424,-0.062028,0.026347,0.022150,0.006692,-0.012181,0.020355
10.213331,425,-0.013110,0.056766,0.033768,0.008956,0.002080,0.026058
10.235793,426,-0.094249,0.157215,0.033429,0.001632,0.016584,0.034302
10.257740,427,-0.117345,0.071363,0.013968,-0.003972,0.020436,0.045909
10.279737,428,-0.065383,0.012921,-0.036498,0.001377,0.011915,0.065443
10.303486,429,0.048046,0.180471,0.179283,0.001938,0.003395,0.095189
10.324111,430,0.169112,0.052974,0.104396,-0.002629,-0.003406,0.119989
10.346931,431,0.249345,-0.138092,0.013308,-0.007955,-0.006022,0.120234
10.369795,432,0.253979,0.028395,0.101047,-0.012893,-0.000451,0.096219
10.391006,433,0.138586,0.146605,0.244197,-0.023535,0.006186,0.061853
10.414246,434,0.124742,0.080608,0.269172,-0.043109,0.008972,0.032980
10.435755,435,0.052062,-0.151002,0.070272,-0.043571,0.001029,0.024458
10.457857,436,0.087097,-0.087618,0.141733,-0.039115,-0.005117,0.012195
10.479870,437,0.172818,-0.173207,0.026112,-0.034106,-0.005770,-0.015635
10.502936,438,0.164057,-0.323475,-0.062352,-0.018476,0.001688,-0.037729
10.524249,439,0.011090,0.014828,0.101084,-0.005693,0.010456,-0.043299
10.547165,440,0.030658,-0.006617,0.040436,-0.002387,0.014231,-0.050762
10.568949,441,0.173935,-0.200694,-0.111063,0.009088,0.024139,-0.045975
10.591328,442,0.127665,-0.014440,-0.194101,0.029050,0.034473,-0.036355
10.613272,443,0.059046,0.095562,0.019260,0.040032,0.042585,-0.036355
10.635818,444,0.072203,0.198525,0.017828,0.030116,0.053726,-0.036801
10.657813,445,0.012629,0.088146,-0.023032,0.013893,0.060940,-0.032031
10.679936,446,-0.070521,0.045998,-0.146268,0.002912,0.060975,-0.032142
10.702645,447,-0.086684,0.093754,-0.050232,-0.004627,0.050533,-0.037469
10.725489,448,-0.139590,0.102819,0.058527,-0.014925,0.037340,-0.052140
10.747246,449,-0.147905,0.207872,0.083848,-0.033522,0.025791,-0.055413
10.769030,450,-0.095889,0.030199,-0.170775,-0.037783,0.012187,-0.049843
10.791299,451,-0.190123,-0.030763,-0.127633,-0.040436,-0.003624,-0.048124
10.813216,452,0.008167,0.018440,-0.046750,-0.049502,-0.010425,-0.053040
10.835660,453,-0.017793,-0.069569,-0.188077,-0.052647,-0.008780,-0.051154
10.857880,454,-0.117465,0.043894,-0.034653,-0.048583,-0.004685,-0.035997
10.879967,455,-0.122182,0.094753,0.037240,-0.051807,-0.002554,-0.019231
10.903093,456,-0.057943,0.067440,0.034563,-0.053969,0.002362,-0.019718
10.924385,457,-0.007083,0.210623,0.064921,-0.060035,0.013948,-0.015736
10.946498,458,-0.034882,0.161387,0.101892,-0.073751,0.027387,-0.007769
10.968860,459,-0.101137,0.121707,0.033539,-0.089053,0.037386,0.006756
10.991357,460,0.130870,-0.118347,-0.083735,-0.093182,0.046808,0.019094
11.013342,461,0.095391,-0.030627,-0.092359,-0.083873,0.058282,0.034585
11.035576,462,0.067833,-0.114903,-0.031056,-0.071149,0.068449,0.050648
11.106038,463,0.003815,0.008675,-0.002175,-0.065741,0.071235,0.053382
11.124792,464,0.152338,0.194664,0.234485,-0.096235,0.079626,-0.000026
11.147454,465,-0.003574,-0.000356,-0.013109,-0.104758,0.069629,-0.006175
11.169077,466,0.124063,0.120339,0.042472,-0.110796,0.064958,-0.014570
11.191324,467,0.158807,0.095469,-0.048793,-0.119092,0.071350,-0.031365
11.213545,468,0.180857,0.084638,-0.063606,-0.121959,0.080284,-0.034915
11.235734,469,0.111523,-0.096805,-0.037552,-0.122614,0.090527,-0.037456
11.257922,470,0.146284,-0.148297,-0.090557,-0.111029,0.101181,-0.046800
11.280153,471,0.283635,-0.047589,0.017972,-0.099688,0.110114,-0.054309
11.302872,472,0.083888,0.016847,0.060472,-0.088925,0.120768,-0.060615
11.324503,473,0.063346,0.172570,0.218990,-0.095450,0.129291,-0.073022
11.347519,474,0.237338,-0.038350,0.012378,-0.106347,0.142840,-0.075430
11.369276,475,0.055937,-0.243706,-0.120824,-0.099463,0.148988,-0.069861
11.391176,476,-0.032926,-0.191685,0.070529,-0.077453,0.148468,-0.064333
11.413263,477,-0.015066,-0.189560,0.039452,-0.063060,0.138060,-0.049854
11.435979,478,-0.144902,-0.223480,-0.000150,-0.046920,0.123969,-0.051840
11.458044,479,-0.045403,-0.470712,-0.007425,-0.022193,0.108368,-0.062399
11.480392,480,-0.242015,0.060969,0.374822,-0.004106,0.096164,-0.087005
11.502575,481,-0.144827,0.212356,0.442231,-0.011973,0.088129,-0.078349
11.524370,482,-0.262062,-0.365852,-0.115856,-0.008100,0.074693,-0.058486
11.547348,483,-0.336948,-0.427413,-0.188650,0.026533,0.050158,-0.048777
11.569362,484,-0.317369,-0.149250,-0.037811,0.058492,0.021859,-0.041527
11.591411,485,-0.351886,-0.013552,0.042419,0.074715,-0.008540,-0.037204
11.613409,486,-0.401415,0.042756,0.033907,0.076325,-0.042628,-0.027883
11.635826,487,-0.241298,0.054221,-0.079191,0.079787,-0.072565,-0.004169
11.658120,488,-0.281431,0.175935,-0.053554,0.078300,-0.097233,0.025936
11.680037,489,-0.231987,0.210869,0.148112,0.059340,-0.124275,0.043056
11.702786,490,-0.321172,-0.085890,-0.058748,0.039974,-0.151560,0.048961
11.724439,491,-0.463912,-0.117639,-0.077868,0.038909,-0.194204,0.046321
11.746726,492,-0.362190,0.077830,0.023387,0.026236,-0.249019,0.037087
11.769251,493,-0.055422,0.008304,-0.043778,0.018779,-0.286824,0.028056
11.791185,494,0.116971,-0.213342,-0.201587,0.025448,-0.297643,0.021364
11.813306,495,0.179821,0.032810,-0.072914,0.043835,-0.292804,0.014429
11.835936,496,0.274556,0.149358,-0.071168,0.048918,-0.266005,0.013831
11.857878,497,0.301104,0.237498,0.042478,0.036102,-0.228366,0.020699
11.880044,498,0.395591,0.145004,-0.108865,0.024928,-0.183046,0.029544
11.902676,499,0.381912,-0.012649,-0.079871,0.022469,-0.127299,0.036899
11.924538,500,0.415683,0.160399,0.045217,0.022387,-0.073179,0.033944
11.946873,501,0.380626,0.149642,0.103541,0.011080,-0.013824,0.029267
11.969290,502,0.293512,0.079409,0.064886,0.003623,0.044765,0.028896
11.991175,503,0.215835,-0.113353,-0.021563,0.004688,0.085112,0.025261
12.013543,504,0.021894,-0.168478,-0.108726,0.017338,0.109203,0.020229
12.035976,505,0.120033,0.013270,0.072267,0.024384,0.124117,0.015396
12.119718,506,0.003155,0.021103,0.002089,0.023596,0.138376,0.008761
12.147674,507,-0.337768,0.236952,-0.062297,-0.023421,0.083638,0.018969
12.169573,508,-0.083811,-0.204260,-0.158545,-0.026062,0.056595,0.001137
12.191563,509,-0.135225,-0.058083,-0.093759,-0.019282,0.035911,-0.020024
12.213494,510,-0.163782,0.097764,0.119748,-0.018594,0.009370,-0.030399
12.235894,511,-0.155331,-0.230451,-0.192793,-0.012121,-0.015054,-0.024030
12.258240,512,-0.132395,-0.275178,-0.216048,0.003364,-0.037946,-0.022987
12.280467,513,-0.072827,0.031771,-0.040283,0.016609,-0.056709,-0.021032
12.303566,514,-0.117740,0.121883,0.071976,0.019116,-0.063511,-0.007351
12.324572,515,-0.051148,0.248911,0.075005,0.007856,-0.063921,0.005155
12.347489,516,0.009783,0.067406,-0.009987,-0.012084,-0.058838,0.014221
12.369379,517,0.017812,-0.069344,-0.199514,-0.013017,-0.053512,0.027381
12.391742,518,-0.005254,-0.157601,-0.159457,0.003638,-0.054577,0.045114
12.413714,519,0.004261,0.051712,-0.120795,0.021059,-0.054987,0.058419
12.436066,520,0.029430,0.220611,0.019019,0.021713,-0.053511,0.060793
12.458383,521,0.023697,0.267446,0.124613,0.010127,-0.049417,0.067074
12.480543,522,0.049030,0.134796,-0.036188,-0.006836,-0.050726,0.074329
12.503056,523,0.082430,0.052810,-0.045516,-0.014785,-0.047252,0.070125
12.524942,524,0.218478,0.112844,0.084784,-0.027458,-0.040617,0.057476
12.547740,525,0.108721,0.086962,0.167981,-0.047253,-0.028077,0.041109
12.569489,526,0.154266,-0.008950,0.099888,-0.056730,-0.012342,0.031000
12.591648,527,0.123083,-0.039884,0.114823,-0.059104,0.002926,0.023920
12.613775,528,0.170794,-0.165647,0.054458,-0.055387,0.018661,0.019300
12.636204,529,0.074119,-0.164819,0.077489,-0.040388,0.034884,0.013025
12.658771,530,0.013663,-0.174368,0.111125,-0.025770,0.042097,0.008463
12.680668,531,-0.107213,-0.143874,0.173320,-0.017304,0.044882,-0.001368
12.704123,532,-0.105973,-0.084907,0.038544,-0.010768,0.041819,-0.021741
12.724862,533,-0.062531,0.002279,0.139641,-0.004920,0.040176,-0.023761
12.747849,534,-0.027861,-0.221540,-0.050306,0.003247,0.036903,-0.018320
12.769462,535,-0.108566,-0.131445,-0.056374,0.015569,0.031166,-0.017393
12.791631,536,-0.074343,0.045337,-0.003574,0.022533,0.023952,-0.020884
12.813598,537,-0.183597,0.374760,0.235406,0.014387,0.018626,-0.016739
12.836029,538,-0.150894,0.140328,0.130348,-0.004603,0.008795,-0.000703
12.859413,539,-0.155735,-0.039414,0.002799,-0.008105,-0.009482,0.020602
12.880356,540,-0.045961,-0.083437,0.003811,-0.002317,-0.027668,0.031567
12.903209,541,0.067705,-0.016619,0.021954,0.002680,-0.039664,0.036315
12.924756,542,0.050556,0.201721,0.139543,-0.002895,-0.041551,0.031643
12.947626,543,0.175582,0.127735,0.157146,-0.026493,-0.032751,0.029124
12.969419,544,0.218038,-0.378358,-0.179267,-0.026215,-0.017838,0.023520
12.991761,545,0.136301,-0.094403,-0.030059,-0.009714,-0.005709,0.018715
13.013663,546,0.154693,0.041089,0.070693,-0.003322,0.005598,0.019126
13.036211,547,0.194183,-0.017631,0.014110,-0.001846,0.014287,0.017574
13.058573,548,0.162043,-0.255338,-0.165164,0.018017,0.027968,0.007763
13.138334,549,0.026990,-0.018403,-0.020618,0.028780,0.031575,-0.000592
13.157970,550,0.752392,1.137155,0.049211,-0.041295,0.058484,-0.064856
13.180227,551,0.366476,0.202853,-0.082823,-0.068663,0.087849,-0.076990
13.202837,552,0.179897,-0.013040,-0.117615,-0.079611,0.119725,-0.081974
13.224810,553,0.127130,-0.045968,-0.074773,-0.082396,0.137667,-0.083804
13.247356,554,0.089917,-0.039115,-0.035373,-0.078546,0.146113,-0.084626
13.269842,555,0.075367,-0.040759,-0.036570,-0.074418,0.150861,-0.090850
13.291756,556,0.023489,-0.003649,-0.057770,-0.072994,0.152991,-0.096511
13.313867,557,-0.009078,-0.123515,-0.060748,-0.066274,0.154711,-0.103198
13.336960,558,-0.021573,0.024797,-0.046218,-0.060594,0.148730,-0.114419
13.358008,559,-0.115278,-0.010375,0.006174,-0.061493,0.141928,-0.116683
13.380431,560,-0.137603,-0.030372,0.043894,-0.066576,0.130210,-0.115952
13.402790,561,-0.095019,-0.039471,-0.082478,-0.064805,0.115707,-0.108897
13.424923,562,0.004746,-0.084747,-0.103929,-0.057921,0.108250,-0.101004
13.448389,563,-0.064589,-0.029154,-0.109896,-0.049532,0.104776,-0.110968
13.469944,564,-0.156873,0.141766,0.105441,-0.047512,0.095356,-0.101591
13.491775,565,-0.182895,0.178597,0.002066,-0.055246,0.084703,-0.087614
13.513964,566,-0.066182,-0.066593,-0.013774,-0.061128,0.078145,-0.074749
13.536209,567,-0.032634,-0.109995,-0.092375,-0.061153,0.073473,-0.066354
13.558167,568,-0.121859,0.081211,0.030324,-0.056156,0.063641,-0.060622
13.580502,569,-0.106733,-0.003581,0.017943,-0.058043,0.060202,-0.055296
13.602919,570,-0.020917,-0.069705,-0.087691,-0.058698,0.055286,-0.056361
13.624925,571,-0.082077,0.036755,0.004562,-0.054848,0.055119,-0.061988
13.647229,572,-0.033947,0.008515,0.021864,-0.051652,0.052501,-0.060101
13.670307,573,-0.158285,-0.033516,-0.076451,-0.048978,0.051268,-0.051168
13.691461,574,-0.171815,-0.011307,-0.007940,-0.045539,0.044633,-0.044742
13.713845,575,-0.085978,-0.031530,-0.072675,-0.044341,0.035045,-0.037041
13.736120,576,-0.142409,0.062223,0.059005,-0.049257,0.031271,-0.035732
13.758979,577,-0.173096,0.001200,0.021954,-0.052076,0.028075,-0.025901
13.780412,578,-0.222378,0.053139,0.065801,-0.056448,0.012095,-0.018931
13.803071,579,-0.300049,0.018777,0.088029,-0.064316,-0.010143,-0.019475
13.825070,580,-0.221296,-0.051405,-0.021467,-0.069809,-0.037185,-0.019967
13.847512,581,-0.158905,-0.079587,0.023579,-0.066690,-0.059556,-0.018021
13.870028,582,-0.050156,-0.020557,0.005386,-0.060575,-0.078153,-0.005858
13.892344,583,-0.011678,-0.162426,0.003669,-0.051886,-0.085888,-0.000010
13.914010,584,0.037675,-0.235582,-0.074869,-0.027090,-0.083514,0.005705
13.936212,585,0.011367,-0.138720,-0.008991,0.000035,-0.076134,0.015570
13.958501,586,0.014190,-0.070239,0.059052,0.018278,-0.062043,0.027566
13.980501,587,0.034224,-0.243270,-0.017678,0.039826,-0.048195,0.036442
14.002874,588,-0.021109,-0.144993,-0.119886,0.069954,-0.033038,0.045485
14.025212,589,-0.068823,0.251615,0.242030,0.077210,-0.024760,0.060566
14.047299,590,-0.099101,0.162223,0.125246,0.063252,-0.021077,0.070774
14.069762,591,-0.048612,-0.092877,-0.022257,0.054863,-0.024350,0.079597
14.138138,592,-0.006803,-0.016639,0.003412,0.055031,-0.025339,0.080829
14.159231,593,-0.107350,-0.134809,0.102836,0.063798,-0.041563,0.078844
14.180757,594,0.074097,-0.026922,0.051774,0.059948,-0.041153,0.076679
14.202974,595,0.033317,-0.087963,-0.083482,0.062189,-0.042051,0.069333
14.225222,596,0.027487,0.075005,0.013661,0.065060,-0.042630,0.064342
14.247295,597,0.104455,0.153112,0.025733,0.063122,-0.036649,0.059502
14.269730,598,0.069893,0.050164,0.025536,0.053124,-0.030091,0.057633
14.291558,599,0.059565,0.063035,-0.001624,0.046078,-0.025176,0.055097
14.313823,600,0.058687,0.075986,-0.006935,0.040340,-0.021980,0.057848
14.336073,601,0.019393,0.136024,0.008251,0.029277,-0.020505,0.051757
14.359434,602,0.046491,-0.029898,-0.016030,0.022398,-0.021981,0.051513
14.380437,603,-0.058627,0.012464,-0.060418,0.017072,-0.022115,0.047085
14.403158,604,0.069281,-0.047293,0.043572,0.012510,-0.024245,0.043368
14.424907,605,-0.022362,0.036063,-0.041359,0.007728,-0.032148,0.046807
14.447320,606,0.074131,-0.150588,-0.132232,0.011613,-0.037550,0.043646
14.469804,607,0.059574,0.088662,0.052716,0.012627,-0.041157,0.033070
14.491897,608,0.140346,0.154582,0.040901,-0.000893,-0.040503,0.029353
14.514092,609,0.159418,-0.015765,-0.051244,-0.007995,-0.033423,0.014658
14.536075,610,0.188047,0.047844,-0.139465,-0.011375,-0.027853,-0.000751
14.559297,611,0.150908,-0.113616,-0.132982,-0.007684,-0.016790,-0.003370
14.580481,612,0.094984,0.181799,-0.025444,-0.008506,-0.006138,-0.002582
14.603043,613,0.085661,0.049635,0.045142,-0.020224,0.003860,-0.011869
14.625305,614,0.109625,-0.031238,-0.066521,-0.024456,0.015167,-0.026077
14.647174,615,0.049303,-0.025634,-0.041936,-0.020623,0.026641,-0.040011
14.670175,616,-0.045701,0.113979,-0.048481,-0.020102,0.034341,-0.050907
14.691902,617,-0.062042,0.084602,0.002087,-0.022754,0.038879,-0.041730
14.714014,618,-0.051813,0.129388,-0.022681,-0.030321,0.037403,-0.027992
14.736182,619,-0.126363,0.081041,0.039279,-0.036615,0.031011,-0.010872
14.759244,620,-0.052696,-0.091718,-0.052605,-0.044594,0.018060,-0.001446
14.781374,621,-0.057341,-0.067281,0.022421,-0.048612,0.007297,-0.001528
14.802948,622,0.065027,-0.150075,-0.050066,-0.042876,0.000494,-0.005922
14.825413,623,0.052354,-0.071099,-0.010846,-0.029815,-0.003768,-0.013512
14.847571,624,0.048005,-0.032047,-0.003397,-0.020772,0.000660,-0.018016
14.870101,625,0.021530,0.162841,-0.012113,-0.019296,0.007462,-0.023997
14.892485,626,-0.054632,0.089720,0.033697,-0.027541,0.012788,-0.031731
14.914225,627,-0.078050,-0.031546,0.077319,-0.036474,0.012620,-0.034029
14.936264,628,-0.115298,-0.154328,-0.010200,-0.031392,0.011799,-0.028946
14.958925,629,-0.067366,0.056000,0.022552,-0.023969,0.006882,-0.019325
14.980848,630,-0.073116,-0.004085,-0.039328,-0.024248,0.009012,-0.013999
15.002965,631,-0.136329,-0.024406,0.004596,-0.023183,0.007946,-0.005233
15.025618,632,-0.196838,-0.026586,0.050315,-0.022146,-0.001474,0.007139
15.047517,633,-0.132264,0.027596,-0.009995,-0.022506,-0.010408,0.011157
15.070697,634,-0.067716,-0.081443,-0.066620,-0.017701,-0.017865,0.019790
15.158303,635,-0.021571,-0.006301,-0.015143,-0.010488,-0.024668,0.028179
15.180421,636,-0.018580,-0.105004,-0.253187,-0.008503,-0.043139,0.042305
15.203092,637,0.030733,-0.272690,-0.125861,0.010539,-0.043956,0.041761
15.225080,638,0.020505,-0.337362,-0.071364,0.036138,-0.045189,0.037182
15.247889,639,-0.156735,-0.293947,-0.038549,0.061815,-0.050760,0.023320
15.269841,640,-0.213789,-0.562052,-0.136455,0.100031,-0.063578,0.026025
15.292469,641,-0.393708,-0.506584,-0.336920,0.159113,-0.094338,0.038831
15.314295,642,-0.591735,-0.553625,-0.108587,0.224146,-0.141077,0.059615
15.336595,643,-0.697481,-1.149045,-0.244256,0.305372,-0.204566,0.087261
15.359663,644,-0.402062,-1.004092,-0.408618,0.409524,-0.279574,0.109972
15.380731,645,-0.509834,0.650778,0.434841,0.454063,-0.345766,0.126049
15.403156,646,-0.050755,-0.185780,0.046642,0.445541,-0.394434,0.129801
15.425594,647,0.096103,-0.921977,-0.598499,0.482397,-0.419625,0.118448
15.447271,648,0.087002,0.573913,-0.210713,0.514772,-0.432653,0.088793
15.471424,649,-0.070532,1.760829,0.735076,0.429627,-0.435079,0.073781
15.492650,650,0.358669,0.336948,-0.069112,0.325555,-0.413913,0.083826
15.514317,651,0.466266,-0.425838,-0.504375,0.298159,-0.382199,0.095046
15.536572,652,0.331681,0.822391,-0.099815,0.286325,-0.348899,0.093314
15.558668,653,0.092688,2.090390,0.969687,0.176507,-0.305735,0.114116
15.580867,654,0.598958,0.513386,-0.042744,0.046457,-0.248888,0.125383
15.603438,655,0.570236,-0.237719,-0.453465,0.004147,-0.190432,0.125116
15.625420,656,0.537436,-0.009853,-0.124674,0.010405,-0.139954,0.113908
15.647541,657,0.355013,0.714869,0.563819,-0.019393,-0.088300,0.092699
15.670027,658,0.414891,0.332041,0.293216,-0.073773,-0.028779,0.078088
15.692610,659,0.360249,-0.259067,-0.077944,-0.098650,0.021566,0.058548
15.714344,660,0.255087,-0.370215,0.016028,-0.085287,0.053113,0.037619
15.736503,661,0.060297,-0.047290,0.297674,-0.069112,0.074007,0.023227
15.759184,662,0.077993,0.037038,0.321206,-0.072441,0.089198,0.012145
15.781990,663,0.149350,-0.313913,0.081710,-0.070444,0.102636,0.002432
15.803499,664,0.138541,-0.424083,-0.067128,-0.046094,0.117139,-0.019626
15.825926,665,0.031299,-0.086525,0.209280,-0.017548,0.122599,-0.033330
15.847680,666,-0.075543,-0.038279,0.205772,-0.005014,0.124318,-0.033296
15.870107,667,-0.032277,-0.223462,0.126349,0.008672,0.118505,-0.027616
15.891974,668,-0.081339,-0.058516,0.167282,0.014651,0.110226,-0.029469
15.914394,669,-0.084962,0.124426,0.130888,0.008075,0.103835,-0.042008
15.936777,670,-0.064036,-0.102606,0.031627,0.000402,0.098098,-0.061259
15.959150,671,-0.181626,0.230046,0.052210,-0.004925,0.088510,-0.061837
15.980986,672,-0.346305,1.013667,0.555028,-0.049701,0.078025,-0.055290
16.003611,673,-0.366686,0.947319,0.448049,-0.148915,0.055841,-0.050675
16.025490,674,-0.235848,0.374548,0.015940,-0.248130,0.025637,-0.051754
16.047645,675,-0.083114,-0.778605,-0.646167,-0.268036,-0.015121,-0.051562
16.070050,676,0.041000,-0.751699,-0.379135,-0.217229,-0.047022,-0.048454
16.092529,677,0.026067,-0.364717,-0.029742,-0.151924,-0.062757,-0.031067
16.163866,678,0.013459,-0.020541,0.013449,-0.124094,-0.066474,-0.017895
16.180574,679,0.643729,-0.904866,-0.281827,0.004361,-0.027470,0.021242
16.203098,680,0.057802,0.161791,0.196586,0.014520,-0.012800,0.015839
16.225616,681,0.028847,0.299535,0.270322,-0.003102,0.001869,0.010612
16.247416,682,0.044573,-0.088014,-0.048528,-0.023309,0.017925,0.004243
16.270000,683,0.055386,-0.229430,-0.186092,-0.017706,0.028578,-0.008053
16.292194,684,-0.067434,0.084911,-0.074787,-0.001583,0.035958,-0.023344
16.314236,685,-0.089251,0.265116,0.132764,-0.006944,0.038986,-0.021213
16.336318,686,-0.101583,0.159693,0.028900,-0.019184,0.041471,-0.005623
16.359270,687,-0.155301,0.093102,0.002585,-0.030526,0.030087,-0.000053
