ts_s,frame,joint_id,joint_name,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,confidence
0.134448,5,0,Pelvis,-0.045277,-0.667618,-0.348232,0.028056,-0.076986,0.041234,0.995784,0.500
0.134448,5,15,Head,-0.092818,-0.120354,-0.320993,0.028056,-0.076986,0.041234,0.995784,0.950
0.134448,5,16,LeftShoulder,-0.249415,-0.294028,-0.335644,0.028056,-0.076986,0.041234,0.995784,0.620
0.134448,5,17,RightShoulder,0.085399,-0.267576,-0.282727,0.028056,-0.076986,0.041234,0.995784,0.620
0.134448,5,18,LeftElbow,-0.135518,-0.146847,-0.199990,-0.291178,-0.000361,0.000381,0.956669,0.580
0.134448,5,19,RightElbow,0.125867,-0.325044,-0.229352,-0.320557,-0.116057,0.166732,0.925189,0.580
0.134448,5,20,LeftWrist,-0.021622,0.000335,-0.064337,-0.291178,-0.000361,0.000381,0.956669,0.820
0.134448,5,21,RightWrist,0.166335,-0.382512,-0.175976,-0.320557,-0.116057,0.166732,0.925189,0.820
0.134448,5,22,LeftHand,-0.021622,0.000335,-0.064337,-0.291178,-0.000361,0.000381,0.956669,0.780
0.134448,5,23,RightHand,0.166335,-0.382512,-0.175976,-0.320557,-0.116057,0.166732,0.925189,0.780
0.156688,6,0,Pelvis,-0.045614,-0.667695,-0.347530,0.027169,-0.079105,0.041389,0.995636,0.500
0.156688,6,15,Head,-0.093307,-0.120391,-0.321375,0.027169,-0.079105,0.041389,0.995636,0.950
0.156688,6,16,LeftShoulder,-0.249828,-0.294100,-0.336424,0.027169,-0.079105,0.041389,0.995636,0.620
0.156688,6,17,RightShoulder,0.084752,-0.267540,-0.282103,0.027169,-0.079105,0.041389,0.995636,0.620
0.156688,6,18,LeftElbow,-0.135725,-0.146885,-0.200381,-0.291214,-0.000361,0.000381,0.956658,0.580
0.156688,6,19,RightElbow,0.124993,-0.324203,-0.229693,-0.328375,-0.117330,0.168489,0.921963,0.580
0.156688,6,20,LeftWrist,-0.021622,0.000330,-0.064337,-0.291214,-0.000361,0.000381,0.956658,0.820
0.156688,6,21,RightWrist,0.165235,-0.380866,-0.177283,-0.328375,-0.117330,0.168489,0.921963,0.820
0.156688,6,22,LeftHand,-0.021622,0.000330,-0.064337,-0.291214,-0.000361,0.000381,0.956658,0.780
0.156688,6,23,RightHand,0.165235,-0.380866,-0.177283,-0.328375,-0.117330,0.168489,0.921963,0.780
0.178902,7,0,Pelvis,-0.044576,-0.667917,-0.347372,0.026834,-0.080939,0.042803,0.995438,0.500
0.178902,7,15,Head,-0.093833,-0.120724,-0.321800,0.026834,-0.080939,0.042803,0.995438,0.950
0.178902,7,16,LeftShoulder,-0.249830,-0.294863,-0.337314,0.026834,-0.080939,0.042803,0.995438,0.620
0.178902,7,17,RightShoulder,0.084469,-0.267367,-0.281746,0.026834,-0.080939,0.042803,0.995438,0.620
0.178902,7,18,LeftElbow,-0.135728,-0.147261,-0.200825,-0.291139,-0.000324,0.000393,0.956681,0.580
0.178902,7,19,RightElbow,0.124321,-0.323287,-0.230342,-0.332195,-0.127998,0.174821,0.917987,0.580
0.178902,7,20,LeftWrist,-0.021627,0.000340,-0.064335,-0.291139,-0.000324,0.000393,0.956681,0.820
0.178902,7,21,RightWrist,0.164172,-0.379207,-0.178938,-0.332195,-0.127998,0.174821,0.917987,0.820
0.178902,7,22,LeftHand,-0.021627,0.000340,-0.064335,-0.291139,-0.000324,0.000393,0.956681,0.780
0.178902,7,23,RightHand,0.164172,-0.379207,-0.178938,-0.332195,-0.127998,0.174821,0.917987,0.780
0.201668,8,0,Pelvis,-0.043715,-0.668005,-0.347816,0.027036,-0.082571,0.043990,0.995247,0.500
0.201668,8,15,Head,-0.094330,-0.120937,-0.322213,0.027036,-0.082571,0.043990,0.995247,0.950
0.201668,8,16,LeftShoulder,-0.249869,-0.295432,-0.338308,0.027036,-0.082571,0.043990,0.995247,0.620
0.201668,8,17,RightShoulder,0.084179,-0.267179,-0.281618,0.027036,-0.082571,0.043990,0.995247,0.620
0.201668,8,18,LeftElbow,-0.135745,-0.147551,-0.201323,-0.291214,-0.000362,0.000381,0.956658,0.580
0.201668,8,19,RightElbow,0.123762,-0.322502,-0.231358,-0.332259,-0.143190,0.175759,0.915538,0.580
0.201668,8,20,LeftWrist,-0.021622,0.000330,-0.064337,-0.291214,-0.000362,0.000381,0.956658,0.820
0.201668,8,21,RightWrist,0.163345,-0.377825,-0.181099,-0.332259,-0.143190,0.175759,0.915538,0.820
0.201668,8,22,LeftHand,-0.021622,0.000330,-0.064337,-0.291214,-0.000362,0.000381,0.956658,0.780
0.201668,8,23,RightHand,0.163345,-0.377825,-0.181099,-0.332259,-0.143190,0.175759,0.915538,0.780
0.223770,9,0,Pelvis,-0.043397,-0.667955,-0.347991,0.027028,-0.083750,0.044715,0.995116,0.500
0.223770,9,15,Head,-0.094833,-0.120958,-0.322526,0.027028,-0.083750,0.044715,0.995116,0.950
0.223770,9,16,LeftShoulder,-0.250090,-0.295669,-0.338990,0.027028,-0.083750,0.044715,0.995116,0.620
0.223770,9,17,RightShoulder,0.083781,-0.266951,-0.281497,0.027028,-0.083750,0.044715,0.995116,0.620
0.223770,9,18,LeftElbow,-0.135854,-0.147668,-0.201665,-0.291178,-0.000409,0.000406,0.956669,0.580
0.223770,9,19,RightElbow,0.123050,-0.322157,-0.232518,-0.339497,-0.153047,0.175792,0.911272,0.580
0.223770,9,20,LeftWrist,-0.021617,0.000333,-0.064339,-0.291178,-0.000409,0.000406,0.956669,0.820
0.223770,9,21,RightWrist,0.162319,-0.377364,-0.183539,-0.339497,-0.153047,0.175792,0.911272,0.820
0.223770,9,22,LeftHand,-0.021617,0.000333,-0.064339,-0.291178,-0.000409,0.000406,0.956669,0.780
0.223770,9,23,RightHand,0.162319,-0.377364,-0.183539,-0.339497,-0.153047,0.175792,0.911272,0.780
0.245946,10,0,Pelvis,-0.042710,-0.667807,-0.347440,0.026422,-0.084815,0.045782,0.994994,0.500
0.245946,10,15,Head,-0.095283,-0.120881,-0.322792,0.026422,-0.084815,0.045782,0.994994,0.950
0.245946,10,16,LeftShoulder,-0.250158,-0.295919,-0.339382,0.026422,-0.084815,0.045782,0.994994,0.620
0.245946,10,17,RightShoulder,0.083525,-0.266467,-0.281174,0.026422,-0.084815,0.045782,0.994994,0.620
0.245946,10,18,LeftElbow,-0.135887,-0.147788,-0.201860,-0.291120,-0.000392,0.000337,0.956686,0.580
0.245946,10,19,RightElbow,0.122935,-0.322126,-0.232471,-0.340352,-0.151955,0.175802,0.911133,0.580
0.245946,10,20,LeftWrist,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.820
0.245946,10,21,RightWrist,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.820
0.245946,10,22,LeftHand,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.780
0.245946,10,23,RightHand,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.780
0.268105,11,0,Pelvis,-0.042251,-0.667800,-0.346395,0.025435,-0.085977,0.046736,0.994875,0.500
0.268105,11,15,Head,-0.095802,-0.120915,-0.322980,0.025435,-0.085977,0.046736,0.994875,0.950
0.268105,11,16,LeftShoulder,-0.250342,-0.296247,-0.339600,0.025435,-0.085977,0.046736,0.994875,0.620
0.268105,11,17,RightShoulder,0.083147,-0.266116,-0.280627,0.025435,-0.085977,0.046736,0.994875,0.620
0.268105,11,18,LeftElbow,-0.135979,-0.147951,-0.201969,-0.291120,-0.000392,0.000337,0.956686,0.580
0.268105,11,19,RightElbow,0.122745,-0.321950,-0.232197,-0.340352,-0.151955,0.175802,0.911133,0.580
0.268105,11,20,LeftWrist,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.820
0.268105,11,21,RightWrist,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.820
0.268105,11,22,LeftHand,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.780
0.268105,11,23,RightHand,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.780
0.289999,12,0,Pelvis,-0.042250,-0.667946,-0.345759,0.024818,-0.087494,0.047179,0.994738,0.500
0.289999,12,15,Head,-0.096262,-0.121072,-0.323144,0.024818,-0.087494,0.047179,0.994738,0.950
0.289999,12,16,LeftShoulder,-0.250625,-0.296533,-0.340044,0.024818,-0.087494,0.047179,0.994738,0.620
0.289999,12,17,RightShoulder,0.082656,-0.266097,-0.280065,0.024818,-0.087494,0.047179,0.994738,0.620
0.289999,12,18,LeftElbow,-0.136121,-0.148095,-0.202191,-0.291120,-0.000392,0.000337,0.956686,0.580
0.289999,12,19,RightElbow,0.122500,-0.321941,-0.231916,-0.340352,-0.151955,0.175802,0.911133,0.580
0.289999,12,20,LeftWrist,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.820
0.289999,12,21,RightWrist,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.820
0.289999,12,22,LeftHand,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.780
0.289999,12,23,RightHand,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.780
0.312027,13,0,Pelvis,-0.041774,-0.668012,-0.345555,0.024559,-0.089292,0.047992,0.994546,0.500
0.312027,13,15,Head,-0.096689,-0.121209,-0.323402,0.024559,-0.089292,0.047992,0.994546,0.950
0.312027,13,16,LeftShoulder,-0.250725,-0.296910,-0.340784,0.024559,-0.089292,0.047992,0.994546,0.620
0.312027,13,17,RightShoulder,0.082287,-0.265945,-0.279595,0.024559,-0.089292,0.047992,0.994546,0.620
0.312027,13,18,LeftElbow,-0.136171,-0.148283,-0.202561,-0.291120,-0.000392,0.000337,0.956686,0.580
0.312027,13,19,RightElbow,0.122316,-0.321865,-0.231681,-0.340352,-0.151955,0.175802,0.911133,0.580
0.312027,13,20,LeftWrist,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.820
0.312027,13,21,RightWrist,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.820
0.312027,13,22,LeftHand,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.780
0.312027,13,23,RightHand,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.780
0.334358,14,0,Pelvis,-0.041353,-0.668128,-0.345646,0.024659,-0.091221,0.048754,0.994331,0.500
0.334358,14,15,Head,-0.097152,-0.121411,-0.323567,0.024659,-0.091221,0.048754,0.994331,0.950
0.334358,14,16,LeftShoulder,-0.250862,-0.297332,-0.341595,0.024659,-0.091221,0.048754,0.994331,0.620
0.334358,14,17,RightShoulder,0.081863,-0.265897,-0.279099,0.024659,-0.091221,0.048754,0.994331,0.620
0.334358,14,18,LeftElbow,-0.136239,-0.148494,-0.202967,-0.291120,-0.000392,0.000337,0.956686,0.580
0.334358,14,19,RightElbow,0.122103,-0.321841,-0.231434,-0.340352,-0.151955,0.175802,0.911133,0.580
0.334358,14,20,LeftWrist,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.820
0.334358,14,21,RightWrist,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.820
0.334358,14,22,LeftHand,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.780
0.334358,14,23,RightHand,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.780
0.356468,15,0,Pelvis,-0.041169,-0.668233,-0.345988,0.024948,-0.093474,0.049235,0.994091,0.500
0.356468,15,15,Head,-0.097573,-0.121584,-0.323769,0.024948,-0.093474,0.049235,0.994091,0.950
0.356468,15,16,LeftShoulder,-0.251038,-0.297634,-0.342618,0.024948,-0.093474,0.049235,0.994091,0.620
0.356468,15,17,RightShoulder,0.081373,-0.265937,-0.278596,0.024948,-0.093474,0.049235,0.994091,0.620
0.356468,15,18,LeftElbow,-0.136327,-0.148645,-0.203478,-0.291120,-0.000392,0.000337,0.956686,0.580
0.356468,15,19,RightElbow,0.121858,-0.321861,-0.231182,-0.340352,-0.151955,0.175802,0.911133,0.580
0.356468,15,20,LeftWrist,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.820
0.356468,15,21,RightWrist,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.820
0.356468,15,22,LeftHand,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.780
0.356468,15,23,RightHand,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.780
0.378529,16,0,Pelvis,-0.040701,-0.668122,-0.346289,0.025248,-0.095858,0.049981,0.993819,0.500
0.378529,16,15,Head,-0.098002,-0.121571,-0.323958,0.025248,-0.095858,0.049981,0.993819,0.950
0.378529,16,16,LeftShoulder,-0.251119,-0.297829,-0.343666,0.025248,-0.095858,0.049981,0.993819,0.620
0.378529,16,17,RightShoulder,0.080934,-0.265698,-0.278028,0.025248,-0.095858,0.049981,0.993819,0.620
0.378529,16,18,LeftElbow,-0.136368,-0.148742,-0.204002,-0.291120,-0.000392,0.000337,0.956686,0.580
0.378529,16,19,RightElbow,0.121639,-0.321741,-0.230898,-0.340352,-0.151955,0.175802,0.911133,0.580
0.378529,16,20,LeftWrist,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.820
0.378529,16,21,RightWrist,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.820
0.378529,16,22,LeftHand,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.780
0.378529,16,23,RightHand,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.780
0.400841,17,0,Pelvis,-0.039809,-0.668119,-0.346395,0.025444,-0.098312,0.051018,0.993521,0.500
0.400841,17,15,Head,-0.098316,-0.121695,-0.324104,0.025444,-0.098312,0.051018,0.993521,0.950
0.400841,17,16,LeftShoulder,-0.250980,-0.298250,-0.344652,0.025444,-0.098312,0.051018,0.993521,0.620
0.400841,17,17,RightShoulder,0.080678,-0.265483,-0.277350,0.025444,-0.098312,0.051018,0.993521,0.620
0.400841,17,18,LeftElbow,-0.136298,-0.148953,-0.204496,-0.291120,-0.000392,0.000337,0.956686,0.580
0.400841,17,19,RightElbow,0.121511,-0.321634,-0.230559,-0.340352,-0.151955,0.175802,0.911133,0.580
0.400841,17,20,LeftWrist,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.820
0.400841,17,21,RightWrist,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.820
0.400841,17,22,LeftHand,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.780
0.400841,17,23,RightHand,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.780
0.422980,18,0,Pelvis,-0.039223,-0.668219,-0.346474,0.025593,-0.100668,0.051725,0.993245,0.500
0.422980,18,15,Head,-0.098571,-0.121882,-0.324239,0.025593,-0.100668,0.051725,0.993245,0.950
0.422980,18,16,LeftShoulder,-0.250897,-0.298633,-0.345585,0.025593,-0.100668,0.051725,0.993245,0.620
0.422980,18,17,RightShoulder,0.080392,-0.265450,-0.276693,0.025593,-0.100668,0.051725,0.993245,0.620
0.422980,18,18,LeftElbow,-0.136257,-0.149145,-0.204962,-0.291120,-0.000392,0.000337,0.956686,0.580
0.422980,18,19,RightElbow,0.121368,-0.321617,-0.230231,-0.340352,-0.151955,0.175802,0.911133,0.580
0.422980,18,20,LeftWrist,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.820
0.422980,18,21,RightWrist,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.820
0.422980,18,22,LeftHand,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.780
0.422980,18,23,RightHand,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.780
0.445216,19,0,Pelvis,-0.039179,-0.668314,-0.346671,0.025804,-0.102602,0.051852,0.993035,0.500
0.445216,19,15,Head,-0.098732,-0.122004,-0.324336,0.025804,-0.102602,0.051852,0.993035,0.950
0.445216,19,16,LeftShoulder,-0.250936,-0.298775,-0.346378,0.025804,-0.102602,0.051852,0.993035,0.620
0.445216,19,17,RightShoulder,0.080077,-0.265561,-0.276184,0.025804,-0.102602,0.051852,0.993035,0.620
0.445216,19,18,LeftElbow,-0.136276,-0.149215,-0.205358,-0.291120,-0.000392,0.000337,0.956686,0.580
0.445216,19,19,RightElbow,0.121211,-0.321673,-0.229976,-0.340352,-0.151955,0.175802,0.911133,0.580
0.445216,19,20,LeftWrist,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.820
0.445216,19,21,RightWrist,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.820
0.445216,19,22,LeftHand,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.780
0.445216,19,23,RightHand,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.780
0.467388,20,0,Pelvis,-0.039476,-0.668346,-0.346939,0.026056,-0.104017,0.051631,0.992893,0.500
0.467388,20,15,Head,-0.098848,-0.122025,-0.324390,0.026056,-0.104017,0.051631,0.992893,0.950
0.467388,20,16,LeftShoulder,-0.251068,-0.298713,-0.346981,0.026056,-0.104017,0.051631,0.992893,0.620
0.467388,20,17,RightShoulder,0.079762,-0.265696,-0.275838,0.026056,-0.104017,0.051631,0.992893,0.620
0.467388,20,18,LeftElbow,-0.136342,-0.149184,-0.205660,-0.291120,-0.000392,0.000337,0.956686,0.580
0.467388,20,19,RightElbow,0.121053,-0.321740,-0.229803,-0.340352,-0.151955,0.175802,0.911133,0.580
0.467388,20,20,LeftWrist,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.820
0.467388,20,21,RightWrist,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.820
0.467388,20,22,LeftHand,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.780
0.467388,20,23,RightHand,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.780
0.489460,21,0,Pelvis,-0.039768,-0.668345,-0.347063,0.026227,-0.104906,0.051374,0.992808,0.500
0.489460,21,15,Head,-0.098899,-0.122005,-0.324348,0.026227,-0.104906,0.051374,0.992808,0.950
0.489460,21,16,LeftShoulder,-0.251170,-0.298604,-0.347294,0.026227,-0.104906,0.051374,0.992808,0.620
0.489460,21,17,RightShoulder,0.079551,-0.265791,-0.275554,0.026227,-0.104906,0.051374,0.992808,0.620
0.489460,21,18,LeftElbow,-0.136393,-0.149130,-0.205816,-0.291120,-0.000392,0.000337,0.956686,0.580
0.489460,21,19,RightElbow,0.120948,-0.321788,-0.229661,-0.340352,-0.151955,0.175802,0.911133,0.580
0.489460,21,20,LeftWrist,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.820
0.489460,21,21,RightWrist,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.820
0.489460,21,22,LeftHand,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.780
0.489460,21,23,RightHand,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.780
0.511660,22,0,Pelvis,-0.040327,-0.668321,-0.347189,0.026359,-0.105475,0.050876,0.992770,0.500
0.511660,22,15,Head,-0.098944,-0.121933,-0.324306,0.026359,-0.105475,0.050876,0.992770,0.950
0.511660,22,16,LeftShoulder,-0.251364,-0.298371,-0.347494,0.026359,-0.105475,0.050876,0.992770,0.620
0.511660,22,17,RightShoulder,0.079311,-0.265916,-0.275378,0.026359,-0.105475,0.050876,0.992770,0.620
0.511660,22,18,LeftElbow,-0.136490,-0.149013,-0.205916,-0.291120,-0.000392,0.000337,0.956686,0.580
0.511660,22,19,RightElbow,0.120828,-0.321850,-0.229573,-0.340352,-0.151955,0.175802,0.911133,0.580
0.511660,22,20,LeftWrist,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.820
0.511660,22,21,RightWrist,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.820
0.511660,22,22,LeftHand,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.780
0.511660,22,23,RightHand,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.780
0.534302,23,0,Pelvis,-0.040888,-0.668382,-0.347151,0.026355,-0.105683,0.050216,0.992781,0.500
0.534302,23,15,Head,-0.098790,-0.121919,-0.324208,0.026355,-0.105683,0.050216,0.992781,0.950
0.534302,23,16,LeftShoulder,-0.251435,-0.298152,-0.347480,0.026355,-0.105683,0.050216,0.992781,0.620
0.534302,23,17,RightShoulder,0.079256,-0.266146,-0.275234,0.026355,-0.105683,0.050216,0.992781,0.620
0.534302,23,18,LeftElbow,-0.136525,-0.148904,-0.205909,-0.291120,-0.000392,0.000337,0.956686,0.580
0.534302,23,19,RightElbow,0.120800,-0.321965,-0.229501,-0.340352,-0.151955,0.175802,0.911133,0.580
0.534302,23,20,LeftWrist,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.820
0.534302,23,21,RightWrist,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.820
0.534302,23,22,LeftHand,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.780
0.534302,23,23,RightHand,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.780
0.556263,24,0,Pelvis,-0.041809,-0.668402,-0.346999,0.026231,-0.105398,0.049187,0.992867,0.500
0.556263,24,15,Head,-0.098570,-0.121821,-0.324053,0.026231,-0.105398,0.049187,0.992867,0.950
0.556263,24,16,LeftShoulder,-0.251592,-0.297740,-0.347219,0.026231,-0.105398,0.049187,0.992867,0.620
0.556263,24,17,RightShoulder,0.079209,-0.266411,-0.275182,0.026231,-0.105398,0.049187,0.992867,0.620
0.556263,24,18,LeftElbow,-0.136604,-0.148698,-0.205779,-0.291120,-0.000392,0.000337,0.956686,0.580
0.556263,24,19,RightElbow,0.120776,-0.322098,-0.229475,-0.340352,-0.151955,0.175802,0.911133,0.580
0.556263,24,20,LeftWrist,-0.021616,0.000344,-0.064339,-0.291120,-0.000392,0.000337,0.956686,0.820
0.556263,24,21,RightWrist,0.162344,-0.377784,-0.183768,-0.340352,-0.151955,0.175802,0.911133,0.820
